Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,ODO % sat,ODO mg/L,pH,pH mV,Temp °C,SpCond mS/cm,Sal ppt,Turbidity NTU,Chlorophyll RFU,Chlorophyll µg/L,Depth m
6/24/2019,22:45:00,0,Pellicer Creek,0,5.6,69.1,4.6,7.52,-72.3,33.205,22.6831,13.53,5.91,3.68,14.98,0.923
6/24/2019,23:00:00,0,Pellicer Creek,0,5.6,71.6,4.76,7.51,-72.1,33.288,22.3176,13.29,6.05,4.14,16.81,0.918
6/24/2019,23:15:00,0,Pellicer Creek,0,5.6,72.6,4.86,7.48,-70,33.235,20.9358,12.4,5.3,3.91,15.9,0.914
6/24/2019,23:30:00,0,Pellicer Creek,0,5.6,77.2,5.18,7.55,-74,33.177,20.1698,11.9,6.24,3.91,15.9,0.92
6/24/2019,23:45:00,0,Pellicer Creek,0,5.6,78.1,5.27,7.55,-73.9,33.013,19.3861,11.4,5.81,3.83,15.56,0.931
6/25/2019,0:00:00,0,Pellicer Creek,0,5.6,80.9,5.51,7.58,-76.1,32.662,18.4215,10.79,6.76,4.03,16.36,0.947
6/25/2019,0:15:00,0,Pellicer Creek,0,5.6,80,5.47,7.58,-75.8,32.554,18.1265,10.61,7.64,3.91,15.9,0.965
6/25/2019,0:30:00,0,Pellicer Creek,0,5.6,79.8,5.45,7.59,-76.6,32.378,19.3636,11.4,7.66,3.93,15.98,0.985
6/25/2019,0:45:00,0,Pellicer Creek,0,5.6,79.3,5.4,7.59,-76.5,32.342,20.0391,11.83,7.97,4.04,16.43,1.009
6/25/2019,1:00:00,0,Pellicer Creek,0,5.6,81.4,5.52,7.63,-78.8,32.276,21.4477,12.75,7.04,3.92,15.93,1.035
6/25/2019,1:15:00,0,Pellicer Creek,0,5.6,80.7,5.44,7.63,-78.9,32.447,22.432,13.38,7.34,3.77,15.34,1.061
6/25/2019,1:30:00,0,Pellicer Creek,0,5.6,79.9,5.37,7.63,-78.9,32.478,22.9842,13.74,7.82,3.64,14.79,1.088
6/25/2019,1:45:00,0,Pellicer Creek,0,5.6,78.9,5.3,7.63,-79,32.456,23.8,14.28,8.05,3.53,14.38,1.116
6/25/2019,2:00:00,0,Pellicer Creek,0,5.6,78.2,5.24,7.64,-79.4,32.387,24.8703,14.99,8.26,3.5,14.24,1.146
6/25/2019,2:15:00,0,Pellicer Creek,0,5.6,77.2,5.12,7.64,-79.4,32.595,26.7101,16.2,8.4,3.23,13.14,1.175
6/25/2019,2:30:00,0,Pellicer Creek,0,5.6,74.9,4.9,7.63,-79.1,32.905,29.0196,17.74,9.72,3.14,12.79,1.204
6/25/2019,2:45:00,0,Pellicer Creek,0,5.6,73.4,4.8,7.62,-78.6,32.7,29.8496,18.31,10,3.13,12.74,1.233
6/25/2019,3:00:00,0,Pellicer Creek,0,5.6,72.3,4.72,7.63,-78.9,32.51,30.7801,18.94,9.49,2.98,12.16,1.26
6/25/2019,3:15:00,0,Pellicer Creek,0,5.6,71.9,4.7,7.63,-79.1,32.392,31.2363,19.26,9.23,2.9,11.81,1.284
6/25/2019,3:30:00,0,Pellicer Creek,0,5.6,70.7,4.61,7.64,-79.6,32.144,32.8611,20.37,10.14,2.8,11.4,1.303
6/25/2019,3:45:00,0,Pellicer Creek,0,5.6,69.8,4.53,7.66,-80.6,32.055,34.9479,21.81,12.01,2.72,11.11,1.317
6/25/2019,4:00:00,0,Pellicer Creek,0,5.6,69.9,4.54,7.66,-80.9,31.943,35.0004,21.85,11.38,2.74,11.16,1.329
6/25/2019,4:15:00,0,Pellicer Creek,0,5.6,69.1,4.5,7.66,-80.8,31.829,34.7618,21.69,10.59,2.67,10.91,1.335
6/25/2019,4:30:00,0,Pellicer Creek,0,5.6,68.6,4.46,7.66,-80.9,31.844,35.3627,22.1,10.66,2.72,11.09,1.337
6/25/2019,4:45:00,0,Pellicer Creek,0,5.6,65.5,4.26,7.64,-79.4,31.722,35.5839,22.26,9.53,2.53,10.35,1.333
6/25/2019,5:00:00,0,Pellicer Creek,0,5.6,58.6,3.81,7.57,-75.2,31.791,35.3999,22.13,10.05,2.57,10.5,1.325
6/25/2019,5:15:00,0,Pellicer Creek,0,5.6,65.5,4.26,7.63,-79,31.743,35.4335,22.16,10.63,2.79,11.4,1.31
6/25/2019,5:30:00,0,Pellicer Creek,0,5.6,66.1,4.3,7.64,-79.7,31.802,35.0801,21.91,10.26,2.83,11.53,1.293
6/25/2019,5:45:00,0,Pellicer Creek,0,5.6,67,4.36,7.65,-80.2,31.864,34.7046,21.65,11.96,3.29,13.39,1.276
6/25/2019,6:00:00,0,Pellicer Creek,0,5.6,65.3,4.25,7.62,-78.6,31.985,33.9455,21.12,9.71,3.36,13.68,1.256
6/25/2019,6:15:00,0,Pellicer Creek,0,5.6,64,4.18,7.61,-77.5,32.022,33.2212,20.62,9.6,3.64,14.82,1.234
6/25/2019,6:30:00,0,Pellicer Creek,0,5.6,63.8,4.17,7.6,-77.2,32.101,32.9536,20.44,9.83,3.94,16.03,1.213
6/25/2019,6:45:00,0,Pellicer Creek,0,5.6,61.2,4,7.58,-75.7,32.133,32.388,20.05,9.18,3.98,16.19,1.192
6/25/2019,7:00:00,0,Pellicer Creek,0,5.6,61.3,4.01,7.57,-75.5,32.195,31.9389,19.74,10.22,4.18,16.99,1.172
6/25/2019,7:15:00,0,Pellicer Creek,0,5.6,61,3.98,7.56,-74.9,32.25,32.0935,19.85,9.99,4.35,17.67,1.153
6/25/2019,7:30:00,0,Pellicer Creek,0,5.6,61.9,4.05,7.56,-74.9,32.352,31.2165,19.24,9.67,4.3,17.46,1.133
6/25/2019,7:45:00,0,Pellicer Creek,0,5.6,62.4,4.11,7.55,-74.4,32.37,29.6669,18.19,8.19,4.18,17,1.113
6/25/2019,8:00:00,0,Pellicer Creek,0,5.6,62.5,4.11,7.55,-74.1,32.298,30.0011,18.42,8.02,4.19,17.01,1.09
6/25/2019,8:15:00,0,Pellicer Creek,0,5.6,59.8,3.93,7.53,-73,32.223,30.4947,18.76,7.43,4.07,16.55,1.071
6/25/2019,8:30:00,0,Pellicer Creek,0,5.6,59,3.88,7.51,-71.9,32.251,29.9994,18.42,7.1,4.25,17.28,1.052
6/25/2019,8:45:00,0,Pellicer Creek,0,5.6,60,3.94,7.51,-71.6,32.333,30.4989,18.76,7.31,4.31,17.51,1.035
6/25/2019,9:00:00,0,Pellicer Creek,0,5.6,55.4,3.63,7.49,-70.6,32.376,30.666,18.87,9.48,4.18,16.98,1.016
6/25/2019,9:15:00,0,Pellicer Creek,0,5.6,60.8,4.01,7.52,-72.4,32.387,28.9731,17.73,6.6,4.2,17.07,0.998
6/25/2019,9:30:00,0,Pellicer Creek,0,5.6,55.5,3.65,7.5,-71,32.43,29.603,18.15,6.9,4.12,16.75,0.984
6/25/2019,9:45:00,0,Pellicer Creek,0,5.6,60.6,4.01,7.53,-72.9,32.413,27.9879,17.06,6.41,4.31,17.51,0.968
6/25/2019,10:00:00,0,Pellicer Creek,0,5.6,61.6,4.08,7.53,-72.7,32.43,27.4869,16.73,6.33,4.38,17.78,0.952
6/25/2019,10:15:00,0,Pellicer Creek,0,5.6,62.2,4.14,7.52,-72.2,32.417,26.7311,16.22,6.14,4.47,18.14,0.939
6/25/2019,10:30:00,0,Pellicer Creek,0,5.6,62.7,4.18,7.52,-72.2,32.421,25.3789,15.32,5.85,4.51,18.3,0.928
6/25/2019,10:45:00,0,Pellicer Creek,0,5.6,62.8,4.19,7.53,-73.1,32.4,25.5072,15.41,6.42,4.87,19.77,0.916
6/25/2019,11:00:00,0,Pellicer Creek,0,5.6,65.2,4.36,7.53,-72.9,32.382,25.1303,15.16,5.62,4.95,20.1,0.903
6/25/2019,11:15:00,0,Pellicer Creek,0,5.6,66.6,4.47,7.54,-73.4,32.3,24.822,14.96,5.46,5.35,21.69,0.893
6/25/2019,11:30:00,0,Pellicer Creek,0,5.6,65.9,4.43,7.51,-71.7,32.259,24.3889,14.67,5.46,5.1,20.69,0.879
6/25/2019,11:45:00,0,Pellicer Creek,0,5.6,74.9,5.04,7.54,-73.5,32.339,23.5177,14.1,6.63,5.37,21.78,0.875
6/25/2019,12:00:00,0,Pellicer Creek,0,5.6,71.5,4.85,7.52,-72.4,32.286,21.8858,13.03,5.49,4.89,19.86,0.874
6/25/2019,12:15:00,0,Pellicer Creek,0,5.5,82.4,5.61,7.58,-76.1,32.399,20.2151,11.95,6.32,4.71,19.11,0.891
6/25/2019,12:30:00,0,Pellicer Creek,0,5.6,89.8,6.1,7.61,-77.8,32.859,18.5699,10.88,7.44,4.69,19.04,0.911
6/25/2019,12:45:00,0,Pellicer Creek,0,5.5,96.1,6.49,7.66,-80.9,33.27,18.2215,10.65,7.74,4.41,17.9,0.926
6/25/2019,13:00:00,0,Pellicer Creek,0,5.6,100.5,6.7,7.7,-83.3,33.951,18.7414,10.98,9.33,4.29,17.42,0.947
6/25/2019,13:15:00,0,Pellicer Creek,0,5.6,103,6.84,7.74,-85.7,34.143,19.184,11.26,7.72,3.72,15.15,0.967
6/25/2019,13:30:00,0,Pellicer Creek,0,5.6,102.6,6.74,7.74,-85.8,34.289,21.2573,12.59,9.76,3.86,15.69,0.989
6/25/2019,13:45:00,0,Pellicer Creek,0,5.6,104.4,6.86,7.75,-86.9,34.363,21.0427,12.45,8.95,4,16.27,1.017
6/25/2019,14:00:00,0,Pellicer Creek,0,5.6,104,6.82,7.76,-87.1,34.315,21.6266,12.83,9.83,3.95,16.06,1.043
6/25/2019,14:15:00,0,Pellicer Creek,0,5.6,104.4,6.83,7.76,-87.5,34.324,22.2465,13.23,9.92,4.12,16.74,1.072
6/25/2019,14:30:00,0,Pellicer Creek,0,5.6,103.9,6.77,7.77,-87.9,34.313,23.6471,14.14,10.66,3.92,15.92,1.102
6/25/2019,14:45:00,0,Pellicer Creek,0,5.6,104.6,6.79,7.79,-89,34.333,24.6002,14.77,11.79,4.02,16.34,1.134
6/25/2019,15:00:00,0,Pellicer Creek,0,5.6,104,6.73,7.79,-88.9,34.314,25.7057,15.5,14.4,4.36,17.7,1.166
6/25/2019,15:15:00,0,Pellicer Creek,0,5.6,103.8,6.67,7.79,-88.9,34.413,27.3014,16.56,14.75,4.22,17.16,1.199
6/25/2019,15:30:00,0,Pellicer Creek,0,5.6,96.6,6.19,7.74,-86.1,34.082,29.4986,18.04,18.94,4.67,18.95,1.232
6/25/2019,15:45:00,0,Pellicer Creek,0,5.6,102.3,6.49,7.79,-88.8,34.498,30.3362,18.59,19.6,4.4,17.88,1.265
6/25/2019,16:00:00,0,Pellicer Creek,0,5.6,105.4,6.65,7.81,-90.3,34.694,31.1473,19.14,17.4,4.51,18.3,1.292
6/25/2019,16:15:00,0,Pellicer Creek,0,5.6,109.4,6.85,7.84,-92.3,34.935,32.3924,19.98,17.15,4.24,17.21,1.316
6/25/2019,16:30:00,0,Pellicer Creek,0,5.6,112.3,6.98,7.87,-94.1,35.05,33.8054,20.94,15.35,4,16.27,1.333
6/25/2019,16:45:00,0,Pellicer Creek,0,5.6,113.4,7.02,7.88,-94.7,35.041,34.6728,21.54,14.45,3.94,16.02,1.345
6/25/2019,17:00:00,0,Pellicer Creek,0,5.6,114.7,7.08,7.89,-95.3,35.083,35.2579,21.94,13.88,3.86,15.69,1.353
6/25/2019,17:15:00,0,Pellicer Creek,0,5.6,114,7.03,7.89,-95.1,35.113,35.7974,22.31,14.53,4.3,17.46,1.359
6/25/2019,17:30:00,0,Pellicer Creek,0,5.6,113.3,6.97,7.89,-95,35.145,36.0518,22.49,13.29,4.3,17.49,1.359
6/25/2019,17:45:00,0,Pellicer Creek,0,5.6,108.9,6.68,7.85,-92.8,35.193,36.5663,22.84,12.09,4.22,17.14,1.353
6/25/2019,18:00:00,0,Pellicer Creek,0,5.6,103.2,6.35,7.81,-90.7,35.146,36.195,22.59,14.07,3.35,13.62,1.342
6/25/2019,18:15:00,0,Pellicer Creek,0,5.6,110.6,6.81,7.87,-93.9,35.109,35.9629,22.43,12.33,4.32,17.54,1.33
6/25/2019,18:30:00,0,Pellicer Creek,0,5.6,110.3,6.81,7.87,-93.8,35.074,35.4307,22.06,11.75,4.47,18.16,1.309
6/25/2019,18:45:00,0,Pellicer Creek,0,5.6,109.8,6.79,7.86,-93.7,35.044,35.229,21.92,12.35,4.41,17.91,1.288
6/25/2019,19:00:00,0,Pellicer Creek,0,5.6,107.6,6.67,7.85,-93,34.968,34.7149,21.57,12.32,4.21,17.11,1.266
6/25/2019,19:15:00,0,Pellicer Creek,0,5.6,104.5,6.51,7.83,-91.3,34.888,33.4551,20.71,13.93,4.8,19.47,1.251
6/25/2019,19:30:00,0,Pellicer Creek,0,5.6,102.2,6.42,7.81,-90.1,34.757,32.1881,19.84,14.45,4.74,19.26,1.227
6/25/2019,19:45:00,0,Pellicer Creek,0,5.6,97.5,6.19,7.76,-87.5,34.506,30.2272,18.52,12.37,4.82,19.58,1.206
6/25/2019,20:00:00,0,Pellicer Creek,0,5.6,95.3,6.05,7.74,-86.2,34.451,30.2486,18.54,11.66,4.56,18.52,1.185
6/25/2019,20:15:00,0,Pellicer Creek,0,5.6,91.4,5.83,7.71,-84.2,34.355,29.4823,18.02,10.13,4.51,18.32,1.167
6/25/2019,20:30:00,0,Pellicer Creek,0,5.6,90.3,5.73,7.71,-84.2,34.42,30.7352,18.87,9.75,4.45,18.08,1.149
6/25/2019,20:45:00,0,Pellicer Creek,0,5.6,90.3,5.77,7.71,-83.9,34.302,29.3465,17.93,10.09,4.35,17.68,1.132
6/25/2019,21:00:00,0,Pellicer Creek,0,5.6,88.3,5.64,7.69,-83.1,34.299,29.2924,17.89,9,4.29,17.41,1.115
6/25/2019,21:15:00,0,Pellicer Creek,0,5.6,88.1,5.66,7.68,-82.5,34.146,28.3746,17.28,8.34,4.26,17.3,1.096
6/25/2019,21:30:00,0,Pellicer Creek,0,5.6,86.4,5.58,7.66,-81,34.036,27.6521,16.8,8,4.27,17.35,1.081
6/25/2019,21:45:00,0,Pellicer Creek,0,5.6,84.6,5.4,7.65,-80.2,34.267,29.4862,18.03,7.88,4.08,16.59,1.068
6/25/2019,22:00:00,0,Pellicer Creek,0,5.6,79.5,5.09,7.59,-77.1,34.2,29.0878,17.76,7.33,3.66,14.89,1.053
6/25/2019,22:15:00,0,Pellicer Creek,0,5.6,82.4,5.31,7.63,-79,34.106,27.4371,16.66,6.97,3.96,16.11,1.032
6/25/2019,22:30:00,0,Pellicer Creek,0,5.6,75.8,4.86,7.59,-76.5,34.137,28.6994,17.5,6.58,3.52,14.31,1.019
6/25/2019,22:45:00,0,Pellicer Creek,0,5.6,74.8,4.82,7.59,-76.5,34.048,27.9434,17,6.62,3.38,13.76,1.007
6/25/2019,23:00:00,0,Pellicer Creek,0,5.6,76.6,4.96,7.54,-73.7,33.96,27.1385,16.46,6.34,3.62,14.72,0.997
6/25/2019,23:15:00,0,Pellicer Creek,0,5.6,75.8,4.95,7.56,-75,33.763,25.6162,15.45,6.15,3.54,14.39,0.984
6/25/2019,23:30:00,0,Pellicer Creek,0,5.6,77.3,5.08,7.57,-75.3,33.579,24.7396,14.88,6.25,3.59,14.62,0.974
6/25/2019,23:45:00,0,Pellicer Creek,0,5.6,77.5,5.1,7.55,-74.2,33.588,24.191,14.51,5.87,3.68,14.96,0.967
6/26/2019,0:00:00,0,Pellicer Creek,0,5.6,74.6,4.92,7.54,-73.5,33.533,23.7,14.19,5.62,3.71,15.11,0.962
6/26/2019,0:15:00,0,Pellicer Creek,0,5.6,75.6,5.01,7.53,-73.1,33.456,22.6566,13.51,6.11,3.73,15.15,0.962
6/26/2019,0:30:00,0,Pellicer Creek,0,5.6,78.6,5.23,7.55,-74,33.387,22.2112,13.22,5.5,3.71,15.08,0.974
6/26/2019,0:45:00,0,Pellicer Creek,0,5.6,77.4,5.22,7.54,-73.8,32.858,20.6751,12.24,6.63,3.87,15.72,0.991
6/26/2019,1:00:00,0,Pellicer Creek,0,5.5,77.9,5.27,7.55,-74.1,32.724,20.5781,12.18,6.33,3.72,15.13,1.008
6/26/2019,1:15:00,0,Pellicer Creek,0,5.6,75.6,5.11,7.53,-73.2,32.619,21.3437,12.67,7.79,3.84,15.63,1.028
6/26/2019,1:30:00,0,Pellicer Creek,0,5.6,77,5.16,7.56,-75.1,32.754,22.8064,13.62,7.47,3.66,14.89,1.051
6/26/2019,1:45:00,0,Pellicer Creek,0,5.6,79,5.33,7.6,-77.1,32.343,23.2238,13.9,6.33,3.51,14.3,1.077
6/26/2019,2:00:00,0,Pellicer Creek,0,5.5,77.9,5.16,7.6,-77.3,32.856,25.4643,15.37,8.44,3.5,14.25,1.101
6/26/2019,2:15:00,0,Pellicer Creek,0,5.6,78,5.22,7.61,-77.5,32.442,24.7877,14.93,7.34,3.45,14.04,1.128
6/26/2019,2:30:00,0,Pellicer Creek,0,5.6,77,5.1,7.6,-77.3,32.728,26.2808,15.92,7.9,3.5,14.23,1.156
6/26/2019,2:45:00,0,Pellicer Creek,0,5.6,76.8,5.05,7.61,-78,32.869,27.4597,16.7,8.55,3.3,13.45,1.184
6/26/2019,3:00:00,0,Pellicer Creek,0,5.6,76.6,4.9,7.63,-79.3,33.732,31.4683,19.38,12.74,3.2,13.02,1.21
6/26/2019,3:15:00,0,Pellicer Creek,0,5.6,74.2,4.81,7.62,-78.2,33.09,30.2697,18.58,9.99,3.12,12.7,1.239
6/26/2019,3:30:00,0,Pellicer Creek,0,5.5,69.6,4.48,7.59,-76.7,33.175,32.2064,19.9,11.75,3.04,12.37,1.269
6/26/2019,3:45:00,0,Pellicer Creek,0,5.6,67.5,4.34,7.58,-76.2,33.03,33.0858,20.5,11.94,3.04,12.37,1.296
6/26/2019,4:00:00,0,Pellicer Creek,0,5.6,66,4.22,7.59,-76.6,32.957,34.5748,21.53,13.49,2.95,12.01,1.32
6/26/2019,4:15:00,0,Pellicer Creek,0,5.6,68,4.36,7.62,-78.7,32.726,35.4121,22.11,12.37,2.89,11.78,1.341
6/26/2019,4:30:00,0,Pellicer Creek,0,5.5,70.1,4.52,7.65,-80.1,32.292,35.4116,22.13,11.16,2.69,10.97,1.357
6/26/2019,4:45:00,0,Pellicer Creek,0,5.6,69.8,4.49,7.66,-80.9,32.292,36.0275,22.55,11.02,2.62,10.68,1.37
6/26/2019,5:00:00,0,Pellicer Creek,0,5.6,69.5,4.48,7.66,-81,32.133,36.2154,22.69,10.42,2.61,10.66,1.377
6/26/2019,5:15:00,0,Pellicer Creek,0,5.6,68.9,4.46,7.66,-80.6,31.931,35.7614,22.38,9.99,2.56,10.44,1.383
6/26/2019,5:30:00,0,Pellicer Creek,0,5.5,67.9,4.36,7.67,-81.3,32.14,37.3107,23.45,11.07,2.49,10.16,1.384
6/26/2019,5:45:00,0,Pellicer Creek,0,5.6,62,4,7.6,-76.9,32.034,36.6336,22.98,8.66,2.6,10.6,1.38
6/26/2019,6:00:00,0,Pellicer Creek,0,5.5,59.5,3.82,7.59,-76.4,32.138,37.2534,23.41,10.72,2.73,11.13,1.367
6/26/2019,6:15:00,0,Pellicer Creek,0,5.6,64.7,4.16,7.64,-79.6,32.146,37.2415,23.4,9.98,2.85,11.62,1.351
6/26/2019,6:30:00,0,Pellicer Creek,0,5.5,65.1,4.19,7.64,-79.6,32.159,36.4503,22.85,11.59,3.33,13.56,1.333
6/26/2019,6:45:00,0,Pellicer Creek,0,5.6,64.5,4.17,7.62,-78.5,32.158,35.5249,22.21,11.4,3.38,13.75,1.315
6/26/2019,7:00:00,0,Pellicer Creek,0,5.5,65.3,4.21,7.63,-78.7,32.191,35.6212,22.27,9.98,3.44,14,1.295
6/26/2019,7:15:00,0,Pellicer Creek,0,5.6,63,4.1,7.59,-76.6,32.173,33.6979,20.95,10.13,3.56,14.49,1.277
6/26/2019,7:30:00,0,Pellicer Creek,0,5.6,63.5,4.14,7.58,-75.8,32.134,33.3153,20.69,9.83,3.81,15.48,1.258
6/26/2019,7:45:00,0,Pellicer Creek,0,5.6,63.7,4.18,7.57,-75.4,32.229,31.3718,19.35,9,3.94,16,1.238
6/26/2019,8:00:00,0,Pellicer Creek,0,5.5,61.3,3.99,7.56,-75,32.371,32.9707,20.44,10.76,4.33,17.59,1.215
6/26/2019,8:15:00,0,Pellicer Creek,0,5.6,61.6,4.01,7.56,-74.5,32.451,32.017,19.79,9.26,4.2,17.08,1.197
6/26/2019,8:30:00,0,Pellicer Creek,0,5.5,62,4.04,7.55,-74.3,32.493,31.7929,19.63,8.89,4.42,17.96,1.176
6/26/2019,8:45:00,0,Pellicer Creek,0,5.6,61.6,4.03,7.54,-73.8,32.5,30.9232,19.04,7.99,4.19,17.02,1.157
6/26/2019,9:00:00,0,Pellicer Creek,0,5.5,58.3,3.8,7.52,-72.2,32.514,31.7314,19.59,8.44,4.18,16.99,1.138
6/26/2019,9:15:00,0,Pellicer Creek,0,5.6,56.7,3.7,7.5,-70.9,32.51,31.2843,19.29,8.35,4.06,16.49,1.121
6/26/2019,9:30:00,0,Pellicer Creek,0,5.5,56.3,3.67,7.49,-70.4,32.487,31.4903,19.43,7.45,4.44,18.05,1.103
6/26/2019,9:45:00,0,Pellicer Creek,0,5.6,57.6,3.75,7.51,-71.5,32.503,31.7976,19.64,7.12,4.42,17.97,1.086
6/26/2019,10:00:00,0,Pellicer Creek,0,5.5,56.4,3.67,7.48,-70,32.536,31.6173,19.51,6.58,4.36,17.73,1.069
6/26/2019,10:15:00,0,Pellicer Creek,0,5.6,55.4,3.62,7.48,-70.1,32.562,30.75,18.92,6.72,4.43,18.01,1.054
6/26/2019,10:30:00,0,Pellicer Creek,0,5.5,55.4,3.62,7.48,-70,32.566,30.5899,18.81,7.09,4.5,18.28,1.038
6/26/2019,10:45:00,0,Pellicer Creek,0,5.6,54.1,3.54,7.46,-68.5,32.588,30.1109,18.49,7.68,4.51,18.33,1.024
6/26/2019,11:00:00,0,Pellicer Creek,0,5.5,58,3.79,7.49,-70.6,32.623,30.3465,18.65,6.88,4.77,19.36,1.011
6/26/2019,11:15:00,0,Pellicer Creek,0,5.6,59.5,3.89,7.49,-70.6,32.661,30.0736,18.46,7.71,4.96,20.15,0.997
6/26/2019,11:30:00,0,Pellicer Creek,0,5.5,60.8,3.99,7.5,-70.8,32.671,29.323,17.95,5.76,4.98,20.21,0.986
6/26/2019,11:45:00,0,Pellicer Creek,0,5.6,62.2,4.08,7.5,-71.3,32.676,28.9531,17.71,6.15,5.32,21.59,0.974
6/26/2019,12:00:00,0,Pellicer Creek,0,5.5,65.2,4.3,7.5,-71.4,32.644,27.5045,16.73,6.33,5.1,20.7,0.966
6/26/2019,12:15:00,0,Pellicer Creek,0,5.6,67.6,4.48,7.53,-72.8,32.644,26.6055,16.13,6.38,5.6,22.71,0.957
6/26/2019,12:30:00,0,Pellicer Creek,0,5.5,69.8,4.63,7.52,-72.1,32.654,26.0432,15.76,6.57,5.64,22.89,0.955
6/26/2019,12:45:00,0,Pellicer Creek,0,5.6,78,5.19,7.57,-75.3,32.701,25.0425,15.09,6.83,5.27,21.38,0.959
6/26/2019,13:00:00,0,Pellicer Creek,0,5.5,82.4,5.49,7.58,-75.7,32.833,23.9018,14.34,7.16,5.25,21.31,0.971
6/26/2019,13:15:00,0,Pellicer Creek,0,5.6,92.2,6.15,7.63,-79.1,33.221,22.0172,13.1,7.92,5.02,20.37,0.988
6/26/2019,13:30:00,0,Pellicer Creek,0,5.5,102,6.75,7.71,-84,33.961,21.0106,12.43,8.18,4.13,16.78,1.007
6/26/2019,13:45:00,0,Pellicer Creek,0,5.5,105.1,6.91,7.73,-85.5,34.18,21.8197,12.95,8.89,4.01,16.31,1.027
6/26/2019,14:00:00,0,Pellicer Creek,0,5.5,106.7,6.97,7.77,-87.9,34.303,22.7664,13.57,8.68,3.88,15.79,1.047
6/26/2019,14:15:00,0,Pellicer Creek,0,5.6,106.2,6.9,7.77,-87.9,34.335,24.3814,14.62,10.77,4.02,16.36,1.074
6/26/2019,14:30:00,0,Pellicer Creek,0,5.5,109.1,7.08,7.8,-90,34.494,24.1829,14.49,9.4,3.83,15.56,1.101
6/26/2019,14:45:00,0,Pellicer Creek,0,5.5,110,7.12,7.82,-90.9,34.498,24.6095,14.77,8.85,3.81,15.48,1.131
6/26/2019,15:00:00,0,Pellicer Creek,0,5.5,110.5,7.11,7.82,-91.1,34.516,26.3252,15.91,10.19,3.96,16.1,1.158
6/26/2019,15:15:00,0,Pellicer Creek,0,5.5,107.7,6.91,7.81,-90.1,34.415,27.7482,16.86,11.74,4.06,16.49,1.188
6/26/2019,15:30:00,0,Pellicer Creek,0,5.5,107.4,6.85,7.81,-90.2,34.471,28.8729,17.61,13.8,4.03,16.36,1.221
6/26/2019,15:45:00,0,Pellicer Creek,0,5.6,108.1,6.86,7.81,-90.6,34.63,29.9719,18.34,13.9,4.14,16.83,1.253
6/26/2019,16:00:00,0,Pellicer Creek,0,5.5,106,6.7,7.8,-89.7,34.571,31.3031,19.25,15.28,4.12,16.75,1.283
6/26/2019,16:15:00,0,Pellicer Creek,0,5.6,105.4,6.63,7.8,-89.7,34.626,32.0589,19.76,16.9,4.13,16.76,1.314
6/26/2019,16:30:00,0,Pellicer Creek,0,5.5,106.7,6.69,7.82,-90.7,34.732,32.6844,20.18,17.21,4.09,16.62,1.344
6/26/2019,16:45:00,0,Pellicer Creek,0,5.6,109,6.81,7.84,-92.1,34.836,33.0176,20.41,13.96,3.82,15.51,1.367
6/26/2019,17:00:00,0,Pellicer Creek,0,5.5,109.7,6.83,7.85,-93,34.828,34.0214,21.1,15.03,3.74,15.23,1.385
6/26/2019,17:15:00,0,Pellicer Creek,0,5.6,111.9,6.94,7.87,-94.1,34.88,34.9171,21.71,14.76,4.01,16.28,1.402
6/26/2019,17:30:00,0,Pellicer Creek,0,5.5,113,6.98,7.88,-94.7,34.873,36.0022,22.46,16.06,3.72,15.13,1.413
6/26/2019,17:45:00,0,Pellicer Creek,0,5.6,113.2,6.98,7.89,-95.2,34.836,36.8093,23.02,14.9,3.44,13.99,1.421
6/26/2019,18:00:00,0,Pellicer Creek,0,5.5,113.3,6.96,7.89,-95.3,34.863,37.682,23.63,14.97,3.6,14.63,1.426
6/26/2019,18:15:00,0,Pellicer Creek,0,5.6,113,6.92,7.89,-95.5,34.866,38.4293,24.15,15.42,3.43,13.96,1.428
6/26/2019,18:30:00,0,Pellicer Creek,0,5.5,111.4,6.83,7.89,-95.1,34.783,38.2294,24.01,11.78,3.53,14.36,1.425
6/26/2019,18:45:00,0,Pellicer Creek,0,5.6,101,6.17,7.83,-91.4,34.864,39.1056,24.62,12.73,2.88,11.74,1.413
6/26/2019,19:00:00,0,Pellicer Creek,0,5.5,107.7,6.58,7.87,-94.1,34.856,39.1883,24.68,14.05,3.18,12.95,1.396
6/26/2019,19:15:00,0,Pellicer Creek,0,5.6,109,6.67,7.88,-94.4,34.837,38.6248,24.29,12.99,3.37,13.7,1.377
6/26/2019,19:30:00,0,Pellicer Creek,0,5.5,107.2,6.59,7.86,-93.3,34.828,37.4835,23.49,11.96,3.6,14.64,1.361
6/26/2019,19:45:00,0,Pellicer Creek,0,5.6,107,6.59,7.86,-93.4,34.792,37.351,23.4,14.32,3.6,14.63,1.342
6/26/2019,20:00:00,0,Pellicer Creek,0,5.5,104.5,6.49,7.84,-92.1,34.655,35.7683,22.31,16.31,3.84,15.62,1.322
6/26/2019,20:15:00,0,Pellicer Creek,0,5.6,101.1,6.32,7.8,-90,34.518,34.4214,21.38,15.72,4.01,16.3,1.3
6/26/2019,20:30:00,0,Pellicer Creek,0,5.5,98.7,6.19,7.79,-88.8,34.463,33.7693,20.93,17.21,4.1,16.65,1.278
