Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,Turb,F_Turb,ChlorophyllRFU,ChlFluor,F_ChlFluor,Depth,F_Depth
06/05/2019,08:15, ,0,Pellicer Creek,0,6.1,38.8,0,2.6,0,7.29,0,-24.4,30.119,0,35.0772,0,21.95,0,7.09,0,3.74,15.23,0,1.118,0
06/05/2019,08:30, ,0,Pellicer Creek,0,6.1,66,0,4.42,0,7.41,0,-31.2,30.115,0,34.8096,0,21.77,0,10.64,0,4.95,20.08,0,1.138,0
06/05/2019,08:45, ,0,Pellicer Creek,0,6.1,69,0,4.6,0,7.43,0,-32.8,30.124,0,35.6397,0,22.34,0,9.2,0,4.96,20.12,0,1.161,0
06/05/2019,09:00, ,0,Pellicer Creek,0,6.1,69.3,0,4.61,0,7.44,0,-33.2,30.118,0,36.4792,0,22.93,0,10.01,0,4.74,19.23,0,1.183,0
06/05/2019,09:15, ,0,Pellicer Creek,0,6.1,66.7,0,4.4,0,7.43,0,-32.7,29.943,0,39.3536,0,24.95,0,15.34,0,5.06,20.48,0,1.201,0
06/05/2019,09:30, ,0,Pellicer Creek,0,6.1,72,0,4.73,0,7.48,0,-35.4,30.222,0,39.1849,0,24.82,0,13.64,0,4.66,18.9,0,1.234,0
06/05/2019,09:45, ,0,Pellicer Creek,0,6.1,75.9,0,4.97,0,7.51,0,-37.1,30.425,0,39.338,0,24.92,0,13.55,0,4.7,19.08,0,1.272,0
06/05/2019,10:00, ,0,Pellicer Creek,0,6.1,77.1,0,5.03,0,7.52,0,-38,30.518,0,39.8553,0,25.28,0,14.83,0,4.78,19.4,0,1.304,0
06/05/2019,10:15, ,0,Pellicer Creek,0,6.1,75.2,0,4.89,0,7.51,0,-37.6,30.514,0,40.4254,0,25.69,0,15.49,0,4.81,19.49,0,1.334,0
06/05/2019,10:30, ,0,Pellicer Creek,0,6.1,81.4,0,5.27,0,7.55,0,-39.9,30.824,0,40.5724,0,25.78,0,13.22,0,4.5,18.26,0,1.372,0
06/05/2019,10:45, ,0,Pellicer Creek,0,6.1,81,0,5.22,0,7.55,0,-40.1,30.856,0,41.26,0,26.27,0,14.46,0,4.55,18.45,0,1.404,0
06/05/2019,11:00, ,0,Pellicer Creek,0,6.1,83.7,0,5.37,0,7.58,0,-41.6,31.017,0,42.1459,0,26.89,0,15.22,0,4.52,18.34,0,1.435,0
06/05/2019,11:15, ,0,Pellicer Creek,0,6.1,84.6,0,5.4,0,7.58,0,-41.8,31.115,0,43.1197,0,27.58,0,16.81,0,4.49,18.25,0,1.462,0
06/05/2019,11:30, ,0,Pellicer Creek,0,6.1,85.8,0,5.44,0,7.58,0,-41.9,31.247,0,44.2995,0,28.42,0,16.03,0,4.34,17.63,0,1.481,0
06/05/2019,11:45, ,0,Pellicer Creek,0,6.1,87.2,0,5.49,0,7.59,0,-42.3,31.365,0,45.2176,0,29.08,0,16.5,0,4.16,16.89,0,1.498,0
06/05/2019,12:00, ,0,Pellicer Creek,0,6.1,88.1,0,5.54,0,7.6,0,-42.8,31.43,0,45.9124,0,29.58,0,15.03,0,4.14,16.82,0,1.507,0
06/05/2019,12:15, ,0,Pellicer Creek,0,6.1,87.3,0,5.47,0,7.6,0,-42.9,31.418,0,46.4437,0,29.96,0,16,0,4.42,17.93,0,1.512,0
06/05/2019,12:30, ,0,Pellicer Creek,0,6.1,88,0,5.5,0,7.6,0,-43.1,31.527,0,46.6353,0,30.1,0,14.51,0,4.27,17.33,0,1.514,0
06/05/2019,12:45, ,0,Pellicer Creek,0,6.1,83.2,0,5.19,0,7.56,0,-40.8,31.59,0,46.7209,0,30.15,0,12.87,0,3.86,15.7,0,1.507,0
06/05/2019,13:00, ,0,Pellicer Creek,0,6.1,76.8,0,4.79,0,7.54,0,-39.5,31.641,0,46.6381,0,30.09,0,14.13,0,2.8,11.49,0,1.496,0
06/05/2019,13:15, ,0,Pellicer Creek,0,6.1,81.6,0,5.11,0,7.57,0,-41.2,31.431,0,46.616,0,30.08,0,12.45,0,4.31,17.51,0,1.469,0
06/05/2019,13:30, ,0,Pellicer Creek,0,6.1,89.3,0,5.59,0,7.6,0,-43,31.526,0,46.2856,0,29.84,0,11.14,0,4.46,18.1,0,1.449,0
06/05/2019,13:45, ,0,Pellicer Creek,0,6.1,87.3,0,5.48,0,7.58,0,-42,31.499,0,45.6405,0,29.38,0,14.74,0,4.39,17.81,0,1.426,0
06/05/2019,14:00, ,0,Pellicer Creek,0,6.1,95.6,0,6.01,0,7.64,0,-45.5,31.996,0,43.4281,0,27.77,0,11.99,0,4.63,18.79,0,1.415,0
06/05/2019,14:15, ,0,Pellicer Creek,0,6.1,95.8,0,6.04,0,7.64,0,-45.3,31.965,0,42.77,0,27.31,0,12,0,4.86,19.7,0,1.391,0
06/05/2019,14:30, ,0,Pellicer Creek,0,6.1,93.3,0,5.89,0,7.62,0,-44.1,31.897,0,42.6657,0,27.23,0,14.48,0,5,20.26,0,1.367,0
06/05/2019,14:45, ,0,Pellicer Creek,0,6.1,93.5,0,5.92,0,7.62,0,-44,31.812,0,42.2964,0,26.97,0,12.22,0,4.86,19.69,0,1.342,0
06/05/2019,15:00, ,0,Pellicer Creek,0,6.1,95.1,0,6.02,0,7.62,0,-44.3,32.03,0,41.4092,0,26.34,0,11.79,0,4.92,19.94,0,1.323,0
06/05/2019,15:15, ,0,Pellicer Creek,0,6.1,96.9,0,6.15,0,7.62,0,-44.3,32.167,0,40.2359,0,25.5,0,10.52,0,4.6,18.67,0,1.307,0
06/05/2019,15:30, ,0,Pellicer Creek,0,6.1,94.6,0,6.02,0,7.6,0,-43.3,32.094,0,39.7872,0,25.19,0,9.64,0,4.76,19.3,0,1.28,0
06/05/2019,15:45, ,0,Pellicer Creek,0,6.1,90.8,0,5.79,0,7.58,0,-42,31.885,0,39.9775,0,25.33,0,10.4,0,5.18,20.98,0,1.257,0
06/05/2019,16:00, ,0,Pellicer Creek,0,6.1,90,0,5.76,0,7.58,0,-41.6,31.887,0,39.2247,0,24.8,0,9.9,0,5.5,22.28,0,1.231,0
06/05/2019,16:15, ,0,Pellicer Creek,0,6.1,87.3,0,5.59,0,7.56,0,-40.8,31.773,0,39.5738,0,25.05,0,10.56,0,5.31,21.5,0,1.215,0
06/05/2019,16:30, ,0,Pellicer Creek,0,6.1,92.1,0,5.9,0,7.59,0,-42.4,31.967,0,38.7394,0,24.46,0,11.86,0,5.58,22.57,0,1.193,0
06/05/2019,16:45, ,0,Pellicer Creek,0,6.1,95.6,0,6.14,0,7.61,0,-43.4,32.039,0,37.7131,0,23.73,0,11.71,0,5.71,23.1,0,1.158,0
06/05/2019,17:00, ,0,Pellicer Creek,0,6.1,93.5,0,6.01,0,7.59,0,-42.4,32.113,0,36.9701,0,23.21,0,11.37,0,5.48,22.18,0,1.143,0
06/05/2019,17:15, ,0,Pellicer Creek,0,6.1,95.6,0,6.15,0,7.6,0,-43.3,32.248,0,36.4076,0,22.82,0,9.88,0,5.83,23.58,0,1.129,0
06/05/2019,17:30, ,0,Pellicer Creek,0,6.1,92,0,5.92,0,7.58,0,-41.9,32.095,0,36.9847,0,23.22,0,10.6,0,5.93,23.97,0,1.109,0
06/05/2019,17:45, ,0,Pellicer Creek,0,6.1,91.2,0,5.88,0,7.56,0,-40.8,32.125,0,36.3125,0,22.76,0,8.74,0,5.91,23.89,0,1.089,0
06/05/2019,18:00, ,0,Pellicer Creek,0,6.1,88.3,0,5.7,0,7.54,0,-39.3,32.053,0,36.2944,0,22.75,0,9.26,0,5.84,23.63,0,1.066,0
06/05/2019,18:15, ,0,Pellicer Creek,0,6.1,86.4,0,5.57,0,7.52,0,-38.4,32.019,0,36.5562,0,22.93,0,9.94,0,5.59,22.63,0,1.052,0
06/05/2019,18:30, ,0,Pellicer Creek,0,6.1,85.2,0,5.51,0,7.47,0,-35.2,32.017,0,36.0933,0,22.61,0,9.14,0,5.74,23.22,0,1.041,0
06/05/2019,18:45, ,0,Pellicer Creek,0,6.1,83.2,0,5.4,0,7.51,0,-37.5,31.965,0,35.2465,0,22.02,0,9.85,0,5.53,22.37,0,1.031,0
06/05/2019,19:00, ,0,Pellicer Creek,0,6.1,85.3,0,5.55,0,7.54,0,-39.2,31.908,0,34.8,0,21.71,0,10.19,0,5.84,23.6,0,1.018,0
06/05/2019,19:15, ,0,Pellicer Creek,0,6.1,81.6,0,5.32,0,7.49,0,-36.6,31.897,0,34.1529,0,21.27,0,10.29,0,5.77,23.33,0,1.006,0
06/05/2019,19:30, ,0,Pellicer Creek,0,6.1,86.2,0,5.63,0,7.53,0,-38.9,31.944,0,33.4578,0,20.79,0,10.64,0,5.73,23.2,0,0.999,0
06/05/2019,19:45, ,0,Pellicer Creek,0,6.1,79.6,0,5.21,0,7.49,0,-36.4,31.98,0,32.8955,0,20.4,0,7.53,0,4.4,17.88,0,1.001,0
06/05/2019,20:00, ,0,Pellicer Creek,0,6.1,49.6,0,3.26,0,7.37,0,-29.3,31.829,0,32.1364,0,19.89,0,7.82,0,3.91,15.9,0,1.01,0
06/05/2019,20:15, ,0,Pellicer Creek,0,6.1,92.7,0,6.09,0,7.57,0,-41,31.782,0,32.4214,0,20.08,0,10.65,0,5.75,23.28,0,1.033,0
06/05/2019,20:30, ,0,Pellicer Creek,0,6.1,92.9,0,6.12,0,7.58,0,-42,31.594,0,32.8282,0,20.36,0,10.73,0,5.79,23.44,0,1.047,0
06/05/2019,20:45, ,0,Pellicer Creek,0,6.1,93.1,0,6.15,0,7.61,0,-43.2,31.234,0,33.3703,0,20.75,0,11.22,0,5.85,23.65,0,1.063,0
06/05/2019,21:00, ,0,Pellicer Creek,0,6.1,90.9,0,6,0,7.61,0,-43.5,31.041,0,34.5687,0,21.58,0,12.63,0,5.52,22.32,0,1.086,0
06/05/2019,21:15, ,0,Pellicer Creek,0,6.1,91.6,0,6.04,0,7.63,0,-44.5,30.969,0,35.1135,0,21.96,0,11.9,0,5.39,21.81,0,1.115,0
06/05/2019,21:30, ,0,Pellicer Creek,0,6.1,89.2,0,5.84,0,7.61,0,-43.6,31.084,0,36.2949,0,22.77,0,13.5,0,5.16,20.91,0,1.153,0
06/05/2019,21:45, ,0,Pellicer Creek,0,6.1,88.6,0,5.77,0,7.61,0,-43.6,31.205,0,37.1754,0,23.38,0,14.13,0,5.06,20.51,0,1.193,0
06/05/2019,22:00, ,0,Pellicer Creek,0,6.1,88.5,0,5.75,0,7.61,0,-43.8,31.205,0,37.9283,0,23.91,0,15.19,0,4.98,20.2,0,1.233,0
06/05/2019,22:15, ,0,Pellicer Creek,0,6.1,86.3,0,5.59,0,7.6,0,-43.1,31.151,0,39.0488,0,24.7,0,15.36,0,4.65,18.87,0,1.278,0
06/05/2019,22:30, ,0,Pellicer Creek,0,6.1,85.1,0,5.51,0,7.6,0,-43,31.007,0,39.9743,0,25.35,0,20.43,0,4.54,18.41,0,1.316,0
06/05/2019,22:45, ,0,Pellicer Creek,0,6.1,82.5,0,5.31,0,7.58,0,-41.7,30.872,0,41.7075,0,26.58,0,19.17,0,4.28,17.39,0,1.358,0
06/05/2019,23:00, ,0,Pellicer Creek,0,6.1,81.2,0,5.22,0,7.58,0,-41.5,30.735,0,42.5248,0,27.17,0,20.27,0,4.16,16.92,0,1.399,0
