Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlorophyllRFU,ChlFluor,F_ChlFluor,Depth,F_Depth
09/26/2019,19:30, ,0,Fort Matanzas,0,5.7,28.212,0,53.9584,0,35.58,0,101.1,0,6.47,0,8.02,0,-72.2,20.52,0,5.63,23.06,0,2.944,0
09/26/2019,19:45, ,0,Fort Matanzas,0,5.7,28.211,0,53.7433,0,35.42,0,99.6,0,6.38,0,7.98,0,-70,18.3,0,4.73,19.37,0,2.923,0
09/26/2019,20:00, ,0,Fort Matanzas,0,5.7,28.215,0,53.6988,0,35.38,0,92.6,0,5.93,0,7.92,0,-66.1,20.02,0,4.74,19.43,0,2.879,0
09/26/2019,20:15, ,0,Fort Matanzas,0,5.7,28.27,0,53.6521,0,35.35,0,91.7,0,5.87,0,7.89,0,-64.6,19.81,0,4.1,16.82,0,2.835,0
09/26/2019,20:30, ,0,Fort Matanzas,0,5.7,28.361,0,53.6423,0,35.34,0,92.2,0,5.89,0,7.88,0,-63.9,17.12,0,3.57,14.65,0,2.79,0
09/26/2019,20:45, ,0,Fort Matanzas,0,5.7,28.372,0,53.6319,0,35.33,0,92.7,0,5.93,0,7.87,0,-63.6,15.71,0,3.28,13.45,0,2.735,0
09/26/2019,21:00, ,0,Fort Matanzas,0,5.7,28.34,0,53.6229,0,35.32,0,92.8,0,5.93,0,7.87,0,-63.5,13.97,0,3.15,12.92,0,2.68,0
09/26/2019,21:15, ,0,Fort Matanzas,0,5.7,28.32,0,53.6166,0,35.32,0,92.5,0,5.92,0,7.87,0,-63.6,12.13,0,3.08,12.64,0,2.626,0
09/26/2019,21:30, ,0,Fort Matanzas,0,5.7,28.292,0,53.6137,0,35.32,0,92,0,5.89,0,7.87,0,-63.5,11.94,0,2.84,11.66,0,2.564,0
09/26/2019,21:45, ,0,Fort Matanzas,0,5.7,28.287,0,53.6133,0,35.32,0,91.9,0,5.88,0,7.88,0,-63.7,11.25,0,2.9,11.93,0,2.507,0
09/26/2019,22:00, ,0,Fort Matanzas,0,5.7,28.28,0,53.6063,0,35.31,0,91.4,0,5.85,0,7.88,0,-63.6,10.77,0,3,12.33,0,2.452,0
09/26/2019,22:15, ,0,Fort Matanzas,0,5.7,28.199,0,53.6108,0,35.32,0,90.8,0,5.82,0,7.88,0,-63.8,8.69,0,2.79,11.47,0,2.397,0
09/26/2019,22:30, ,0,Fort Matanzas,0,5.7,28.24,0,53.5983,0,35.31,0,90.8,0,5.82,0,7.88,0,-63.8,8.39,0,2.85,11.72,0,2.345,0
09/26/2019,22:45, ,0,Fort Matanzas,0,5.7,28.224,0,53.5978,0,35.31,0,85.7,0,5.49,0,7.88,0,-63.7,6.06,0,2.2,9.08,0,2.294,0
09/26/2019,23:00, ,0,Fort Matanzas,0,5.7,28.086,0,53.6532,0,35.35,0,71.3,0,4.58,0,7.86,0,-62.4,4.87,0,2.12,8.75,0,2.239,0
09/26/2019,23:15, ,0,Fort Matanzas,0,5.7,28.027,0,53.626,0,35.33,0,86,0,5.53,0,7.91,0,-65.9,5.95,0,2.19,9.02,0,2.185,0
09/26/2019,23:30, ,0,Fort Matanzas,0,5.7,28.049,0,53.6236,0,35.33,0,82.7,0,5.31,0,7.88,0,-63.7,4.62,0,2.11,8.68,0,2.131,0
09/26/2019,23:45, ,0,Fort Matanzas,0,5.7,28.057,0,53.6111,0,35.32,0,85.6,0,5.5,0,7.9,0,-64.8,5.65,0,2.27,9.35,0,2.078,0
09/27/2019,00:00, ,0,Fort Matanzas,0,5.7,28.09,0,53.6316,0,35.34,0,85.5,0,5.49,0,7.89,0,-64.6,5.94,0,2.12,8.74,0,2.028,0
09/27/2019,00:15, ,0,Fort Matanzas,0,5.7,28.08,0,53.6289,0,35.33,0,87,0,5.59,0,7.9,0,-64.9,6,0,2.13,8.79,0,1.978,0
09/27/2019,00:30, ,0,Fort Matanzas,0,5.7,28.078,0,53.6433,0,35.35,0,87,0,5.59,0,7.88,0,-64.2,6.04,0,2.1,8.64,0,1.932,0
09/27/2019,00:45, ,0,Fort Matanzas,0,5.7,28.025,0,53.6714,0,35.37,0,85.7,0,5.51,0,7.89,0,-64.2,6.51,0,2.09,8.6,0,1.887,0
09/27/2019,01:00, ,0,Fort Matanzas,0,5.7,27.951,0,53.7288,0,35.41,0,82.5,0,5.3,0,7.86,0,-62.8,5.27,0,1.88,7.77,0,1.842,0
09/27/2019,01:15, ,0,Fort Matanzas,0,5.7,27.904,0,53.7936,0,35.46,0,78.8,0,5.07,0,7.86,0,-62.5,6.35,0,1.76,7.27,0,1.798,0
09/27/2019,01:30, ,0,Fort Matanzas,0,5.7,27.816,0,53.862,0,35.52,0,74.7,0,4.81,0,7.84,0,-61.5,6.45,0,1.56,6.46,0,1.758,0
09/27/2019,01:45, ,0,Fort Matanzas,0,5.7,27.786,0,53.9082,0,35.55,0,71.2,0,4.59,0,7.82,0,-60.5,7.65,0,1.57,6.5,0,1.722,0
09/27/2019,02:00, ,0,Fort Matanzas,0,5.7,27.764,0,53.9188,0,35.56,0,76.1,0,4.91,0,7.86,0,-62.7,8.58,0,1.62,6.69,0,1.697,0
09/27/2019,02:15, ,0,Fort Matanzas,0,5.7,27.665,0,53.9552,0,35.59,0,79.5,0,5.13,0,7.9,0,-64.7,11.15,0,1.84,7.58,0,1.687,0
09/27/2019,02:30, ,0,Fort Matanzas,0,5.7,27.439,0,54.1123,0,35.71,0,76.1,0,4.93,0,7.9,0,-64.9,17.51,0,2.23,9.2,0,1.697,0
09/27/2019,02:45, ,0,Fort Matanzas,0,5.7,27.367,0,54.0676,0,35.68,0,77.6,0,5.03,0,7.92,0,-65.9,14.31,0,2.51,10.33,0,1.729,0
09/27/2019,03:00, ,0,Fort Matanzas,0,5.7,27.444,0,53.9865,0,35.62,0,82.5,0,5.34,0,7.96,0,-68.3,15.12,0,2.8,11.5,0,1.764,0
09/27/2019,03:15, ,0,Fort Matanzas,0,5.7,27.486,0,53.9629,0,35.6,0,85.2,0,5.52,0,7.98,0,-69.6,17.1,0,3.24,13.29,0,1.815,0
09/27/2019,03:30, ,0,Fort Matanzas,0,5.7,27.45,0,54.0146,0,35.64,0,85.8,0,5.56,0,7.99,0,-70.2,14.41,0,3.34,13.72,0,1.872,0
09/27/2019,03:45, ,0,Fort Matanzas,0,5.7,27.447,0,54.0184,0,35.64,0,85.1,0,5.51,0,7.99,0,-70.2,16.62,0,3.31,13.61,0,1.947,0
09/27/2019,04:00, ,0,Fort Matanzas,0,5.7,27.454,0,54.0234,0,35.65,0,85.3,0,5.53,0,7.99,0,-70.4,15.29,0,3.39,13.9,0,2.029,0
09/27/2019,04:15, ,0,Fort Matanzas,0,5.7,27.421,0,54.0447,0,35.66,0,84.5,0,5.47,0,7.99,0,-70.3,14.12,0,3.04,12.49,0,2.112,0
09/27/2019,04:30, ,0,Fort Matanzas,0,5.7,27.368,0,54.0681,0,35.68,0,83.9,0,5.44,0,7.99,0,-70.2,13.12,0,2.79,11.49,0,2.196,0
09/27/2019,04:45, ,0,Fort Matanzas,0,5.7,27.309,0,54.0915,0,35.7,0,84,0,5.45,0,7.99,0,-70.3,13.48,0,2.98,12.24,0,2.277,0
09/27/2019,05:00, ,0,Fort Matanzas,0,5.7,27.269,0,54.1045,0,35.71,0,84.8,0,5.51,0,8,0,-70.6,14.72,0,3.15,12.92,0,2.359,0
09/27/2019,05:15, ,0,Fort Matanzas,0,5.7,27.258,0,54.1027,0,35.71,0,88.5,0,5.75,0,8,0,-71.1,14.52,0,3.37,13.85,0,2.438,0
09/27/2019,05:30, ,0,Fort Matanzas,0,5.7,27.268,0,54.098,0,35.71,0,90.2,0,5.86,0,8.02,0,-72,24.78,0,3.22,13.21,0,2.515,0
09/27/2019,05:45, ,0,Fort Matanzas,0,5.7,27.258,0,54.1003,0,35.71,0,90.2,0,5.86,0,8.02,0,-71.8,18.09,0,3.47,14.25,0,2.588,0
09/27/2019,06:00, ,0,Fort Matanzas,0,5.7,27.249,0,54.0891,0,35.7,0,88.6,0,5.76,0,8.02,0,-72.2,14.97,0,3.3,13.54,0,2.656,0
09/27/2019,06:15, ,0,Fort Matanzas,0,5.7,27.25,0,54.0825,0,35.7,0,84.8,0,5.51,0,8.02,0,-72.1,12.32,0,3.12,12.83,0,2.715,0
09/27/2019,06:30, ,0,Fort Matanzas,0,5.7,27.242,0,54.0849,0,35.7,0,76,0,4.94,0,8.05,0,-73.7,17.35,0,3.87,15.87,0,2.768,0
09/27/2019,06:45, ,0,Fort Matanzas,0,5.7,27.244,0,54.0858,0,35.7,0,63.1,0,4.1,0,8,0,-70.9,21.62,0,3.76,15.43,0,2.812,0
09/27/2019,07:00, ,0,Fort Matanzas,0,5.7,27.263,0,54.098,0,35.71,0,84.3,0,5.47,0,8,0,-71.1,14.2,0,3.71,15.21,0,2.852,0
09/27/2019,07:15, ,0,Fort Matanzas,0,5.7,27.249,0,54.0854,0,35.7,0,88.4,0,5.74,0,8.01,0,-71.4,13.75,0,3.46,14.2,0,2.882,0
09/27/2019,07:30, ,0,Fort Matanzas,0,5.7,27.268,0,54.0932,0,35.7,0,88,0,5.72,0,8.01,0,-71.7,16.78,0,3.77,15.48,0,2.899,0
09/27/2019,07:45, ,0,Fort Matanzas,0,5.7,27.258,0,54.0233,0,35.65,0,88.6,0,5.76,0,8,0,-70.8,13.39,0,3.07,12.59,0,2.902,0
09/27/2019,08:00, ,0,Fort Matanzas,0,5.7,27.291,0,53.9806,0,35.62,0,85.8,0,5.57,0,7.99,0,-70.2,11.75,0,2.82,11.58,0,2.888,0
09/27/2019,08:15, ,0,Fort Matanzas,0,5.7,27.358,0,53.9509,0,35.6,0,83,0,5.39,0,7.97,0,-69.2,12.83,0,2.61,10.74,0,2.856,0
09/27/2019,08:30, ,0,Fort Matanzas,0,5.7,27.425,0,53.9241,0,35.57,0,79.1,0,5.13,0,7.92,0,-66.2,12.04,0,2.15,8.86,0,2.813,0
09/27/2019,08:45, ,0,Fort Matanzas,0,5.7,27.546,0,53.8711,0,35.53,0,76.6,0,4.96,0,7.88,0,-63.8,10.81,0,1.89,7.8,0,2.768,0
09/27/2019,09:00, ,0,Fort Matanzas,0,5.7,27.636,0,53.758,0,35.44,0,77,0,4.98,0,7.86,0,-62.4,11.06,0,1.77,7.31,0,2.726,0
09/27/2019,09:15, ,0,Fort Matanzas,0,5.7,27.651,0,53.692,0,35.39,0,78,0,5.04,0,7.85,0,-61.8,10.92,0,1.66,6.85,0,2.683,0
09/27/2019,09:30, ,0,Fort Matanzas,0,5.7,27.613,0,53.6523,0,35.37,0,78.3,0,5.06,0,7.84,0,-61.1,9.7,0,1.59,6.57,0,2.631,0
09/27/2019,09:45, ,0,Fort Matanzas,0,5.7,27.604,0,53.6411,0,35.36,0,78.4,0,5.07,0,7.84,0,-61.2,9.16,0,1.56,6.44,0,2.569,0
09/27/2019,10:00, ,0,Fort Matanzas,0,5.7,27.602,0,53.6312,0,35.35,0,78.4,0,5.07,0,7.83,0,-61.1,8.63,0,1.57,6.5,0,2.508,0
09/27/2019,10:15, ,0,Fort Matanzas,0,5.7,27.627,0,53.6293,0,35.35,0,78.6,0,5.08,0,7.84,0,-61.2,8.67,0,1.59,6.59,0,2.45,0
09/27/2019,10:30, ,0,Fort Matanzas,0,5.7,27.653,0,53.6248,0,35.34,0,78.8,0,5.09,0,7.83,0,-61.1,8.27,0,1.58,6.53,0,2.391,0
09/27/2019,10:45, ,0,Fort Matanzas,0,5.7,27.673,0,53.6279,0,35.35,0,78.5,0,5.08,0,7.84,0,-61.2,7.65,0,1.61,6.65,0,2.334,0
09/27/2019,11:00, ,0,Fort Matanzas,0,5.7,27.899,0,53.8156,0,35.48,0,85.3,0,5.49,0,7.92,0,-66.1,8.24,0,1.74,7.17,0,2.277,0
09/27/2019,11:15, ,0,Fort Matanzas,0,5.7,27.92,0,53.8583,0,35.51,0,71.9,0,4.62,0,7.95,0,-67.9,6.04,0,1.08,4.5,0,2.22,0
09/27/2019,11:30, ,0,Fort Matanzas,0,5.7,27.9,0,53.8381,0,35.5,0,84.1,0,5.41,0,7.91,0,-65.8,6.25,0,1.79,7.4,0,2.165,0
09/27/2019,11:45, ,0,Fort Matanzas,0,5.7,27.698,0,53.7919,0,35.47,0,78.4,0,5.06,0,7.88,0,-63.6,6.42,0,1.61,6.66,0,2.109,0
09/27/2019,12:00, ,0,Fort Matanzas,0,5.7,27.691,0,53.8088,0,35.48,0,78.7,0,5.08,0,7.88,0,-63.5,7.53,0,1.66,6.88,0,2.056,0
09/27/2019,12:15, ,0,Fort Matanzas,0,5.7,27.7,0,53.8142,0,35.48,0,80.3,0,5.18,0,7.88,0,-64,6.11,0,1.66,6.84,0,2.002,0
09/27/2019,12:30, ,0,Fort Matanzas,0,5.7,27.696,0,53.8134,0,35.48,0,79.9,0,5.16,0,7.88,0,-64,6.86,0,1.7,7.01,0,1.952,0
09/27/2019,12:45, ,0,Fort Matanzas,0,5.7,27.73,0,53.8062,0,35.48,0,80.9,0,5.22,0,7.89,0,-64.4,7.03,0,1.79,7.38,0,1.901,0
09/27/2019,13:00, ,0,Fort Matanzas,0,5.7,27.864,0,53.8735,0,35.52,0,83.2,0,5.35,0,7.87,0,-63.2,8.7,0,1.84,7.6,0,1.849,0
09/27/2019,13:15, ,0,Fort Matanzas,0,5.7,27.892,0,53.9056,0,35.55,0,82.5,0,5.31,0,7.87,0,-63.3,9.03,0,1.75,7.24,0,1.801,0
09/27/2019,13:30, ,0,Fort Matanzas,0,5.7,27.992,0,53.9525,0,35.58,0,83.6,0,5.37,0,7.87,0,-63.5,9.95,0,1.7,7.02,0,1.754,0
09/27/2019,13:45, ,0,Fort Matanzas,0,5.7,27.893,0,53.908,0,35.55,0,84.1,0,5.41,0,7.89,0,-64.5,11.16,0,2.02,8.32,0,1.711,0
09/27/2019,14:00, ,0,Fort Matanzas,0,5.7,28.044,0,54.0193,0,35.63,0,90.1,0,5.78,0,7.93,0,-66.8,11.85,0,2.1,8.64,0,1.675,0
09/27/2019,14:15, ,0,Fort Matanzas,0,5.7,27.933,0,53.9526,0,35.58,0,87.4,0,5.62,0,7.91,0,-65.7,11.28,0,2.19,9.03,0,1.651,0
09/27/2019,14:30, ,0,Fort Matanzas,0,5.7,28.137,0,54.1135,0,35.69,0,94.4,0,6.05,0,7.95,0,-68.3,19.1,0,2.96,12.17,0,1.645,0
09/27/2019,14:45, ,0,Fort Matanzas,0,5.7,28.279,0,54.1335,0,35.7,0,99.7,0,6.37,0,7.99,0,-70.3,21.48,0,3.74,15.36,0,1.66,0
09/27/2019,15:00, ,0,Fort Matanzas,0,5.7,28.312,0,54.0577,0,35.65,0,101.7,0,6.5,0,7.99,0,-70.6,21.99,0,4.12,16.89,0,1.687,0
09/27/2019,15:15, ,0,Fort Matanzas,0,5.7,28.165,0,54.0417,0,35.64,0,102.7,0,6.57,0,8.01,0,-71.9,19.17,0,4.22,17.32,0,1.733,0
09/27/2019,15:30, ,0,Fort Matanzas,0,5.7,28.298,0,53.8876,0,35.52,0,103.7,0,6.63,0,8.01,0,-71.7,21.43,0,4.43,18.17,0,1.78,0
09/27/2019,15:45, ,0,Fort Matanzas,0,5.7,28.24,0,54.0204,0,35.62,0,104.7,0,6.7,0,8.03,0,-72.9,21.59,0,4.51,18.49,0,1.851,0
09/27/2019,16:00, ,0,Fort Matanzas,0,5.7,28.227,0,54.0085,0,35.61,0,104.2,0,6.66,0,8.03,0,-72.8,21.28,0,4.72,19.33,0,1.927,0
09/27/2019,16:15, ,0,Fort Matanzas,0,5.7,28.148,0,54.0522,0,35.65,0,102.6,0,6.57,0,8.03,0,-72.7,17.94,0,4.26,17.48,0,2.009,0
09/27/2019,16:30, ,0,Fort Matanzas,0,5.7,28.118,0,54.0925,0,35.68,0,103,0,6.6,0,8.03,0,-73,18.04,0,4.19,17.18,0,2.098,0
09/27/2019,16:45, ,0,Fort Matanzas,0,5.7,28.155,0,54.1387,0,35.71,0,105.1,0,6.73,0,8.05,0,-73.9,18.86,0,4.23,17.33,0,2.191,0
09/27/2019,17:00, ,0,Fort Matanzas,0,5.7,28.208,0,54.1633,0,35.73,0,106.7,0,6.82,0,8.06,0,-74.8,17.54,0,4.59,18.83,0,2.283,0
09/27/2019,17:15, ,0,Fort Matanzas,0,5.7,28.287,0,54.1748,0,35.73,0,107.1,0,6.84,0,8.07,0,-75.3,17.62,0,4.67,19.13,0,2.38,0
09/27/2019,17:30, ,0,Fort Matanzas,0,5.7,28.303,0,54.1858,0,35.74,0,106.6,0,6.81,0,8.07,0,-75.4,17.2,0,4.33,17.74,0,2.465,0
09/27/2019,17:45, ,0,Fort Matanzas,0,5.7,28.28,0,54.2109,0,35.76,0,105.8,0,6.76,0,8.08,0,-75.9,13.41,0,3.91,16.02,0,2.56,0
09/27/2019,18:00, ,0,Fort Matanzas,0,5.7,28.24,0,54.2068,0,35.76,0,104.8,0,6.7,0,8.09,0,-76.6,12.62,0,3.74,15.34,0,2.647,0
09/27/2019,18:15, ,0,Fort Matanzas,0,5.7,28.176,0,54.2035,0,35.76,0,103.1,0,6.6,0,8.09,0,-76.6,12.35,0,3.18,13.06,0,2.732,0
09/27/2019,18:30, ,0,Fort Matanzas,0,5.7,28.117,0,54.199,0,35.76,0,101.7,0,6.51,0,8.1,0,-77.1,12.61,0,3.53,14.49,0,2.805,0
09/27/2019,18:45, ,0,Fort Matanzas,0,5.7,28.055,0,54.1909,0,35.75,0,100.2,0,6.42,0,8.09,0,-76.3,9.09,0,3.22,13.2,0,2.87,0
09/27/2019,19:00, ,0,Fort Matanzas,0,5.7,28.007,0,54.1904,0,35.75,0,95.5,0,6.13,0,8.09,0,-76.5,8.87,0,3.13,12.85,0,2.928,0
09/27/2019,19:15, ,0,Fort Matanzas,0,5.7,28.014,0,54.192,0,35.76,0,61,0,3.91,0,8.05,0,-74,6.59,0,2.27,9.36,0,2.981,0
09/27/2019,19:30, ,0,Fort Matanzas,0,5.7,27.972,0,54.1884,0,35.75,0,94.9,0,6.09,0,8.07,0,-75.3,6.3,0,2.24,9.23,0,3.026,0
09/27/2019,19:45, ,0,Fort Matanzas,0,5.7,27.998,0,54.1884,0,35.75,0,99.1,0,6.36,0,8.08,0,-75.6,8.64,0,3.13,12.86,0,3.054,0
09/27/2019,20:00, ,0,Fort Matanzas,0,5.7,28.078,0,54.1822,0,35.75,0,99.9,0,6.4,0,8.07,0,-75.2,10.25,0,3.15,12.94,0,3.071,0
09/27/2019,20:15, ,0,Fort Matanzas,0,5.7,28.139,0,54.1632,0,35.73,0,101.6,0,6.5,0,8.07,0,-75,13.62,0,3.88,15.93,0,3.074,0
09/27/2019,20:30, ,0,Fort Matanzas,0,5.7,28.111,0,54.0674,0,35.66,0,102,0,6.53,0,8.04,0,-73.6,13.51,0,4.08,16.73,0,3.061,0
