Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,Turb,F_Turb,ChlorophyllRFU,ChlFluor,F_ChlFluor,Depth,F_Depth
10/15/2019,21:00, ,0,Pellicer Creek,0,6,60.8,0,4.43,0,7.01,0,-19.1,26.357,0,29.0547,0,17.91,0,6.08,0,2.6,10.32,0,1.362,0
10/15/2019,21:15, ,0,Pellicer Creek,0,6,61.9,0,4.5,0,7.03,0,-20,26.346,0,30.0763,0,18.6,0,5.45,0,2.66,10.57,0,1.381,0
10/15/2019,21:30, ,0,Pellicer Creek,0,6,61.3,0,4.43,0,7.03,0,-20.2,26.46,0,31.0298,0,19.25,0,6.55,0,2.61,10.34,0,1.397,0
10/15/2019,21:45, ,0,Pellicer Creek,0,6,62,0,4.46,0,7.05,0,-21.3,26.423,0,31.9533,0,19.88,0,6.04,0,2.49,9.85,0,1.416,0
10/15/2019,22:00, ,0,Pellicer Creek,0,6,63,0,4.51,0,7.07,0,-22.5,26.463,0,33.1241,0,20.69,0,6.78,0,2.59,10.26,0,1.432,0
10/15/2019,22:15, ,0,Pellicer Creek,0,6,63.5,0,4.54,0,7.09,0,-23.4,26.397,0,34.1448,0,21.39,0,5.92,0,2.59,10.27,0,1.45,0
10/15/2019,22:30, ,0,Pellicer Creek,0,6,63.7,0,4.51,0,7.11,0,-24.7,26.455,0,35.9911,0,22.67,0,6.7,0,2.55,10.13,0,1.465,0
10/15/2019,22:45, ,0,Pellicer Creek,0,6,63.7,0,4.49,0,7.12,0,-25.7,26.493,0,37.1931,0,23.51,0,6.44,0,2.5,9.9,0,1.486,0
10/15/2019,23:00, ,0,Pellicer Creek,0,6,63.7,0,4.46,0,7.14,0,-26.7,26.59,0,38.5374,0,24.45,0,7.32,0,2.51,9.95,0,1.501,0
10/15/2019,23:15, ,0,Pellicer Creek,0,6,64.1,0,4.48,0,7.16,0,-27.9,26.6,0,39.029,0,24.8,0,7.88,0,2.48,9.84,0,1.518,0
10/15/2019,23:30, ,0,Pellicer Creek,0,6,64.8,0,4.52,0,7.18,0,-29.3,26.606,0,39.5141,0,25.14,0,8.69,0,2.51,9.97,0,1.534,0
10/15/2019,23:45, ,0,Pellicer Creek,0,6,65.7,0,4.57,0,7.21,0,-30.6,26.622,0,39.9182,0,25.43,0,8.95,0,2.42,9.58,0,1.543,0
10/16/2019,00:00, ,0,Pellicer Creek,0,6,66.3,0,4.61,0,7.22,0,-31.3,26.616,0,40.2226,0,25.64,0,7.83,0,2.53,10.04,0,1.548,0
10/16/2019,00:15, ,0,Pellicer Creek,0,6,66.9,0,4.64,0,7.23,0,-32.1,26.619,0,40.4575,0,25.81,0,7.94,0,2.51,9.95,0,1.547,0
10/16/2019,00:30, ,0,Pellicer Creek,0,6,67.5,0,4.68,0,7.25,0,-32.9,26.627,0,40.7175,0,26,0,7.88,0,2.5,9.92,0,1.543,0
10/16/2019,00:45, ,0,Pellicer Creek,0,6,66.7,0,4.62,0,7.24,0,-32.7,26.629,0,40.7961,0,26.05,0,7.59,0,2.42,9.59,0,1.532,0
10/16/2019,01:00, ,0,Pellicer Creek,0,6,62.5,0,4.33,0,7.22,0,-31.4,26.637,0,40.893,0,26.12,0,7.04,0,2.2,8.68,0,1.523,0
10/16/2019,01:15, ,0,Pellicer Creek,0,6,66,0,4.57,0,7.24,0,-32.7,26.639,0,40.8529,0,26.09,0,7.24,0,2.37,9.37,0,1.51,0
10/16/2019,01:30, ,0,Pellicer Creek,0,6,65.7,0,4.56,0,7.23,0,-31.8,26.623,0,40.5626,0,25.89,0,7.06,0,2.39,9.48,0,1.494,0
10/16/2019,01:45, ,0,Pellicer Creek,0,6,64.3,0,4.47,0,7.2,0,-30.3,26.602,0,40.078,0,25.54,0,6.83,0,2.35,9.3,0,1.479,0
10/16/2019,02:00, ,0,Pellicer Creek,0,6,62.9,0,4.38,0,7.18,0,-29.2,26.583,0,39.6508,0,25.24,0,6.84,0,2.3,9.1,0,1.461,0
10/16/2019,02:15, ,0,Pellicer Creek,0,6,62,0,4.33,0,7.16,0,-28,26.534,0,39.0302,0,24.8,0,6.91,0,2.3,9.11,0,1.445,0
10/16/2019,02:30, ,0,Pellicer Creek,0,6,61.4,0,4.3,0,7.15,0,-27.3,26.508,0,38.6388,0,24.53,0,7.04,0,2.31,9.15,0,1.429,0
10/16/2019,02:45, ,0,Pellicer Creek,0,6,60.5,0,4.26,0,7.13,0,-26.2,26.44,0,37.9669,0,24.06,0,6.79,0,2.25,8.92,0,1.409,0
10/16/2019,03:00, ,0,Pellicer Creek,0,5.9,59.2,0,4.2,0,7.1,0,-24.2,26.288,0,36.081,0,22.74,0,6.97,0,2.21,8.72,0,1.389,0
10/16/2019,03:15, ,0,Pellicer Creek,0,6,58.7,0,4.17,0,7.09,0,-23.7,26.311,0,35.8266,0,22.56,0,6.67,0,2.17,8.59,0,1.371,0
10/16/2019,03:30, ,0,Pellicer Creek,0,6,57.6,0,4.12,0,7.06,0,-22.2,26.2,0,34.5668,0,21.69,0,6.49,0,2.16,8.55,0,1.353,0
10/16/2019,03:45, ,0,Pellicer Creek,0,6,55.5,0,4.02,0,7.03,0,-20,25.996,0,32.0596,0,19.96,0,5.87,0,2.01,7.95,0,1.331,0
10/16/2019,04:00, ,0,Pellicer Creek,0,5.9,54.7,0,3.99,0,7.01,0,-19.2,25.938,0,30.9498,0,19.2,0,5.64,0,1.99,7.86,0,1.312,0
10/16/2019,04:15, ,0,Pellicer Creek,0,5.9,54.2,0,3.97,0,7,0,-18.3,25.892,0,29.8915,0,18.48,0,5.72,0,1.95,7.68,0,1.292,0
10/16/2019,04:30, ,0,Pellicer Creek,0,5.9,53.2,0,3.92,0,6.99,0,-17.4,25.824,0,29.0052,0,17.88,0,5.46,0,1.94,7.63,0,1.271,0
10/16/2019,04:45, ,0,Pellicer Creek,0,5.9,52.5,0,3.88,0,6.97,0,-16.8,25.794,0,28.0654,0,17.25,0,5.69,0,1.91,7.51,0,1.247,0
10/16/2019,05:00, ,0,Pellicer Creek,0,5.9,51.5,0,3.83,0,6.96,0,-16,25.731,0,26.9817,0,16.52,0,6.02,0,1.91,7.51,0,1.225,0
10/16/2019,05:15, ,0,Pellicer Creek,0,5.9,51.1,0,3.81,0,6.95,0,-15.4,25.685,0,26.083,0,15.92,0,5.44,0,1.88,7.4,0,1.198,0
10/16/2019,05:30, ,0,Pellicer Creek,0,5.9,50.5,0,3.78,0,6.94,0,-15,25.636,0,25.266,0,15.37,0,4.97,0,1.88,7.4,0,1.176,0
10/16/2019,05:45, ,0,Pellicer Creek,0,5.9,50.2,0,3.77,0,6.94,0,-14.7,25.591,0,24.4744,0,14.85,0,4.71,0,1.88,7.41,0,1.154,0
10/16/2019,06:00, ,0,Pellicer Creek,0,5.9,49.8,0,3.75,0,6.93,0,-14.3,25.569,0,23.8942,0,14.46,0,4.69,0,1.93,7.61,0,1.132,0
10/16/2019,06:15, ,0,Pellicer Creek,0,5.9,49.6,0,3.74,0,6.93,0,-14.1,25.542,0,23.5182,0,14.21,0,4.79,0,1.88,7.42,0,1.11,0
10/16/2019,06:30, ,0,Pellicer Creek,0,5.9,48.6,0,3.67,0,6.93,0,-13.9,25.549,0,23.3283,0,14.09,0,4.5,0,1.94,7.66,0,1.091,0
10/16/2019,06:45, ,0,Pellicer Creek,0,5.9,47.9,0,3.62,0,6.92,0,-13.7,25.544,0,23.2817,0,14.06,0,4.48,0,1.96,7.73,0,1.076,0
10/16/2019,07:00, ,0,Pellicer Creek,0,5.9,47.6,0,3.6,0,6.92,0,-13.6,25.517,0,22.9392,0,13.83,0,4.49,0,1.93,7.61,0,1.063,0
10/16/2019,07:15, ,0,Pellicer Creek,0,5.9,47.7,0,3.62,0,6.92,0,-13.6,25.465,0,22.273,0,13.39,0,4.51,0,1.92,7.57,0,1.056,0
10/16/2019,07:30, ,0,Pellicer Creek,0,5.9,44.8,0,3.4,0,6.91,0,-13.1,25.488,0,22.3141,0,13.42,0,4.07,0,1.82,7.17,0,1.052,0
10/16/2019,07:45, ,0,Pellicer Creek,0,5.9,45.4,0,3.45,0,6.92,0,-13.6,25.463,0,22.0266,0,13.23,0,3.89,0,1.66,6.53,0,1.06,0
10/16/2019,08:00, ,0,Pellicer Creek,0,5.9,48.1,0,3.66,0,6.91,0,-13.2,25.425,0,21.4828,0,12.88,0,4.31,0,1.74,6.82,0,1.079,0
10/16/2019,08:15, ,0,Pellicer Creek,0,5.9,51,0,3.88,0,6.93,0,-14.5,25.325,0,22.5681,0,13.59,0,4.29,0,1.8,7.09,0,1.106,0
10/16/2019,08:30, ,0,Pellicer Creek,0,5.9,50,0,3.78,0,6.93,0,-14.3,25.442,0,23.4714,0,14.18,0,4.27,0,1.78,7.02,0,1.133,0
10/16/2019,08:45, ,0,Pellicer Creek,0,5.9,50.1,0,3.77,0,6.94,0,-14.9,25.434,0,25.2689,0,15.38,0,5.08,0,1.82,7.16,0,1.163,0
10/16/2019,09:00, ,0,Pellicer Creek,0,5.9,49.7,0,3.69,0,6.96,0,-15.7,25.516,0,27.9693,0,17.19,0,6.24,0,1.9,7.48,0,1.193,0
10/16/2019,09:15, ,0,Pellicer Creek,0,5.9,49.9,0,3.7,0,6.96,0,-16.2,25.597,0,28.2536,0,17.38,0,6.37,0,1.9,7.48,0,1.221,0
10/16/2019,09:30, ,0,Pellicer Creek,0,5.9,50.9,0,3.77,0,6.97,0,-16.7,25.637,0,28.0225,0,17.22,0,6.22,0,1.89,7.44,0,1.255,0
10/16/2019,09:45, ,0,Pellicer Creek,0,5.9,55.3,0,4.1,0,7,0,-18.2,25.697,0,27.3025,0,16.73,0,6.24,0,2.12,8.37,0,1.284,0
10/16/2019,10:00, ,0,Pellicer Creek,0,5.9,57.1,0,4.23,0,7.02,0,-19.2,25.757,0,28.0061,0,17.21,0,6.36,0,2.22,8.8,0,1.308,0
10/16/2019,10:15, ,0,Pellicer Creek,0,5.9,58.7,0,4.32,0,7.03,0,-20.3,25.851,0,28.8965,0,17.81,0,6.82,0,2.21,8.72,0,1.326,0
10/16/2019,10:30, ,0,Pellicer Creek,0,5.9,57.6,0,4.19,0,7.04,0,-20.7,25.906,0,31.4363,0,19.54,0,7.3,0,2.15,8.49,0,1.348,0
10/16/2019,10:45, ,0,Pellicer Creek,0,5.9,53.6,0,3.86,0,7.02,0,-19.6,25.885,0,34.4895,0,21.64,0,7.91,0,1.96,7.72,0,1.362,0
10/16/2019,11:00, ,0,Pellicer Creek,0,5.9,54.6,0,3.91,0,7.03,0,-20.2,25.959,0,35.3797,0,22.26,0,8.48,0,2.25,8.89,0,1.381,0
10/16/2019,11:15, ,0,Pellicer Creek,0,5.9,61,0,4.33,0,7.09,0,-23.6,26.33,0,35.9172,0,22.62,0,7.35,0,2.36,9.33,0,1.394,0
10/16/2019,11:30, ,0,Pellicer Creek,0,5.9,62.9,0,4.45,0,7.12,0,-25.4,26.429,0,36.64,0,23.13,0,7.7,0,2.56,10.17,0,1.408,0
10/16/2019,11:45, ,0,Pellicer Creek,0,5.9,66.6,0,4.69,0,7.17,0,-28.2,26.552,0,37.0395,0,23.4,0,8.6,0,2.53,10.02,0,1.425,0
10/16/2019,12:00, ,0,Pellicer Creek,0,5.9,71.3,0,5.01,0,7.22,0,-31.5,26.673,0,37.3723,0,23.63,0,8.53,0,2.68,10.64,0,1.436,0
10/16/2019,12:15, ,0,Pellicer Creek,0,5.9,73.4,0,5.14,0,7.25,0,-33.2,26.755,0,37.747,0,23.9,0,8.25,0,2.84,11.3,0,1.441,0
10/16/2019,12:30, ,0,Pellicer Creek,0,5.9,74.2,0,5.17,0,7.26,0,-33.8,26.892,0,38.1368,0,24.17,0,7.96,0,2.96,11.77,0,1.44,0
10/16/2019,12:45, ,0,Pellicer Creek,0,5.9,73.3,0,5.09,0,7.28,0,-35.3,26.802,0,39.2694,0,24.97,0,8.23,0,2.7,10.73,0,1.44,0
10/16/2019,13:00, ,0,Pellicer Creek,0,5.9,74.9,0,5.19,0,7.3,0,-36.1,26.907,0,39.3814,0,25.04,0,8.33,0,3.03,12.06,0,1.438,0
10/16/2019,13:15, ,0,Pellicer Creek,0,5.9,74.8,0,5.18,0,7.31,0,-36.5,26.944,0,39.5646,0,25.17,0,7.44,0,2.89,11.47,0,1.433,0
10/16/2019,13:30, ,0,Pellicer Creek,0,5.9,74,0,5.12,0,7.3,0,-36.1,27.04,0,39.4599,0,25.1,0,6.98,0,2.81,11.15,0,1.425,0
10/16/2019,13:45, ,0,Pellicer Creek,0,5.9,71.5,0,4.95,0,7.28,0,-35.2,26.967,0,39.5615,0,25.17,0,7.21,0,2.73,10.82,0,1.416,0
10/16/2019,14:00, ,0,Pellicer Creek,0,5.9,74.7,0,5.18,0,7.29,0,-35.9,26.953,0,39.2123,0,24.92,0,7.97,0,3.02,12.03,0,1.392,0
10/16/2019,14:15, ,0,Pellicer Creek,0,5.9,73.6,0,5.11,0,7.27,0,-34.6,26.936,0,38.9399,0,24.73,0,7.55,0,3.07,12.2,0,1.38,0
10/16/2019,14:30, ,0,Pellicer Creek,0,5.9,72.2,0,5.02,0,7.26,0,-33.5,26.872,0,38.5832,0,24.48,0,7.35,0,3.09,12.28,0,1.368,0
10/16/2019,14:45, ,0,Pellicer Creek,0,5.9,71.4,0,4.98,0,7.23,0,-32.2,26.835,0,37.9048,0,24,0,7.54,0,3.18,12.66,0,1.352,0
10/16/2019,15:00, ,0,Pellicer Creek,0,5.9,71,0,4.97,0,7.22,0,-31.7,26.836,0,37.6604,0,23.83,0,7.34,0,3.14,12.49,0,1.333,0
10/16/2019,15:15, ,0,Pellicer Creek,0,5.9,70.6,0,4.95,0,7.21,0,-31,26.835,0,37.1768,0,23.49,0,7.19,0,3.19,12.7,0,1.314,0
10/16/2019,15:30, ,0,Pellicer Creek,0,5.9,69.2,0,4.86,0,7.18,0,-29.1,26.819,0,36.2497,0,22.85,0,8.03,0,3.18,12.65,0,1.29,0
10/16/2019,15:45, ,0,Pellicer Creek,0,5.9,67.4,0,4.76,0,7.15,0,-27.5,26.812,0,35.1957,0,22.11,0,7.77,0,3.1,12.31,0,1.271,0
10/16/2019,16:00, ,0,Pellicer Creek,0,5.9,66.1,0,4.69,0,7.13,0,-25.8,26.817,0,33.6726,0,21.06,0,7.4,0,3.02,12,0,1.247,0
10/16/2019,16:15, ,0,Pellicer Creek,0,5.9,65.9,0,4.71,0,7.11,0,-24.9,26.848,0,32.022,0,19.92,0,7.41,0,2.93,11.64,0,1.225,0
10/16/2019,16:30, ,0,Pellicer Creek,0,5.9,65,0,4.66,0,7.09,0,-23.9,26.828,0,30.8312,0,19.11,0,7.21,0,2.96,11.77,0,1.209,0
10/16/2019,16:45, ,0,Pellicer Creek,0,5.9,64.1,0,4.62,0,7.08,0,-23,26.823,0,29.45,0,18.17,0,7.12,0,2.75,10.92,0,1.184,0
10/16/2019,17:00, ,0,Pellicer Creek,0,5.9,63,0,4.57,0,7.07,0,-22.2,26.797,0,28.6813,0,17.65,0,6.58,0,2.77,11.01,0,1.159,0
10/16/2019,17:15, ,0,Pellicer Creek,0,5.9,62.9,0,4.56,0,7.06,0,-21.8,26.798,0,28.068,0,17.23,0,6.68,0,2.71,10.76,0,1.131,0
10/16/2019,17:30, ,0,Pellicer Creek,0,5.9,62.8,0,4.58,0,7.05,0,-21.3,26.809,0,26.7391,0,16.34,0,6.57,0,2.68,10.65,0,1.109,0
10/16/2019,17:45, ,0,Pellicer Creek,0,5.9,61.9,0,4.52,0,7.04,0,-20.8,26.78,0,26.379,0,16.1,0,5.93,0,2.69,10.68,0,1.088,0
10/16/2019,18:00, ,0,Pellicer Creek,0,5.9,60.7,0,4.45,0,7.03,0,-20.1,26.75,0,25.7379,0,15.67,0,5.76,0,2.62,10.38,0,1.069,0
10/16/2019,18:15, ,0,Pellicer Creek,0,5.9,60,0,4.42,0,7.02,0,-19.8,26.723,0,24.7374,0,15,0,5.65,0,2.59,10.28,0,1.054,0
10/16/2019,18:30, ,0,Pellicer Creek,0,5.9,59.7,0,4.41,0,7.02,0,-19.4,26.695,0,23.8267,0,14.4,0,5.46,0,2.4,9.51,0,1.034,0
10/16/2019,18:45, ,0,Pellicer Creek,0,5.9,58.9,0,4.36,0,7.01,0,-19.1,26.675,0,23.6737,0,14.3,0,4.95,0,2.36,9.34,0,1.017,0
10/16/2019,19:00, ,0,Pellicer Creek,0,5.9,58.7,0,4.35,0,7.01,0,-18.8,26.672,0,23.0524,0,13.89,0,7.78,0,2.4,9.49,0,1.002,0
10/16/2019,19:15, ,0,Pellicer Creek,0,5.9,58,0,4.3,0,7,0,-18.5,26.682,0,23.0062,0,13.86,0,5.13,0,2.41,9.56,0,0.988,0
10/16/2019,19:30, ,0,Pellicer Creek,0,5.8,57.8,0,4.3,0,6.99,0,-18,26.667,0,22.0133,0,13.21,0,5.2,0,2.4,9.51,0,0.981,0
10/16/2019,19:45, ,0,Pellicer Creek,0,5.9,56.8,0,4.23,0,6.99,0,-17.9,26.635,0,21.98,0,13.19,0,4.64,0,2.48,9.84,0,0.974,0
10/16/2019,20:00, ,0,Pellicer Creek,0,5.9,55.8,0,4.16,0,7,0,-18.1,26.61,0,21.7665,0,13.05,0,4.29,0,2.4,9.51,0,0.969,0
10/16/2019,20:15, ,0,Pellicer Creek,0,5.9,57.4,0,4.27,0,6.99,0,-17.9,26.622,0,22.0328,0,13.22,0,4.55,0,2.51,9.95,0,0.974,0
10/16/2019,20:30, ,0,Pellicer Creek,0,5.8,57.4,0,4.29,0,6.99,0,-17.8,26.606,0,21.3955,0,12.8,0,4.79,0,2.41,9.57,0,0.992,0
10/16/2019,20:45, ,0,Pellicer Creek,0,5.9,57.7,0,4.34,0,6.98,0,-17.4,26.477,0,20.2333,0,12.05,0,4.62,0,2.23,8.8,0,1.015,0
10/16/2019,21:00, ,0,Pellicer Creek,0,5.9,59,0,4.44,0,7,0,-18.3,26.328,0,21.1511,0,12.65,0,4.74,0,2.23,8.8,0,1.039,0
10/16/2019,21:15, ,0,Pellicer Creek,0,5.9,58.7,0,4.34,0,7.01,0,-18.9,26.584,0,23.9262,0,14.47,0,5.44,0,2.32,9.18,0,1.064,0
10/16/2019,21:30, ,0,Pellicer Creek,0,5.8,59.5,0,4.38,0,7.03,0,-19.8,26.525,0,25.8274,0,15.73,0,6.03,0,2.28,9,0,1.095,0
10/16/2019,21:45, ,0,Pellicer Creek,0,5.9,60.6,0,4.43,0,7.05,0,-21.1,26.691,0,27.0349,0,16.54,0,6.26,0,2.39,9.48,0,1.127,0
10/16/2019,22:00, ,0,Pellicer Creek,0,5.8,61.4,0,4.5,0,7.05,0,-21.4,26.552,0,26.4371,0,16.14,0,5.34,0,2.5,9.91,0,1.16,0
10/16/2019,22:15, ,0,Pellicer Creek,0,5.9,61.4,0,4.48,0,7.06,0,-21.9,26.629,0,27.3409,0,16.74,0,5.79,0,2.3,9.09,0,1.193,0
10/16/2019,22:30, ,0,Pellicer Creek,0,5.8,61.5,0,4.47,0,7.07,0,-22.5,26.688,0,28.3586,0,17.43,0,5.95,0,2.3,9.11,0,1.227,0
10/16/2019,22:45, ,0,Pellicer Creek,0,5.9,62.1,0,4.52,0,7.08,0,-23.1,26.58,0,28.1211,0,17.27,0,5.61,0,2.36,9.35,0,1.257,0
