Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,Turb,F_Turb,ChlorophyllRFU,ChlFluor,F_ChlFluor,Depth,F_Depth
06/19/2019,15:45, ,0,Pellicer Creek,0,6,78.4,0,5.52,0,7.45,0,-67.5,29.372,0,24.5287,0,14.82,0,10.02,0,7.39,29.91,0,1.011,0
06/19/2019,16:00, ,0,Pellicer Creek,0,5.9,73.3,0,5.13,0,7.4,0,-64.9,29.36,0,26.2899,0,15.99,0,9.58,0,7.45,30.15,0,0.991,0
06/19/2019,16:15, ,0,Pellicer Creek,0,6,74.2,0,5.21,0,7.41,0,-65.6,29.361,0,25.4546,0,15.43,0,9.24,0,7.12,28.82,0,0.975,0
06/19/2019,16:30, ,0,Pellicer Creek,0,5.9,73.5,0,5.16,0,7.4,0,-64.7,29.346,0,25.1765,0,15.25,0,9.55,0,7.04,28.52,0,0.959,0
06/19/2019,16:45, ,0,Pellicer Creek,0,6,74.5,0,5.25,0,7.4,0,-64.7,29.336,0,24.4395,0,14.76,0,8.19,0,6.54,26.48,0,0.943,0
06/19/2019,17:00, ,0,Pellicer Creek,0,5.9,73,0,5.13,0,7.4,0,-64.5,29.331,0,24.9114,0,15.07,0,8.62,0,6.76,27.38,0,0.93,0
06/19/2019,17:15, ,0,Pellicer Creek,0,5.9,72,0,5.08,0,7.39,0,-64,29.309,0,24.4416,0,14.76,0,8.9,0,6.75,27.36,0,0.916,0
06/19/2019,17:30, ,0,Pellicer Creek,0,5.9,73.6,0,5.21,0,7.39,0,-64.3,29.289,0,23.7504,0,14.31,0,8.18,0,6.55,26.54,0,0.902,0
06/19/2019,17:45, ,0,Pellicer Creek,0,5.9,69.5,0,4.93,0,7.38,0,-63.6,29.254,0,23.3199,0,14.02,0,8.27,0,6.26,25.38,0,0.886,0
06/19/2019,18:00, ,0,Pellicer Creek,0,5.9,71.6,0,5.09,0,7.38,0,-63.4,29.242,0,22.5946,0,13.55,0,7.14,0,6.27,25.39,0,0.874,0
06/19/2019,18:15, ,0,Pellicer Creek,0,5.9,73.8,0,5.29,0,7.38,0,-63.4,29.175,0,20.7878,0,12.37,0,7.99,0,6.37,25.81,0,0.863,0
06/19/2019,18:30, ,0,Pellicer Creek,0,5.9,74.1,0,5.34,0,7.38,0,-63.8,29.095,0,19.5375,0,11.56,0,7.1,0,5.86,23.75,0,0.85,0
06/19/2019,18:45, ,0,Pellicer Creek,0,5.9,75.1,0,5.44,0,7.39,0,-64.2,29.04,0,18.1703,0,10.68,0,7.03,0,5.78,23.45,0,0.84,0
06/19/2019,19:00, ,0,Pellicer Creek,0,5.9,76.5,0,5.57,0,7.39,0,-64.2,28.995,0,17.0576,0,9.97,0,6.87,0,5.46,22.13,0,0.836,0
06/19/2019,19:15, ,0,Pellicer Creek,0,5.9,73.9,0,5.38,0,7.37,0,-63,28.955,0,17.0767,0,9.99,0,7.48,0,5.62,22.77,0,0.825,0
06/19/2019,19:30, ,0,Pellicer Creek,0,5.9,75.1,0,5.48,0,7.38,0,-63.5,28.896,0,16.7406,0,9.77,0,7.41,0,5.63,22.84,0,0.815,0
06/19/2019,19:45, ,0,Pellicer Creek,0,5.9,75.2,0,5.51,0,7.37,0,-62.9,28.799,0,16.2429,0,9.46,0,7.79,0,5.15,20.87,0,0.805,0
06/19/2019,20:00, ,0,Pellicer Creek,0,5.9,74.2,0,5.45,0,7.37,0,-63.1,28.792,0,15.895,0,9.24,0,7.32,0,5.13,20.8,0,0.803,0
06/19/2019,20:15, ,0,Pellicer Creek,0,5.9,74.1,0,5.49,0,7.36,0,-62.3,28.567,0,14.0732,0,8.1,0,6.92,0,4.43,18,0,0.805,0
06/19/2019,20:30, ,0,Pellicer Creek,0,5.9,67.2,0,5,0,7.34,0,-60.9,28.494,0,13.449,0,7.71,0,7.5,0,4,16.27,0,0.818,0
06/19/2019,20:45, ,0,Pellicer Creek,0,5.9,77.2,0,5.66,0,7.37,0,-62.8,28.843,0,15.9142,0,9.25,0,8.42,0,5.6,22.71,0,0.838,0
06/19/2019,21:00, ,0,Pellicer Creek,0,5.9,78.1,0,5.85,0,7.38,0,-63.2,27.984,0,13.8249,0,7.95,0,11.33,0,5.29,21.46,0,0.861,0
06/19/2019,21:15, ,0,Pellicer Creek,0,5.9,79.8,0,5.94,0,7.39,0,-63.9,28.272,0,13.9744,0,8.04,0,9.47,0,5.2,21.08,0,0.885,0
06/19/2019,21:30, ,0,Pellicer Creek,0,5.9,78.3,0,5.8,0,7.38,0,-63.8,28.297,0,15.4077,0,8.94,0,9.5,0,5.37,21.79,0,0.914,0
06/19/2019,21:45, ,0,Pellicer Creek,0,5.9,77.1,0,5.66,0,7.4,0,-64.6,28.296,0,18.0969,0,10.65,0,10.53,0,5.53,22.41,0,0.941,0
06/19/2019,22:00, ,0,Pellicer Creek,0,5.9,77.2,0,5.68,0,7.41,0,-65.2,28.197,0,18.0441,0,10.61,0,10.2,0,5.6,22.72,0,0.972,0
06/19/2019,22:15, ,0,Pellicer Creek,0,5.9,76.6,0,5.63,0,7.41,0,-65.3,28.139,0,18.7729,0,11.08,0,10.62,0,5.45,22.11,0,1.003,0
06/19/2019,22:30, ,0,Pellicer Creek,0,5.9,76,0,5.56,0,7.41,0,-65.5,28.167,0,19.7021,0,11.68,0,11.15,0,5.36,21.74,0,1.034,0
06/19/2019,22:45, ,0,Pellicer Creek,0,5.9,75.1,0,5.47,0,7.41,0,-65.5,28.17,0,20.7915,0,12.39,0,12.12,0,5.56,22.56,0,1.068,0
06/19/2019,23:00, ,0,Pellicer Creek,0,5.9,73.9,0,5.37,0,7.41,0,-65,28.124,0,21.5311,0,12.87,0,11.43,0,5.29,21.45,0,1.105,0
06/19/2019,23:15, ,0,Pellicer Creek,0,5.9,69.6,0,4.97,0,7.39,0,-63.8,28.466,0,24.818,0,15.03,0,18.15,0,5.28,21.42,0,1.143,0
06/19/2019,23:30, ,0,Pellicer Creek,0,5.9,68.1,0,4.87,0,7.39,0,-63.9,28.29,0,25.0994,0,15.22,0,16.71,0,5.18,21,0,1.184,0
06/19/2019,23:45, ,0,Pellicer Creek,0,5.9,67.4,0,4.81,0,7.39,0,-64.3,28.234,0,26.3279,0,16.04,0,18.75,0,5.29,21.46,0,1.22,0
06/20/2019,00:00, ,0,Pellicer Creek,0,5.9,69.1,0,4.97,0,7.42,0,-65.8,27.828,0,25.8298,0,15.71,0,15.11,0,5.23,21.22,0,1.253,0
06/20/2019,00:15, ,0,Pellicer Creek,0,5.9,69.5,0,5.01,0,7.44,0,-66.9,27.655,0,26.0867,0,15.89,0,14.56,0,5.38,21.81,0,1.279,0
06/20/2019,00:30, ,0,Pellicer Creek,0,5.9,68.6,0,4.93,0,7.44,0,-67,27.659,0,26.5678,0,16.21,0,14.31,0,5.16,20.94,0,1.294,0
06/20/2019,00:45, ,0,Pellicer Creek,0,5.9,68,0,4.89,0,7.44,0,-67.1,27.583,0,27.1866,0,16.62,0,17.48,0,5.52,22.4,0,1.302,0
06/20/2019,01:00, ,0,Pellicer Creek,0,5.9,68,0,4.9,0,7.45,0,-67.4,27.45,0,27.1936,0,16.63,0,13.61,0,5.26,21.32,0,1.305,0
06/20/2019,01:15, ,0,Pellicer Creek,0,5.9,65.4,0,4.71,0,7.41,0,-65.5,27.418,0,27.3211,0,16.72,0,12.74,0,4.92,19.96,0,1.303,0
06/20/2019,01:30, ,0,Pellicer Creek,0,5.9,60.4,0,4.35,0,7.37,0,-63.1,27.478,0,27.3512,0,16.74,0,12.63,0,4.78,19.4,0,1.294,0
06/20/2019,01:45, ,0,Pellicer Creek,0,5.9,65.4,0,4.7,0,7.43,0,-66.3,27.477,0,27.3304,0,16.72,0,11.73,0,4.93,20.02,0,1.275,0
06/20/2019,02:00, ,0,Pellicer Creek,0,5.9,66.3,0,4.78,0,7.43,0,-66.3,27.468,0,26.7553,0,16.34,0,11.67,0,5.2,21.1,0,1.254,0
06/20/2019,02:15, ,0,Pellicer Creek,0,5.9,65.6,0,4.72,0,7.42,0,-65.8,27.599,0,26.8228,0,16.38,0,12.36,0,5.3,21.49,0,1.234,0
06/20/2019,02:30, ,0,Pellicer Creek,0,5.9,66.9,0,4.85,0,7.41,0,-65.5,27.491,0,25.292,0,15.36,0,13.09,0,5.25,21.3,0,1.213,0
06/20/2019,02:45, ,0,Pellicer Creek,0,5.9,66.1,0,4.82,0,7.4,0,-64.4,27.542,0,23.8444,0,14.4,0,11.7,0,5.14,20.86,0,1.191,0
06/20/2019,03:00, ,0,Pellicer Creek,0,5.9,65.7,0,4.77,0,7.39,0,-63.9,27.641,0,24.3316,0,14.72,0,12.15,0,5.4,21.91,0,1.168,0
06/20/2019,03:15, ,0,Pellicer Creek,0,5.9,66.2,0,4.83,0,7.38,0,-63.4,27.591,0,23.0014,0,13.84,0,12.27,0,5.22,21.16,0,1.145,0
06/20/2019,03:30, ,0,Pellicer Creek,0,5.9,65,0,4.73,0,7.37,0,-62.7,27.666,0,23.2525,0,14.01,0,11.25,0,5.36,21.75,0,1.121,0
06/20/2019,03:45, ,0,Pellicer Creek,0,5.9,65.5,0,4.78,0,7.36,0,-62.4,27.695,0,22.8007,0,13.71,0,10.84,0,5.37,21.76,0,1.101,0
06/20/2019,04:00, ,0,Pellicer Creek,0,5.9,64.9,0,4.76,0,7.35,0,-61.8,27.697,0,21.6116,0,12.93,0,10.02,0,4.97,20.18,0,1.081,0
06/20/2019,04:15, ,0,Pellicer Creek,0,5.9,65.5,0,4.8,0,7.34,0,-61.3,27.707,0,21.157,0,12.63,0,13.58,0,5.26,21.32,0,1.06,0
06/20/2019,04:30, ,0,Pellicer Creek,0,5.9,63,0,4.58,0,7.34,0,-60.8,27.858,0,22.6295,0,13.59,0,10.63,0,5.2,21.1,0,1.041,0
06/20/2019,04:45, ,0,Pellicer Creek,0,5.9,62.3,0,4.55,0,7.33,0,-60.3,27.828,0,21.6875,0,12.98,0,11.81,0,5.28,21.43,0,1.024,0
06/20/2019,05:00, ,0,Pellicer Creek,0,5.9,63.7,0,4.68,0,7.33,0,-60.6,27.71,0,21.0232,0,12.54,0,10.85,0,5.13,20.83,0,1.005,0
06/20/2019,05:15, ,0,Pellicer Creek,0,5.9,64.1,0,4.71,0,7.33,0,-60.3,27.662,0,20.6631,0,12.31,0,9.69,0,5.09,20.64,0,0.988,0
06/20/2019,05:30, ,0,Pellicer Creek,0,5.9,63.4,0,4.67,0,7.32,0,-59.9,27.671,0,20.3744,0,12.12,0,10.36,0,5.18,21.02,0,0.973,0
06/20/2019,05:45, ,0,Pellicer Creek,0,5.9,63.3,0,4.67,0,7.32,0,-59.7,27.684,0,20.1132,0,11.95,0,10.33,0,5.2,21.08,0,0.957,0
06/20/2019,06:00, ,0,Pellicer Creek,0,5.9,63.1,0,4.67,0,7.31,0,-59.3,27.671,0,19.1856,0,11.35,0,9.5,0,5.28,21.4,0,0.944,0
06/20/2019,06:15, ,0,Pellicer Creek,0,5.9,62.9,0,4.65,0,7.31,0,-59.3,27.689,0,18.8318,0,11.13,0,8.7,0,5.22,21.18,0,0.93,0
06/20/2019,06:30, ,0,Pellicer Creek,0,5.9,62.3,0,4.61,0,7.29,0,-58.1,27.641,0,18.9492,0,11.2,0,9.36,0,5.35,21.69,0,0.915,0
06/20/2019,06:45, ,0,Pellicer Creek,0,5.9,61.7,0,4.57,0,7.29,0,-58.2,27.67,0,18.4587,0,10.89,0,8.56,0,5.11,20.73,0,0.903,0
06/20/2019,07:00, ,0,Pellicer Creek,0,5.9,60.4,0,4.47,0,7.29,0,-57.8,27.645,0,18.6693,0,11.02,0,9.26,0,4.77,19.35,0,0.889,0
06/20/2019,07:15, ,0,Pellicer Creek,0,5.9,59.2,0,4.39,0,7.27,0,-57,27.651,0,18.5678,0,10.96,0,8.7,0,4.77,19.35,0,0.877,0
06/20/2019,07:30, ,0,Pellicer Creek,0,5.9,58.9,0,4.38,0,7.27,0,-56.6,27.609,0,17.8262,0,10.48,0,7.62,0,4.46,18.13,0,0.867,0
06/20/2019,07:45, ,0,Pellicer Creek,0,5.9,60.8,0,4.53,0,7.27,0,-56.9,27.586,0,17.0801,0,10.01,0,7.57,0,4.22,17.14,0,0.854,0
06/20/2019,08:00, ,0,Pellicer Creek,0,5.9,58.7,0,4.38,0,7.26,0,-56.4,27.59,0,17.1532,0,10.05,0,7.17,0,4.5,18.28,0,0.843,0
06/20/2019,08:15, ,0,Pellicer Creek,0,5.9,60.7,0,4.55,0,7.27,0,-56.9,27.536,0,16.1884,0,9.44,0,7.45,0,4.12,16.74,0,0.831,0
06/20/2019,08:30, ,0,Pellicer Creek,0,5.9,59.7,0,4.47,0,7.25,0,-55.8,27.542,0,16.0892,0,9.38,0,6.81,0,4.02,16.34,0,0.823,0
06/20/2019,08:45, ,0,Pellicer Creek,0,5.9,60.4,0,4.54,0,7.26,0,-56.4,27.522,0,15.4043,0,8.95,0,6.5,0,4.06,16.5,0,0.812,0
06/20/2019,09:00, ,0,Pellicer Creek,0,5.9,62,0,4.67,0,7.27,0,-56.5,27.504,0,14.716,0,8.51,0,7.35,0,3.92,15.92,0,0.805,0
06/20/2019,09:15, ,0,Pellicer Creek,0,5.9,61.4,0,4.63,0,7.26,0,-56.2,27.491,0,14.0117,0,8.07,0,7.28,0,4.02,16.35,0,0.792,0
06/20/2019,09:30, ,0,Pellicer Creek,0,5.8,64.3,0,4.87,0,7.28,0,-57.3,27.551,0,13.1014,0,7.51,0,6.33,0,4.05,16.48,0,0.791,0
06/20/2019,09:45, ,0,Pellicer Creek,0,5.9,64.8,0,4.92,0,7.29,0,-57.8,27.655,0,11.927,0,6.78,0,7.27,0,4.02,16.36,0,0.801,0
06/20/2019,10:00, ,0,Pellicer Creek,0,5.8,75.1,0,5.7,0,7.31,0,-59.5,27.767,0,11.3798,0,6.45,0,8.88,0,4.89,19.83,0,0.815,0
06/20/2019,10:15, ,0,Pellicer Creek,0,5.9,71.2,0,5.39,0,7.3,0,-58.5,27.675,0,12.4951,0,7.13,0,8.26,0,4.61,18.71,0,0.828,0
06/20/2019,10:30, ,0,Pellicer Creek,0,5.8,79.9,0,5.96,0,7.38,0,-63.6,28.275,0,13.4093,0,7.69,0,12,0,4.67,18.95,0,0.85,0
06/20/2019,10:45, ,0,Pellicer Creek,0,5.9,73.2,0,5.48,0,7.33,0,-60.3,27.887,0,14.641,0,8.46,0,9.23,0,4.88,19.82,0,0.865,0
06/20/2019,11:00, ,0,Pellicer Creek,0,5.8,83.5,0,6.17,0,7.42,0,-66,28.641,0,14.5975,0,8.43,0,10.2,0,5.58,22.63,0,0.891,0
06/20/2019,11:15, ,0,Pellicer Creek,0,5.9,78.8,0,5.81,0,7.4,0,-64.7,28.438,0,16.479,0,9.61,0,11.2,0,5.95,24.11,0,0.894,0
06/20/2019,11:30, ,0,Pellicer Creek,0,5.8,82,0,6.03,0,7.44,0,-67,28.548,0,16.4745,0,9.61,0,12.33,0,5.43,22.02,0,0.947,0
06/20/2019,11:45, ,0,Pellicer Creek,0,5.9,76.9,0,5.65,0,7.41,0,-65.3,28.373,0,17.3431,0,10.16,0,15.8,0,5.49,22.25,0,0.981,0
06/20/2019,12:00, ,0,Pellicer Creek,0,5.8,82.5,0,6.04,0,7.45,0,-67.7,28.57,0,17.5569,0,10.3,0,14.32,0,5.43,22.01,0,1.011,0
06/20/2019,12:15, ,0,Pellicer Creek,0,5.8,82.4,0,5.99,0,7.47,0,-69.1,28.71,0,18.682,0,11.02,0,14.63,0,5.54,22.48,0,1.03,0
06/20/2019,12:30, ,0,Pellicer Creek,0,5.8,83.7,0,6.07,0,7.49,0,-69.9,28.76,0,19.2562,0,11.39,0,14.68,0,5.78,23.42,0,1.051,0
06/20/2019,12:45, ,0,Pellicer Creek,0,5.9,88.3,0,6.36,0,7.53,0,-72.4,29.052,0,19.6263,0,11.62,0,14.1,0,6.72,27.21,0,1.076,0
06/20/2019,13:00, ,0,Pellicer Creek,0,5.8,85.3,0,6.13,0,7.5,0,-71,29.039,0,20.3311,0,12.08,0,14.89,0,7.63,30.89,0,1.086,0
06/20/2019,13:15, ,0,Pellicer Creek,0,5.8,81.9,0,5.87,0,7.49,0,-70.2,29.29,0,19.8958,0,11.79,0,16.09,0,7.22,29.24,0,1.089,0
06/20/2019,13:30, ,0,Pellicer Creek,0,5.8,72.3,0,5.21,0,7.39,0,-63.9,28.768,0,21.0329,0,12.54,0,12.39,0,6.41,25.97,0,1.096,0
06/20/2019,13:45, ,0,Pellicer Creek,0,5.8,71.4,0,5.14,0,7.4,0,-64.8,28.697,0,21.5555,0,12.88,0,13.37,0,5.92,23.99,0,1.097,0
06/20/2019,14:00, ,0,Pellicer Creek,0,5.8,70.2,0,5.05,0,7.39,0,-63.9,28.506,0,22.5862,0,13.55,0,15.53,0,7.44,30.14,0,1.075,0
06/20/2019,14:15, ,0,Pellicer Creek,0,5.8,69.3,0,4.98,0,7.39,0,-64.1,28.415,0,23.3112,0,14.03,0,15.77,0,7.52,30.46,0,1.051,0
06/20/2019,14:30, ,0,Pellicer Creek,0,5.8,70.6,0,5.09,0,7.39,0,-64.3,28.43,0,22.6165,0,13.58,0,15.18,0,7.49,30.32,0,1.035,0
06/20/2019,14:45, ,0,Pellicer Creek,0,5.8,69.9,0,5.01,0,7.39,0,-64.1,28.575,0,23.2107,0,13.96,0,14.92,0,7.57,30.66,0,1.022,0
06/20/2019,15:00, ,0,Pellicer Creek,0,5.8,77.8,0,5.6,0,7.44,0,-67.2,28.712,0,21.2675,0,12.69,0,12.56,0,7.62,30.86,0,1.004,0
06/20/2019,15:15, ,0,Pellicer Creek,0,5.8,80.1,0,5.78,0,7.46,0,-68.2,28.757,0,20.6905,0,12.31,0,11.96,0,7.98,32.3,0,0.98,0
06/20/2019,15:30, ,0,Pellicer Creek,0,5.8,77.6,0,5.6,0,7.43,0,-66.3,28.67,0,21.228,0,12.66,0,11.43,0,8.08,32.7,0,0.965,0
06/20/2019,15:45, ,0,Pellicer Creek,0,5.8,79.4,0,5.74,0,7.44,0,-67.3,28.742,0,20.3679,0,12.1,0,11.73,0,8.51,34.44,0,0.941,0
06/20/2019,16:00, ,0,Pellicer Creek,0,5.8,77.6,0,5.62,0,7.42,0,-66.1,28.706,0,19.9567,0,11.84,0,11.16,0,8.07,32.69,0,0.915,0
06/20/2019,16:15, ,0,Pellicer Creek,0,5.8,73.8,0,5.36,0,7.39,0,-64.3,28.7,0,19.1601,0,11.32,0,9.55,0,6.48,26.26,0,0.917,0
06/20/2019,16:30, ,0,Pellicer Creek,0,5.8,70.5,0,5.11,0,7.37,0,-62.6,28.584,0,20.121,0,11.95,0,8.6,0,6.34,25.71,0,0.903,0
06/20/2019,16:45, ,0,Pellicer Creek,0,5.8,67.8,0,4.92,0,7.36,0,-62.6,28.564,0,19.8209,0,11.75,0,9.2,0,5.9,23.92,0,0.884,0
06/20/2019,17:00, ,0,Pellicer Creek,0,5.8,67.3,0,4.89,0,7.33,0,-60.6,28.557,0,19.6842,0,11.66,0,8.72,0,5.88,23.84,0,0.865,0
06/20/2019,17:15, ,0,Pellicer Creek,0,5.8,66.9,0,4.85,0,7.34,0,-60.8,28.497,0,20.3489,0,12.1,0,8.54,0,6,24.32,0,0.852,0
06/20/2019,17:30, ,0,Pellicer Creek,0,5.8,68.7,0,4.99,0,7.35,0,-61.8,28.513,0,19.8285,0,11.76,0,8.97,0,6.85,27.74,0,0.841,0
06/20/2019,17:45, ,0,Pellicer Creek,0,5.8,67.8,0,4.92,0,7.34,0,-61.3,28.509,0,20.0483,0,11.9,0,9.83,0,7.17,29.03,0,0.822,0
06/20/2019,18:00, ,0,Pellicer Creek,0,5.8,63.5,0,4.61,0,7.32,0,-60,28.514,0,20.1627,0,11.97,0,9.08,0,5.87,23.78,0,0.809,0
06/20/2019,18:15, ,0,Pellicer Creek,0,5.8,65,0,4.73,0,7.32,0,-60.1,28.525,0,19.6093,0,11.62,0,8.92,0,6.73,27.27,0,0.801,0
06/20/2019,18:30, ,0,Pellicer Creek,0,5.8,64.4,0,4.69,0,7.33,0,-60.5,28.583,0,18.7845,0,11.08,0,8.57,0,6.63,26.87,0,0.785,0
06/20/2019,18:45, ,0,Pellicer Creek,0,5.8,68.2,0,4.98,0,7.36,0,-62.1,28.799,0,17.3662,0,10.17,0,7.16,0,5.49,22.26,0,0.777,0
06/20/2019,19:00, ,0,Pellicer Creek,0,5.8,83.3,0,6.11,0,7.44,0,-67.1,29.36,0,13.1093,0,7.49,0,8.25,0,5.63,22.85,0,0.772,0
06/20/2019,19:15, ,0,Pellicer Creek,0,5.8,83.7,0,6.14,0,7.44,0,-66.9,29.436,0,12.4494,0,7.09,0,7.12,0,4.83,19.61,0,0.77,0
06/20/2019,19:30, ,0,Pellicer Creek,0,5.8,81.2,0,5.97,0,7.43,0,-66.6,29.407,0,12.0538,0,6.84,0,8.09,0,5.33,21.61,0,0.762,0
06/20/2019,19:45, ,0,Pellicer Creek,0,5.8,67.9,0,4.96,0,7.34,0,-61.3,29.154,0,14.8565,0,8.58,0,8.4,0,5.17,20.97,0,0.758,0
06/20/2019,20:00, ,0,Pellicer Creek,0,5.8,70.6,0,5.17,0,7.35,0,-61.8,29.048,0,14.8848,0,8.6,0,8.47,0,5.39,21.86,0,0.754,0
06/20/2019,20:15, ,0,Pellicer Creek,0,5.8,69,0,5.06,0,7.33,0,-60.4,28.942,0,15.5412,0,9.02,0,7.36,0,4.9,19.9,0,0.752,0
06/20/2019,20:30, ,0,Pellicer Creek,0,5.8,79.8,0,5.9,0,7.4,0,-64.8,29.106,0,12.0334,0,6.83,0,7.3,0,4.85,19.69,0,0.752,0
06/20/2019,20:45, ,0,Pellicer Creek,0,5.8,79.6,0,5.88,0,7.38,0,-63.7,29.075,0,12.2364,0,6.96,0,7.31,0,4.6,18.66,0,0.751,0
06/20/2019,21:00, ,0,Pellicer Creek,0,5.8,80.3,0,5.96,0,7.4,0,-64.5,29.122,0,10.7604,0,6.06,0,6.68,0,4.41,17.92,0,0.756,0
06/20/2019,21:15, ,0,Pellicer Creek,0,5.8,77,0,5.69,0,7.37,0,-62.6,29.13,0,11.965,0,6.79,0,7.2,0,4.98,20.21,0,0.767,0
06/20/2019,21:30, ,0,Pellicer Creek,0,5.8,80.5,0,5.92,0,7.39,0,-64,29.252,0,12.7546,0,7.28,0,8.46,0,5.49,22.28,0,0.779,0
06/20/2019,21:45, ,0,Pellicer Creek,0,5.8,88.4,0,6.57,0,7.47,0,-69.1,29.18,0,10.2303,0,5.74,0,8.77,0,5.43,22.01,0,0.802,0
06/20/2019,22:00, ,0,Pellicer Creek,0,5.8,88.6,0,6.54,0,7.48,0,-69.8,29.391,0,11.1476,0,6.29,0,11.16,0,5.63,22.82,0,0.826,0
06/20/2019,22:15, ,0,Pellicer Creek,0,5.8,87.7,0,6.47,0,7.48,0,-69.4,29.274,0,11.6551,0,6.6,0,10.9,0,5.9,23.93,0,0.849,0
06/20/2019,22:30, ,0,Pellicer Creek,0,5.8,87.2,0,6.42,0,7.47,0,-69.2,29.291,0,12.2214,0,6.95,0,10.79,0,5.87,23.79,0,0.871,0
06/20/2019,22:45, ,0,Pellicer Creek,0,5.8,89.6,0,6.58,0,7.52,0,-71.9,29.255,0,13.0774,0,7.48,0,9.72,0,5.86,23.75,0,0.898,0
06/20/2019,23:00, ,0,Pellicer Creek,0,5.8,87.4,0,6.41,0,7.5,0,-71,29.171,0,14.134,0,8.13,0,10.55,0,5.9,23.92,0,0.93,0
