Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,Turb,F_Turb,ChlorophyllRFU,ChlFluor,F_ChlFluor,Depth,F_Depth
09/26/2019,12:00, ,0,Pellicer Creek,0,6.2,60.2,<0> (CND),4.12,<0> (CND),7.23,<0> (CND),-36.3,28.547,<0> (CND),35.6914,<0> (CND),22.42,<0> (CND),11.26,<0> (CND),3.2,12.73,<0> (CND),1.358,<0> (CND)
09/26/2019,12:15, ,0,Pellicer Creek,0,6.1,61.1,0,4.2,0,7.2,0,-34.8,28.717,0,33.7897,0,21.1,0,10.23,0,3.27,13,0,1.331,0
09/26/2019,12:30, ,0,Pellicer Creek,0,6.2,60.5,0,4.18,0,7.18,0,-33.7,28.695,0,32.9345,0,20.51,0,10.44,0,3.28,13.05,0,1.303,0
09/26/2019,12:45, ,0,Pellicer Creek,0,6.2,59.7,0,4.13,0,7.17,0,-33.1,28.692,0,32.5012,0,20.21,0,9.59,0,3.36,13.38,0,1.274,0
09/26/2019,13:00, ,0,Pellicer Creek,0,6.2,59.4,0,4.12,0,7.16,0,-32.3,28.759,0,31.3003,0,19.39,0,8.27,0,3.39,13.49,0,1.248,0
09/26/2019,13:15, ,0,Pellicer Creek,0,6.1,60,0,4.17,0,7.15,0,-31.6,28.854,0,30.6574,0,18.95,0,9.18,0,3.34,13.31,0,1.224,0
09/26/2019,13:30, ,0,Pellicer Creek,0,6.1,60.9,0,4.23,0,7.14,0,-30.9,28.983,0,29.8098,0,18.37,0,9.02,0,3.35,13.32,0,1.198,0
09/26/2019,13:45, ,0,Pellicer Creek,0,6.1,60,0,4.17,0,7.13,0,-30.5,28.945,0,29.7608,0,18.33,0,9.21,0,3.37,13.41,0,1.174,0
09/26/2019,14:00, ,0,Pellicer Creek,0,6.2,60.6,0,4.22,0,7.11,0,-29.6,29.034,0,28.8361,0,17.71,0,8.91,0,3.34,13.3,0,1.149,0
09/26/2019,14:15, ,0,Pellicer Creek,0,6.1,60.6,0,4.24,0,7.1,0,-28.7,29.067,0,27.5127,0,16.81,0,8.35,0,3.29,13.11,0,1.13,0
09/26/2019,14:30, ,0,Pellicer Creek,0,6.1,59.9,0,4.2,0,7.09,0,-28.4,29.156,0,27.1049,0,16.54,0,7.67,0,3.23,12.87,0,1.118,0
09/26/2019,14:45, ,0,Pellicer Creek,0,6.1,60.4,0,4.23,0,7.09,0,-28.2,29.221,0,26.7854,0,16.32,0,7.63,0,3.12,12.4,0,1.103,0
09/26/2019,15:00, ,0,Pellicer Creek,0,6.1,58.8,0,4.11,0,7.09,0,-28.2,29.168,0,27.296,0,16.67,0,7.29,0,2.99,11.91,0,1.089,0
09/26/2019,15:15, ,0,Pellicer Creek,0,6.1,58.3,0,4.08,0,7.1,0,-28.5,29.19,0,27.185,0,16.59,0,7.02,0,2.83,11.25,0,1.075,0
09/26/2019,15:30, ,0,Pellicer Creek,0,6.1,58.2,0,4.08,0,7.09,0,-27.9,29.232,0,26.5229,0,16.15,0,7.03,0,2.98,11.87,0,1.064,0
09/26/2019,15:45, ,0,Pellicer Creek,0,6.1,60.4,0,4.23,0,7.08,0,-27.7,29.29,0,26.2594,0,15.97,0,6.59,0,3.03,12.05,0,1.06,0
09/26/2019,16:00, ,0,Pellicer Creek,0,6.1,61.4,0,4.31,0,7.07,0,-27.2,29.297,0,26.1069,0,15.87,0,7.11,0,3.2,12.74,0,1.06,0
09/26/2019,16:15, ,0,Pellicer Creek,0,6.1,63.3,0,4.44,0,7.07,0,-26.8,29.454,0,24.8536,0,15.03,0,6.67,0,3.34,13.31,0,1.081,0
09/26/2019,16:30, ,0,Pellicer Creek,0,6.1,70.1,0,4.88,0,7.09,0,-28.3,30.203,0,23.9158,0,14.4,0,7.7,0,3.69,14.68,0,1.125,0
09/26/2019,16:45, ,0,Pellicer Creek,0,6.1,73.5,0,5.13,0,7.1,0,-29,30.31,0,22.7518,0,13.63,0,7.93,0,4.49,17.86,0,1.141,0
09/26/2019,17:00, ,0,Pellicer Creek,0,6.1,80,0,5.51,0,7.18,0,-33.5,30.5,0,25.1603,0,15.22,0,9.53,0,4.91,19.54,0,1.166,0
09/26/2019,17:15, ,0,Pellicer Creek,0,6.1,77.3,0,5.29,0,7.2,0,-34.8,30.362,0,27.8449,0,17.01,0,10.63,0,4.25,16.91,0,1.192,0
09/26/2019,17:30, ,0,Pellicer Creek,0,6.1,79.4,0,5.42,0,7.23,0,-36.5,30.399,0,28.6478,0,17.55,0,9.4,0,4.22,16.81,0,1.228,0
09/26/2019,17:45, ,0,Pellicer Creek,0,6.1,78.1,0,5.31,0,7.23,0,-36.9,30.351,0,29.5984,0,18.19,0,9.57,0,4.04,16.07,0,1.263,0
09/26/2019,18:00, ,0,Pellicer Creek,0,6.1,72.3,0,4.89,0,7.22,0,-35.9,30.111,0,31.9312,0,19.79,0,12.16,0,3.85,15.32,0,1.297,0
09/26/2019,18:15, ,0,Pellicer Creek,0,6.1,74.4,0,5.04,0,7.24,0,-37.1,30.095,0,31.9193,0,19.78,0,12.12,0,3.84,15.28,0,1.336,0
09/26/2019,18:30, ,0,Pellicer Creek,0,6.1,76,0,5.14,0,7.27,0,-38.9,30.041,0,32.4208,0,20.12,0,10.99,0,4.03,16.05,0,1.373,0
09/26/2019,18:45, ,0,Pellicer Creek,0,6.1,76.9,0,5.18,0,7.28,0,-39.8,30.024,0,33.6101,0,20.94,0,11.74,0,4.08,16.26,0,1.408,0
09/26/2019,19:00, ,0,Pellicer Creek,0,6.1,81.1,0,5.41,0,7.33,0,-42.5,30.082,0,35.5067,0,22.25,0,15.73,0,4.11,16.35,0,1.44,0
09/26/2019,19:15, ,0,Pellicer Creek,0,6.1,82,0,5.44,0,7.35,0,-44.1,30.1,0,37.4937,0,23.64,0,14.03,0,4.15,16.5,0,1.467,0
09/26/2019,19:30, ,0,Pellicer Creek,0,6.1,82,0,5.4,0,7.36,0,-44.7,30.106,0,39.0918,0,24.76,0,15.78,0,4,15.91,0,1.494,0
09/26/2019,19:45, ,0,Pellicer Creek,0,6.1,83.1,0,5.45,0,7.42,0,-48.1,30.112,0,40.2798,0,25.59,0,24.03,0,4.3,17.13,0,1.519,0
09/26/2019,20:00, ,0,Pellicer Creek,0,6.1,83.8,0,5.48,0,7.46,0,-50.5,30.006,0,41.2884,0,26.31,0,24.21,0,4.31,17.15,0,1.541,0
09/26/2019,20:15, ,0,Pellicer Creek,0,6.1,86.2,0,5.62,0,7.51,0,-53.8,29.901,0,42.478,0,27.16,0,28.83,0,3.87,15.4,0,1.562,0
09/26/2019,20:30, ,0,Pellicer Creek,0,6.1,88.3,0,5.74,0,7.56,0,-56.4,29.923,0,43.2209,0,27.69,0,24.04,0,3.68,14.65,0,1.583,0
09/26/2019,20:45, ,0,Pellicer Creek,0,6.1,89.7,0,5.82,0,7.59,0,-58.2,29.907,0,43.8926,0,28.17,0,25.26,0,3.53,14.06,0,1.601,0
