Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlorophyllRFU,ChlFluor,F_ChlFluor,Depth,F_Depth
07/30/2019,23:15, ,0,Fort Matanzas,0,5.7,29.86,0,50.0797,0,32.66,0,77.9,0,4.93,0,7.79,0,-51.4,9.97,0,1.86,7.44,0,2.434,0
07/30/2019,23:30, ,0,Fort Matanzas,0,5.7,29.859,0,50.1111,0,32.68,0,80.4,0,5.09,0,7.8,0,-52.1,7.6,0,1.86,7.43,0,2.377,0
07/30/2019,23:45, ,0,Fort Matanzas,0,5.7,29.764,0,50.337,0,32.85,0,78.2,0,4.95,0,7.8,0,-52.4,5.91,0,1.55,6.22,0,2.319,0
07/31/2019,00:00, ,0,Fort Matanzas,0,5.7,29.725,0,50.656,0,33.09,0,67,0,4.24,0,7.8,0,-52.2,4.25,0,1.16,4.65,0,2.262,0
07/31/2019,00:15, ,0,Fort Matanzas,0,5.7,29.732,0,50.5305,0,32.99,0,64.5,0,4.09,0,7.77,0,-50.5,3.51,0,0.89,3.58,0,2.209,0
07/31/2019,00:30, ,0,Fort Matanzas,0,5.7,29.801,0,50.2056,0,32.75,0,76.1,0,4.82,0,7.79,0,-51.8,7.22,0,1.67,6.71,0,2.158,0
07/31/2019,00:45, ,0,Fort Matanzas,0,5.7,29.774,0,50.2687,0,32.8,0,75.9,0,4.81,0,7.79,0,-52,6.43,0,1.53,6.11,0,2.108,0
07/31/2019,01:00, ,0,Fort Matanzas,0,5.7,29.8,0,50.2582,0,32.79,0,77.1,0,4.88,0,7.8,0,-52.4,6.01,0,1.68,6.73,0,2.058,0
07/31/2019,01:15, ,0,Fort Matanzas,0,5.7,29.742,0,50.4742,0,32.95,0,77,0,4.88,0,7.81,0,-53,6.74,0,1.56,6.23,0,2.011,0
07/31/2019,01:30, ,0,Fort Matanzas,0,5.7,29.563,0,50.8299,0,33.22,0,70.3,0,4.46,0,7.78,0,-50.9,6,0,1.47,5.9,0,1.965,0
07/31/2019,01:45, ,0,Fort Matanzas,0,5.7,29.437,0,51.1103,0,33.43,0,67.4,0,4.28,0,7.78,0,-51,6.87,0,1.32,5.28,0,1.922,0
07/31/2019,02:00, ,0,Fort Matanzas,0,5.7,29.366,0,51.0997,0,33.42,0,69.3,0,4.41,0,7.79,0,-51.8,6.43,0,1.35,5.4,0,1.881,0
07/31/2019,02:15, ,0,Fort Matanzas,0,5.7,29.299,0,51.2481,0,33.54,0,70.1,0,4.46,0,7.81,0,-52.5,6.72,0,1.28,5.13,0,1.844,0
07/31/2019,02:30, ,0,Fort Matanzas,0,5.7,29.166,0,51.594,0,33.79,0,67.5,0,4.29,0,7.81,0,-53,7.76,0,1.15,4.62,0,1.818,0
07/31/2019,02:45, ,0,Fort Matanzas,0,5.7,29.112,0,51.6213,0,33.82,0,68.2,0,4.34,0,7.81,0,-52.7,7.3,0,1.16,4.64,0,1.798,0
07/31/2019,03:00, ,0,Fort Matanzas,0,5.7,29.04,0,51.8605,0,34,0,70.8,0,4.51,0,7.85,0,-54.9,12.36,0,1.35,5.4,0,1.795,0
07/31/2019,03:15, ,0,Fort Matanzas,0,5.7,28.602,0,52.3118,0,34.34,0,76.1,0,4.87,0,7.91,0,-58.5,32.05,0,1.52,6.08,0,1.804,0
07/31/2019,03:30, ,0,Fort Matanzas,0,5.7,28.457,0,52.4637,0,34.46,0,77.3,0,4.96,0,7.93,0,-59.7,9.97,0,1.22,4.88,0,1.823,0
07/31/2019,03:45, ,0,Fort Matanzas,0,5.7,28.381,0,52.5244,0,34.51,0,85.4,0,5.49,0,8,0,-63.8,6.99,0,1.14,4.57,0,1.861,0
07/31/2019,04:00, ,0,Fort Matanzas,0,5.7,28.397,0,52.4617,0,34.46,0,87.4,0,5.61,0,8.02,0,-65,6.24,0,1.12,4.5,0,1.907,0
07/31/2019,04:15, ,0,Fort Matanzas,0,5.7,28.405,0,52.3173,0,34.35,0,87.4,0,5.61,0,8.02,0,-65.2,7.92,0,1.26,5.05,0,1.969,0
07/31/2019,04:30, ,0,Fort Matanzas,0,5.7,28.391,0,52.3764,0,34.4,0,87.1,0,5.59,0,8.02,0,-65.2,5.67,0,1.17,4.7,0,2.04,0
07/31/2019,04:45, ,0,Fort Matanzas,0,5.7,28.403,0,52.3483,0,34.38,0,87.1,0,5.59,0,8.01,0,-64.8,5.14,0,1.07,4.28,0,2.113,0
07/31/2019,05:00, ,0,Fort Matanzas,0,5.7,28.383,0,52.4218,0,34.43,0,86.4,0,5.55,0,8.01,0,-64.9,4.68,0,1.02,4.08,0,2.191,0
07/31/2019,05:15, ,0,Fort Matanzas,0,5.7,28.388,0,52.3542,0,34.38,0,85.8,0,5.51,0,8.02,0,-65,4.53,0,1,4.02,0,2.272,0
07/31/2019,05:30, ,0,Fort Matanzas,0,5.7,28.369,0,52.3386,0,34.37,0,85.3,0,5.48,0,8.01,0,-64.6,4.37,0,1.04,4.18,0,2.35,0
07/31/2019,05:45, ,0,Fort Matanzas,0,5.7,28.343,0,52.3803,0,34.4,0,85.4,0,5.49,0,8.02,0,-65.1,4.21,0,0.98,3.94,0,2.422,0
07/31/2019,06:00, ,0,Fort Matanzas,0,5.7,28.324,0,52.4044,0,34.42,0,85.2,0,5.48,0,8.02,0,-65.2,3.76,0,1.02,4.07,0,2.485,0
07/31/2019,06:15, ,0,Fort Matanzas,0,5.7,28.284,0,52.4756,0,34.47,0,84.8,0,5.45,0,8.02,0,-65.4,4.04,0,0.94,3.77,0,2.546,0
07/31/2019,06:30, ,0,Fort Matanzas,0,5.7,28.222,0,52.5934,0,34.56,0,85.2,0,5.48,0,8.03,0,-66.1,3.83,0,0.92,3.69,0,2.6,0
07/31/2019,06:45, ,0,Fort Matanzas,0,5.7,28.125,0,52.7595,0,34.69,0,85.2,0,5.48,0,8.04,0,-66.7,3.31,0,0.86,3.45,0,2.655,0
07/31/2019,07:00, ,0,Fort Matanzas,0,5.7,28.105,0,52.8105,0,34.73,0,78.5,0,5.06,0,8.03,0,-65.6,2.9,0,0.72,2.88,0,2.703,0
07/31/2019,07:15, ,0,Fort Matanzas,0,5.7,28.107,0,52.8216,0,34.73,0,60.5,0,3.9,0,7.96,0,-61.8,3.03,0,0.44,1.76,0,2.747,0
07/31/2019,07:30, ,0,Fort Matanzas,0,5.7,28.111,0,52.8004,0,34.72,0,87.4,0,5.63,0,8.06,0,-67.3,3.63,0,0.76,3.04,0,2.777,0
07/31/2019,07:45, ,0,Fort Matanzas,0,5.7,28.154,0,52.7201,0,34.66,0,89.4,0,5.76,0,8.06,0,-67.4,3.86,0,0.81,3.23,0,2.799,0
07/31/2019,08:00, ,0,Fort Matanzas,0,5.7,28.282,0,52.4638,0,34.46,0,87.6,0,5.63,0,8.03,0,-65.8,3.82,0,0.77,3.09,0,2.808,0
07/31/2019,08:15, ,0,Fort Matanzas,0,5.7,28.42,0,52.2469,0,34.3,0,85.5,0,5.49,0,8.02,0,-65,4,0,0.92,3.68,0,2.806,0
07/31/2019,08:30, ,0,Fort Matanzas,0,5.7,28.44,0,52.2009,0,34.27,0,85,0,5.46,0,8.01,0,-64.8,4.85,0,0.93,3.7,0,2.791,0
07/31/2019,08:45, ,0,Fort Matanzas,0,5.7,28.462,0,52.182,0,34.25,0,83.6,0,5.37,0,8,0,-64.1,6.82,0,1.06,4.25,0,2.758,0
07/31/2019,09:00, ,0,Fort Matanzas,0,5.7,28.76,0,51.8943,0,34.03,0,79.3,0,5.07,0,7.94,0,-60.2,5.99,0,1.09,4.35,0,2.72,0
07/31/2019,09:15, ,0,Fort Matanzas,0,5.7,28.979,0,51.5958,0,33.8,0,76.5,0,4.88,0,7.89,0,-57.7,6.36,0,1.11,4.45,0,2.688,0
07/31/2019,09:30, ,0,Fort Matanzas,0,5.7,29.077,0,51.4174,0,33.67,0,75.2,0,4.8,0,7.87,0,-56.1,6.29,0,1.1,4.41,0,2.646,0
07/31/2019,09:45, ,0,Fort Matanzas,0,5.7,29.182,0,51.2203,0,33.52,0,74.8,0,4.77,0,7.85,0,-55.2,6.83,0,1.17,4.68,0,2.602,0
07/31/2019,10:00, ,0,Fort Matanzas,0,5.7,29.277,0,51.0286,0,33.37,0,74,0,4.71,0,7.83,0,-54.3,7.4,0,1.2,4.81,0,2.547,0
07/31/2019,10:15, ,0,Fort Matanzas,0,5.7,29.359,0,50.8928,0,33.27,0,73.2,0,4.66,0,7.82,0,-53.5,7.81,0,1.39,5.56,0,2.492,0
07/31/2019,10:30, ,0,Fort Matanzas,0,5.7,29.432,0,50.7812,0,33.19,0,72.2,0,4.59,0,7.81,0,-52.7,7.46,0,1.27,5.07,0,2.433,0
07/31/2019,10:45, ,0,Fort Matanzas,0,5.7,29.532,0,50.6688,0,33.1,0,72.8,0,4.62,0,7.8,0,-52.4,6.91,0,1.22,4.88,0,2.376,0
07/31/2019,11:00, ,0,Fort Matanzas,0,5.7,29.61,0,50.7688,0,33.17,0,75.5,0,4.79,0,7.82,0,-53.2,7.54,0,1.31,5.25,0,2.32,0
07/31/2019,11:15, ,0,Fort Matanzas,0,5.7,29.74,0,51.0425,0,33.37,0,79.4,0,5.02,0,7.84,0,-54.8,7.15,0,1.23,4.94,0,2.264,0
07/31/2019,11:30, ,0,Fort Matanzas,0,5.7,30.081,0,51.8403,0,33.95,0,89,0,5.58,0,7.94,0,-60.7,7.77,0,0.91,3.64,0,2.21,0
07/31/2019,11:45, ,0,Fort Matanzas,0,5.7,30.006,0,51.7372,0,33.87,0,73.2,0,4.59,0,7.87,0,-56.8,4.76,0,0.77,3.07,0,2.153,0
07/31/2019,12:00, ,0,Fort Matanzas,0,5.7,29.705,0,51.3814,0,33.62,0,71.6,0,4.52,0,7.84,0,-54.5,4.68,0,0.89,3.58,0,2.101,0
07/31/2019,12:15, ,0,Fort Matanzas,0,5.7,29.761,0,51.1612,0,33.46,0,77,0,4.86,0,7.85,0,-55.1,4.78,0,1.12,4.49,0,2.048,0
07/31/2019,12:30, ,0,Fort Matanzas,0,5.7,29.686,0,51.0983,0,33.41,0,76.4,0,4.83,0,7.83,0,-54.4,5.65,0,1.3,5.2,0,1.995,0
07/31/2019,12:45, ,0,Fort Matanzas,0,5.7,29.555,0,51.1686,0,33.47,0,74.3,0,4.71,0,7.83,0,-54.1,6,0,1.36,5.45,0,1.943,0
07/31/2019,13:00, ,0,Fort Matanzas,0,5.7,29.539,0,51.2252,0,33.51,0,75.1,0,4.76,0,7.84,0,-54.5,6.1,0,1.33,5.31,0,1.893,0
07/31/2019,13:15, ,0,Fort Matanzas,0,5.7,29.932,0,51.455,0,33.67,0,78.8,0,4.96,0,7.84,0,-54.8,6.63,0,1.34,5.36,0,1.847,0
07/31/2019,13:30, ,0,Fort Matanzas,0,5.7,30.153,0,51.5686,0,33.74,0,82.6,0,5.18,0,7.86,0,-56.1,6.63,0,1.38,5.53,0,1.802,0
07/31/2019,13:45, ,0,Fort Matanzas,0,5.7,30.47,0,51.7879,0,33.89,0,83.7,0,5.22,0,7.86,0,-55.8,7.36,0,1.2,4.8,0,1.753,0
07/31/2019,14:00, ,0,Fort Matanzas,0,5.7,30.338,0,51.5488,0,33.72,0,86.8,0,5.42,0,7.88,0,-57,9.48,0,1.7,6.82,0,1.711,0
07/31/2019,14:15, ,0,Fort Matanzas,0,5.7,30.274,0,51.7382,0,33.86,0,86.7,0,5.41,0,7.89,0,-57.8,6.63,0,1.51,6.06,0,1.67,0
07/31/2019,14:30, ,0,Fort Matanzas,0,5.7,30.357,0,51.9555,0,34.02,0,87,0,5.42,0,7.89,0,-58.1,7.66,0,1.49,5.98,0,1.635,0
07/31/2019,14:45, ,0,Fort Matanzas,0,5.7,30.238,0,52.0666,0,34.11,0,87.9,0,5.49,0,7.91,0,-59.1,8.14,0,1.49,5.95,0,1.616,0
07/31/2019,15:00, ,0,Fort Matanzas,0,5.7,30.057,0,52.6361,0,34.53,0,99.7,0,6.23,0,8.01,0,-65.2,10.95,0,1.45,5.8,0,1.628,0
07/31/2019,15:15, ,0,Fort Matanzas,0,5.7,30.003,0,52.4531,0,34.4,0,100.9,0,6.31,0,8.02,0,-65.5,12.47,0,1.72,6.9,0,1.654,0
07/31/2019,15:30, ,0,Fort Matanzas,0,5.7,29.918,0,52.1172,0,34.16,0,101.7,0,6.38,0,8.02,0,-65.6,7.99,0,1.6,6.4,0,1.7,0
07/31/2019,15:45, ,0,Fort Matanzas,0,5.7,29.801,0,51.6663,0,33.83,0,99.5,0,6.27,0,8.01,0,-65,8.5,0,1.88,7.51,0,1.761,0
07/31/2019,16:00, ,0,Fort Matanzas,0,5.7,30.016,0,51.1226,0,33.42,0,96.9,0,6.09,0,7.99,0,-63.4,10.81,0,2.12,8.5,0,1.833,0
07/31/2019,16:15, ,0,Fort Matanzas,0,5.7,29.944,0,51.2595,0,33.52,0,96.9,0,6.1,0,7.99,0,-63.8,9.58,0,2.05,8.21,0,1.902,0
07/31/2019,16:30, ,0,Fort Matanzas,0,5.7,29.899,0,51.3747,0,33.61,0,97,0,6.11,0,8,0,-64.1,8.6,0,2,7.99,0,1.989,0
07/31/2019,16:45, ,0,Fort Matanzas,0,5.7,29.878,0,51.5265,0,33.72,0,97.2,0,6.12,0,8,0,-64.6,7.98,0,2.04,8.16,0,2.085,0
07/31/2019,17:00, ,0,Fort Matanzas,0,5.7,29.798,0,51.916,0,34.01,0,99.4,0,6.25,0,8.03,0,-66.2,7.52,0,1.75,7.01,0,2.178,0
07/31/2019,17:15, ,0,Fort Matanzas,0,5.7,29.738,0,52.4417,0,34.4,0,101.4,0,6.37,0,8.06,0,-68.1,5.37,0,1.56,6.25,0,2.277,0
07/31/2019,17:30, ,0,Fort Matanzas,0,5.7,29.605,0,52.6357,0,34.55,0,101.7,0,6.4,0,8.07,0,-68.8,4.43,0,1.31,5.23,0,2.37,0
07/31/2019,17:45, ,0,Fort Matanzas,0,5.7,29.399,0,52.9227,0,34.77,0,101.7,0,6.41,0,8.09,0,-69.7,3.99,0,1.23,4.94,0,2.466,0
07/31/2019,18:00, ,0,Fort Matanzas,0,5.7,29.373,0,52.9772,0,34.81,0,100.5,0,6.34,0,8.09,0,-69.8,3.54,0,1.22,4.9,0,2.556,0
07/31/2019,18:15, ,0,Fort Matanzas,0,5.7,29.363,0,53.0128,0,34.84,0,99.6,0,6.28,0,8.09,0,-69.8,3.56,0,1.22,4.89,0,2.644,0
07/31/2019,18:30, ,0,Fort Matanzas,0,5.7,29.352,0,53.0223,0,34.84,0,97.5,0,6.15,0,8.09,0,-69.4,2.86,0,1.03,4.14,0,2.731,0
07/31/2019,18:45, ,0,Fort Matanzas,0,5.7,29.337,0,53.0302,0,34.85,0,97.7,0,6.16,0,8.09,0,-69.7,2.32,0,0.86,3.46,0,2.808,0
07/31/2019,19:00, ,0,Fort Matanzas,0,5.7,29.312,0,53.0265,0,34.85,0,96.3,0,6.08,0,8.08,0,-69.3,2.21,0,1.09,4.34,0,2.878,0
07/31/2019,19:15, ,0,Fort Matanzas,0,5.7,29.294,0,53.0256,0,34.85,0,91.5,0,5.77,0,8.07,0,-68.6,1.84,0,0.51,2.04,0,2.934,0
07/31/2019,19:30, ,0,Fort Matanzas,0,5.7,29.299,0,53.03,0,34.85,0,59.1,0,3.73,0,7.98,0,-63.1,2.46,0,0.37,1.48,0,2.989,0
07/31/2019,19:45, ,0,Fort Matanzas,0,5.7,29.277,0,53.0352,0,34.86,0,76.2,0,4.81,0,8.02,0,-65.3,2.03,0,0.37,1.47,0,3.044,0
07/31/2019,20:00, ,0,Fort Matanzas,0,5.7,29.261,0,53.0245,0,34.85,0,97.9,0,6.18,0,8.09,0,-69.8,2.46,0,0.84,3.36,0,3.085,0
07/31/2019,20:15, ,0,Fort Matanzas,0,5.7,29.312,0,53.0129,0,34.84,0,99.8,0,6.3,0,8.1,0,-70.1,3.36,0,0.93,3.73,0,3.114,0
07/31/2019,20:30, ,0,Fort Matanzas,0,5.7,29.378,0,52.9238,0,34.77,0,99.7,0,6.29,0,8.09,0,-69.9,2.94,0,0.83,3.34,0,3.133,0
07/31/2019,20:45, ,0,Fort Matanzas,0,5.7,29.433,0,52.8192,0,34.69,0,99.2,0,6.25,0,8.09,0,-69.5,3.51,0,0.97,3.88,0,3.141,0
07/31/2019,21:00, ,0,Fort Matanzas,0,5.7,29.666,0,52.2323,0,34.25,0,96.7,0,6.09,0,8.04,0,-66.8,4.23,0,1.15,4.6,0,3.139,0
07/31/2019,21:15, ,0,Fort Matanzas,0,5.7,30.135,0,51.5882,0,33.76,0,88.9,0,5.57,0,7.93,0,-59.9,6.53,0,1.54,6.18,0,3.115,0
07/31/2019,21:30, ,0,Fort Matanzas,0,5.7,30.291,0,51.1329,0,33.42,0,86.2,0,5.39,0,7.88,0,-57.3,9.14,0,1.82,7.29,0,3.069,0
07/31/2019,21:45, ,0,Fort Matanzas,0,5.7,30.347,0,50.8367,0,33.2,0,84.7,0,5.31,0,7.86,0,-55.9,8.98,0,1.77,7.07,0,3.013,0
07/31/2019,22:00, ,0,Fort Matanzas,0,5.7,30.417,0,50.526,0,32.97,0,82.9,0,5.2,0,7.83,0,-54.1,11.93,0,1.95,7.81,0,2.96,0
07/31/2019,22:15, ,0,Fort Matanzas,0,5.7,30.484,0,50.1809,0,32.71,0,80.8,0,5.07,0,7.79,0,-51.9,13.52,0,1.81,7.23,0,2.9,0
07/31/2019,22:30, ,0,Fort Matanzas,0,5.7,30.505,0,49.912,0,32.51,0,78.7,0,4.94,0,7.76,0,-50.2,16.4,0,2.24,8.97,0,2.853,0
07/31/2019,22:45, ,0,Fort Matanzas,0,5.7,30.485,0,49.7081,0,32.37,0,77.6,0,4.87,0,7.74,0,-48.8,25.92,0,2.34,9.38,0,2.788,0
07/31/2019,23:00, ,0,Fort Matanzas,0,5.7,30.432,0,49.6693,0,32.34,0,76.6,0,4.81,0,7.73,0,-48.4,17.42,0,2.33,9.32,0,2.722,0
07/31/2019,23:15, ,0,Fort Matanzas,0,5.7,30.388,0,49.6487,0,32.33,0,75.8,0,4.77,0,7.73,0,-48,18.33,0,2.24,8.97,0,2.658,0
