Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlorophyllRFU,ChlFluor,F_ChlFluor,Depth,F_Depth
09/07/2019,11:15, ,0,Fort Matanzas,0,5.9,28.417,0,48.7092,0,31.7,0,78.8,0,5.13,0,7.83,0,-58.5,21.99,0,2.46,10.04,0,1.61,0
09/07/2019,11:30, ,0,Fort Matanzas,0,5.9,28.579,0,47.3348,0,30.7,0,77.7,0,5.08,0,7.78,0,-55.3,22.07,0,2.7,11.01,0,1.658,0
09/07/2019,11:45, ,0,Fort Matanzas,0,5.9,28.636,0,46.6154,0,30.17,0,76.5,0,5.01,0,7.75,0,-53.5,26.88,0,3.12,12.69,0,1.712,0
09/07/2019,12:00, ,0,Fort Matanzas,0,5.9,28.676,0,46.1464,0,29.83,0,76.3,0,5.01,0,7.73,0,-52.3,31.15,0,3.37,13.7,0,1.776,0
09/07/2019,12:15, ,0,Fort Matanzas,0,5.9,28.674,0,46.3081,0,29.95,0,76.7,0,5.03,0,7.74,0,-52.9,22.21,0,3.4,13.84,0,1.841,0
09/07/2019,12:30, ,0,Fort Matanzas,0,5.8,28.716,0,47.0958,0,30.52,0,78.9,0,5.15,0,7.78,0,-55.1,24.07,0,3.32,13.53,0,1.912,0
09/07/2019,12:45, ,0,Fort Matanzas,0,5.9,28.624,0,48.423,0,31.49,0,80.7,0,5.25,0,7.84,0,-58.9,22.14,0,3.07,12.52,0,1.985,0
09/07/2019,13:00, ,0,Fort Matanzas,0,5.9,28.531,0,49.6627,0,32.4,0,83.1,0,5.38,0,7.9,0,-62.2,24.33,0,3.14,12.78,0,2.054,0
09/07/2019,13:15, ,0,Fort Matanzas,0,5.8,28.543,0,50.3754,0,32.92,0,85.2,0,5.5,0,7.93,0,-64.2,25.46,0,3.37,13.71,0,2.121,0
09/07/2019,13:30, ,0,Fort Matanzas,0,5.9,28.66,0,51.2391,0,33.55,0,88.3,0,5.68,0,7.96,0,-66.2,26.88,0,3.85,15.67,0,2.192,0
09/07/2019,13:45, ,0,Fort Matanzas,0,5.9,28.766,0,51.7652,0,33.93,0,91,0,5.83,0,7.99,0,-67.7,25.62,0,3.58,14.57,0,2.262,0
09/07/2019,14:00, ,0,Fort Matanzas,0,5.9,28.799,0,52.0889,0,34.17,0,92.7,0,5.92,0,8,0,-68.6,21.7,0,3.33,13.55,0,2.325,0
09/07/2019,14:15, ,0,Fort Matanzas,0,5.9,28.846,0,52.5213,0,34.49,0,94.8,0,6.04,0,8.02,0,-69.9,13.88,0,2.54,10.33,0,2.389,0
09/07/2019,14:30, ,0,Fort Matanzas,0,5.8,28.857,0,52.6656,0,34.6,0,90.1,0,5.74,0,8.01,0,-69.3,17.57,0,2.62,10.66,0,2.445,0
09/07/2019,14:45, ,0,Fort Matanzas,0,5.9,28.868,0,52.8793,0,34.75,0,91.4,0,5.81,0,8.02,0,-69.8,14.28,0,2.85,11.61,0,2.492,0
09/07/2019,15:00, ,0,Fort Matanzas,0,5.8,28.873,0,52.8866,0,34.76,0,71,0,4.52,0,7.95,0,-65.8,18.97,0,1.78,7.26,0,2.536,0
09/07/2019,15:15, ,0,Fort Matanzas,0,5.8,28.862,0,52.6447,0,34.58,0,78.2,0,4.98,0,7.96,0,-66.3,9.69,0,1.68,6.84,0,2.573,0
09/07/2019,15:30, ,0,Fort Matanzas,0,5.9,28.811,0,52.1155,0,34.19,0,91.9,0,5.87,0,8,0,-68.6,7.52,0,2.7,10.98,0,2.605,0
09/07/2019,15:45, ,0,Fort Matanzas,0,5.8,28.753,0,51.5961,0,33.81,0,91.2,0,5.85,0,7.98,0,-67.5,435.47,0,3.22,13.09,0,2.628,0
09/07/2019,16:00, ,0,Fort Matanzas,0,5.8,28.773,0,51.733,0,33.91,0,92.1,0,5.89,0,7.99,0,-67.6,13.96,0,3.61,14.7,0,2.641,0
09/07/2019,16:15, ,0,Fort Matanzas,0,5.8,28.741,0,51.263,0,33.56,0,88.7,0,5.69,0,7.96,0,-66.1,10.47,0,2.78,11.32,0,2.647,0
09/07/2019,16:30, ,0,Fort Matanzas,0,5.9,28.701,0,50.8304,0,33.25,0,84.6,0,5.44,0,7.92,0,-63.4,12.89,0,2.68,10.93,0,2.643,0
09/07/2019,16:45, ,0,Fort Matanzas,0,5.9,28.795,0,50.4162,0,32.94,0,82.7,0,5.32,0,7.86,0,-60.3,16.31,0,2.94,11.95,0,2.632,0
09/07/2019,17:00, ,0,Fort Matanzas,0,5.8,28.843,0,49.8949,0,32.56,0,80.9,0,5.21,0,7.81,0,-57.2,39.02,0,4.62,18.79,0,2.611,0
09/07/2019,17:15, ,0,Fort Matanzas,0,5.8,28.963,0,49.3734,0,32.17,0,81.6,0,5.26,0,7.8,0,-56.5,21.08,0,3.19,12.97,0,2.586,0
09/07/2019,17:30, ,0,Fort Matanzas,0,5.8,29.091,0,49.0456,0,31.93,0,83.8,0,5.39,0,7.8,0,-56.6,13.56,0,2.79,11.34,0,2.553,0
09/07/2019,17:45, ,0,Fort Matanzas,0,5.8,29.245,0,48.9247,0,31.83,0,85.8,0,5.51,0,7.8,0,-56.9,11.64,0,2.98,12.13,0,2.513,0
09/07/2019,18:00, ,0,Fort Matanzas,0,5.9,29.394,0,48.8987,0,31.81,0,87.8,0,5.63,0,7.81,0,-57.1,12.9,0,2.6,10.58,0,2.467,0
09/07/2019,18:15, ,0,Fort Matanzas,0,5.8,29.45,0,48.9386,0,31.84,0,88.9,0,5.69,0,7.81,0,-57.1,13.19,0,2.57,10.48,0,2.422,0
09/07/2019,18:30, ,0,Fort Matanzas,0,5.8,29.477,0,49.0212,0,31.9,0,89.8,0,5.75,0,7.81,0,-57.3,12.21,0,2.42,9.85,0,2.374,0
09/07/2019,18:45, ,0,Fort Matanzas,0,5.8,29.499,0,49.0149,0,31.89,0,89.8,0,5.74,0,7.81,0,-57.2,10.94,0,2.32,9.44,0,2.324,0
09/07/2019,19:00, ,0,Fort Matanzas,0,5.8,29.484,0,49.0856,0,31.94,0,89.8,0,5.74,0,7.81,0,-57.2,10.5,0,2.5,10.2,0,2.277,0
09/07/2019,19:15, ,0,Fort Matanzas,0,5.9,29.464,0,49.0485,0,31.92,0,89.1,0,5.7,0,7.81,0,-57.4,9.34,0,2.34,9.54,0,2.23,0
09/07/2019,19:30, ,0,Fort Matanzas,0,5.8,29.46,0,48.9996,0,31.88,0,88.9,0,5.69,0,7.81,0,-57.4,8.44,0,2.05,8.37,0,2.183,0
09/07/2019,19:45, ,0,Fort Matanzas,0,5.9,29.426,0,49.1635,0,32,0,87.5,0,5.6,0,7.8,0,-57,9.13,0,2.22,9.04,0,2.139,0
09/07/2019,20:00, ,0,Fort Matanzas,0,5.8,28.896,0,48.9832,0,31.89,0,78.2,0,5.05,0,7.8,0,-56.4,10.99,0,1.95,7.96,0,2.093,0
09/07/2019,20:15, ,0,Fort Matanzas,0,5.8,28.934,0,49.0503,0,31.93,0,76.6,0,4.94,0,7.8,0,-56.6,9.78,0,1.62,6.63,0,2.047,0
09/07/2019,20:30, ,0,Fort Matanzas,0,5.8,29.264,0,48.9471,0,31.85,0,80.5,0,5.17,0,7.8,0,-56.5,7.65,0,1.56,6.39,0,2.002,0
09/07/2019,20:45, ,0,Fort Matanzas,0,5.8,29.269,0,48.9096,0,31.82,0,80.2,0,5.15,0,7.79,0,-56.3,7.27,0,1.79,7.31,0,1.958,0
09/07/2019,21:00, ,0,Fort Matanzas,0,5.8,29.375,0,49.204,0,32.03,0,84.2,0,5.39,0,7.8,0,-56.5,6.97,0,1.92,7.81,0,1.916,0
09/07/2019,21:15, ,0,Fort Matanzas,0,5.8,29.452,0,49.2306,0,32.05,0,85.9,0,5.49,0,7.79,0,-56.4,7.5,0,1.89,7.72,0,1.877,0
09/07/2019,21:30, ,0,Fort Matanzas,0,5.8,29.298,0,48.9394,0,31.84,0,85.7,0,5.5,0,7.8,0,-56.6,6.15,0,1.93,7.87,0,1.838,0
09/07/2019,21:45, ,0,Fort Matanzas,0,5.8,29.412,0,49.1325,0,31.98,0,85.8,0,5.49,0,7.8,0,-56.4,6.59,0,1.9,7.76,0,1.802,0
09/07/2019,22:00, ,0,Fort Matanzas,0,5.8,29.61,0,49.4908,0,32.24,0,85.1,0,5.42,0,7.81,0,-57.5,6.78,0,1.89,7.71,0,1.768,0
09/07/2019,22:15, ,0,Fort Matanzas,0,5.8,29.522,0,49.4518,0,32.21,0,83.9,0,5.35,0,7.83,0,-58.2,7.04,0,1.74,7.09,0,1.737,0
09/07/2019,22:30, ,0,Fort Matanzas,0,5.8,29.597,0,49.7362,0,32.42,0,83.9,0,5.34,0,7.83,0,-58.6,7.42,0,1.71,6.96,0,1.706,0
09/07/2019,22:45, ,0,Fort Matanzas,0,5.8,29.54,0,49.7673,0,32.44,0,83.5,0,5.32,0,7.83,0,-58.6,6.9,0,1.61,6.58,0,1.687,0
09/07/2019,23:00, ,0,Fort Matanzas,0,5.8,29.512,0,49.9323,0,32.56,0,80.8,0,5.15,0,7.84,0,-59.3,8,0,1.57,6.42,0,1.668,0
09/07/2019,23:15, ,0,Fort Matanzas,0,5.8,29.568,0,50.3635,0,32.88,0,78.7,0,5,0,7.85,0,-59.4,10.17,0,1.66,6.8,0,1.661,0
09/07/2019,23:30, ,0,Fort Matanzas,0,5.8,29.39,0,51.0801,0,33.41,0,84.8,0,5.39,0,7.92,0,-64,19.28,0,2.39,9.75,0,1.667,0
09/07/2019,23:45, ,0,Fort Matanzas,0,5.8,28.937,0,52.321,0,34.34,0,90.3,0,5.75,0,8.01,0,-69.2,26.19,0,4.39,17.84,0,1.689,0
09/08/2019,00:00, ,0,Fort Matanzas,0,5.8,28.839,0,52.2589,0,34.3,0,90.8,0,5.79,0,8.02,0,-69.5,23.09,0,2.77,11.26,0,1.709,0
09/08/2019,00:15, ,0,Fort Matanzas,0,5.8,28.756,0,48.7274,0,31.7,0,93.6,0,6.07,0,8.05,0,-71.5,13.76,0,2.54,10.36,0,1.745,0
09/08/2019,00:30, ,0,Fort Matanzas,0,5.8,28.761,0,48.4469,0,31.5,0,93.5,0,6.07,0,8.05,0,-71.2,14.81,0,2.49,10.13,0,1.785,0
09/08/2019,00:45, ,0,Fort Matanzas,0,5.8,28.736,0,48.3092,0,31.4,0,92.3,0,5.99,0,8.04,0,-70.6,14.74,0,2.59,10.54,0,1.83,0
09/08/2019,01:00, ,0,Fort Matanzas,0,5.8,28.721,0,48.3427,0,31.43,0,92,0,5.97,0,8.03,0,-70.4,13.61,0,2.58,10.52,0,1.89,0
09/08/2019,01:15, ,0,Fort Matanzas,0,5.8,28.724,0,48.0744,0,31.23,0,91.2,0,5.93,0,8.03,0,-70.1,13.26,0,2.5,10.18,0,1.939,0
09/08/2019,01:30, ,0,Fort Matanzas,0,5.8,28.721,0,47.8409,0,31.06,0,90.4,0,5.88,0,8.01,0,-69.1,13.1,0,2.44,9.93,0,2,0
09/08/2019,01:45, ,0,Fort Matanzas,0,5.8,28.719,0,48.8096,0,31.77,0,89.9,0,5.83,0,8.02,0,-69.7,11.86,0,2.67,10.87,0,2.06,0
09/08/2019,02:00, ,0,Fort Matanzas,0,5.8,28.723,0,49.6438,0,32.38,0,90.1,0,5.82,0,8.02,0,-69.8,13.72,0,2.93,11.94,0,2.117,0
09/08/2019,02:15, ,0,Fort Matanzas,0,5.8,28.717,0,49.2464,0,32.08,0,89.7,0,5.8,0,8.03,0,-70.4,15.56,0,3.06,12.44,0,2.169,0
09/08/2019,02:30, ,0,Fort Matanzas,0,5.8,28.704,0,49.5949,0,32.34,0,89.9,0,5.81,0,8.03,0,-70.6,13.12,0,2.43,9.88,0,2.225,0
09/08/2019,02:45, ,0,Fort Matanzas,0,5.8,28.7,0,51.8072,0,33.97,0,89,0,5.7,0,8.04,0,-70.6,10.48,0,2.27,9.25,0,2.272,0
09/08/2019,03:00, ,0,Fort Matanzas,0,5.8,28.699,0,49.8734,0,32.54,0,83.6,0,5.4,0,8,0,-68.4,6.72,0,1.81,7.41,0,2.32,0
09/08/2019,03:15, ,0,Fort Matanzas,0,5.8,28.701,0,50.4518,0,32.97,0,76.2,0,4.91,0,7.99,0,-67.7,6.39,0,1.81,7.39,0,2.367,0
09/08/2019,03:30, ,0,Fort Matanzas,0,5.8,28.691,0,50.8135,0,33.23,0,81.7,0,5.25,0,7.99,0,-68.1,5.91,0,1.71,6.99,0,2.41,0
09/08/2019,03:45, ,0,Fort Matanzas,0,5.8,28.689,0,49.9087,0,32.57,0,89.9,0,5.81,0,8.03,0,-70.5,6.73,0,3.53,14.37,0,2.446,0
09/08/2019,04:00, ,0,Fort Matanzas,0,5.8,28.697,0,49.8765,0,32.55,0,89.9,0,5.8,0,8.03,0,-70.4,8.08,0,2.29,9.35,0,2.48,0
09/08/2019,04:15, ,0,Fort Matanzas,0,5.8,28.676,0,49.4225,0,32.21,0,89,0,5.76,0,8.03,0,-70.1,8.07,0,4,16.27,0,2.495,0
09/08/2019,04:30, ,0,Fort Matanzas,0,5.8,28.635,0,49.8336,0,32.52,0,88,0,5.69,0,8.01,0,-69.3,9.15,0,1.95,7.94,0,2.504,0
09/08/2019,04:45, ,0,Fort Matanzas,0,5.8,28.623,0,49.8429,0,32.52,0,87.6,0,5.66,0,8.01,0,-69.2,11.41,0,2.16,8.8,0,2.504,0
09/08/2019,05:00, ,0,Fort Matanzas,0,5.8,28.606,0,49.1119,0,31.99,0,87.3,0,5.66,0,8,0,-68.5,9.73,0,2.35,9.56,0,2.498,0
09/08/2019,05:15, ,0,Fort Matanzas,0,5.8,28.7,0,48.6811,0,31.67,0,84.3,0,5.47,0,7.96,0,-65.8,9.83,0,2.17,8.84,0,2.482,0
09/08/2019,05:30, ,0,Fort Matanzas,0,5.8,28.794,0,48.2714,0,31.37,0,81.8,0,5.31,0,7.91,0,-63.4,9.28,0,1.92,7.84,0,2.458,0
09/08/2019,05:45, ,0,Fort Matanzas,0,5.8,28.874,0,48.2552,0,31.36,0,80.8,0,5.24,0,7.89,0,-61.7,9.45,0,1.9,7.74,0,2.424,0
09/08/2019,06:00, ,0,Fort Matanzas,0,5.8,28.845,0,47.7637,0,31,0,80.6,0,5.24,0,7.88,0,-61.2,9.89,0,1.73,7.04,0,2.391,0
09/08/2019,06:15, ,0,Fort Matanzas,0,5.8,28.836,0,47.0514,0,30.48,0,80.6,0,5.25,0,7.87,0,-60.8,9.77,0,2.01,8.19,0,2.352,0
09/08/2019,06:30, ,0,Fort Matanzas,0,5.8,28.831,0,47.643,0,30.91,0,80,0,5.2,0,7.86,0,-60.3,11.2,0,1.84,7.5,0,2.316,0
09/08/2019,06:45, ,0,Fort Matanzas,0,5.8,28.848,0,47.7005,0,30.95,0,79.9,0,5.19,0,7.85,0,-59.7,11.47,0,1.66,6.79,0,2.276,0
09/08/2019,07:00, ,0,Fort Matanzas,0,5.8,28.842,0,46.7862,0,30.29,0,79.3,0,5.17,0,7.84,0,-59,10.95,0,1.71,6.96,0,2.233,0
09/08/2019,07:15, ,0,Fort Matanzas,0,5.8,28.852,0,47.2893,0,30.65,0,79,0,5.14,0,7.83,0,-58.5,11.46,0,1.73,7.05,0,2.193,0
09/08/2019,07:30, ,0,Fort Matanzas,0,5.8,28.734,0,47.8984,0,31.1,0,77.1,0,5.02,0,7.84,0,-58.8,11.44,0,1.75,7.15,0,2.15,0
09/08/2019,07:45, ,0,Fort Matanzas,0,5.8,28.604,0,48.3695,0,31.45,0,76.2,0,4.95,0,7.85,0,-59.8,9.93,0,1.54,6.28,0,2.106,0
09/08/2019,08:00, ,0,Fort Matanzas,0,5.8,28.66,0,47.6316,0,30.91,0,77.3,0,5.04,0,7.84,0,-59.1,8.5,0,1.69,6.89,0,2.065,0
09/08/2019,08:15, ,0,Fort Matanzas,0,5.8,28.606,0,48.0762,0,31.23,0,68.8,0,4.48,0,7.84,0,-58.6,1090.12,0,1.41,5.75,0,2.023,0
09/08/2019,08:30, ,0,Fort Matanzas,0,5.8,28.533,0,47.3835,0,30.73,0,71.8,0,4.7,0,7.83,0,-58.1,7.17,0,1.27,5.18,0,1.982,0
09/08/2019,08:45, ,0,Fort Matanzas,0,5.8,28.436,0,48.4963,0,31.55,0,68.6,0,4.47,0,7.82,0,-57.7,63.48,0,1.51,6.16,0,1.94,0
09/08/2019,09:00, ,0,Fort Matanzas,0,5.8,28.505,0,47.6891,0,30.96,0,70.2,0,4.59,0,7.83,0,-58.2,8.38,0,1.21,4.95,0,1.902,0
09/08/2019,09:15, ,0,Fort Matanzas,0,5.8,28.63,0,47.9288,0,31.13,0,72.5,0,4.72,0,7.83,0,-58.6,6.61,0,1.21,4.94,0,1.864,0
09/08/2019,09:30, ,0,Fort Matanzas,0,5.8,28.665,0,47.8495,0,31.07,0,75.7,0,4.93,0,7.85,0,-59.3,6.81,0,1.39,5.69,0,1.826,0
09/08/2019,09:45, ,0,Fort Matanzas,0,5.8,28.528,0,47.9273,0,31.13,0,70.8,0,4.62,0,7.83,0,-58.4,8.16,0,1.34,5.47,0,1.794,0
09/08/2019,10:00, ,0,Fort Matanzas,0,5.8,28.57,0,47.7873,0,31.03,0,72.9,0,4.76,0,7.85,0,-59.4,7.48,0,1.44,5.89,0,1.762,0
09/08/2019,10:15, ,0,Fort Matanzas,0,5.8,28.678,0,48.0404,0,31.21,0,75.8,0,4.93,0,7.86,0,-60.1,7.96,0,1.46,5.95,0,1.729,0
09/08/2019,10:30, ,0,Fort Matanzas,0,5.8,28.456,0,48.3444,0,31.43,0,73.7,0,4.81,0,7.87,0,-60.6,8.1,0,1.41,5.76,0,1.704,0
09/08/2019,10:45, ,0,Fort Matanzas,0,5.8,28.706,0,47.8535,0,31.07,0,79.6,0,5.18,0,7.88,0,-61.3,7.86,0,1.63,6.65,0,1.683,0
09/08/2019,11:00, ,0,Fort Matanzas,0,5.8,28.716,0,48.2456,0,31.35,0,78.2,0,5.08,0,7.89,0,-61.8,6.83,0,1.52,6.23,0,1.669,0
09/08/2019,11:15, ,0,Fort Matanzas,0,5.8,28.429,0,48.0169,0,31.2,0,73.2,0,4.79,0,7.88,0,-61.1,11.12,0,1.53,6.25,0,1.679,0
09/08/2019,11:30, ,0,Fort Matanzas,0,5.8,28.36,0,48.7152,0,31.71,0,78.4,0,5.12,0,7.93,0,-64.3,15.75,0,1.87,7.65,0,1.701,0
09/08/2019,11:45, ,0,Fort Matanzas,0,5.8,28.506,0,49.6475,0,32.39,0,90,0,5.84,0,8,0,-68.5,34.88,0,3.63,14.77,0,1.722,0
09/08/2019,12:00, ,0,Fort Matanzas,0,5.8,28.383,0,49.4178,0,32.22,0,91.7,0,5.96,0,8.01,0,-69.3,21.62,0,3.96,16.09,0,1.758,0
09/08/2019,12:15, ,0,Fort Matanzas,0,5.8,28.595,0,48.9755,0,31.89,0,96.6,0,6.27,0,8.02,0,-69.8,17.2,0,3.44,14.01,0,1.794,0
09/08/2019,12:30, ,0,Fort Matanzas,0,5.8,28.685,0,50.0384,0,32.67,0,95.5,0,6.16,0,8.01,0,-68.9,18.06,0,4.07,16.55,0,1.836,0
09/08/2019,12:45, ,0,Fort Matanzas,0,5.8,28.747,0,49.7368,0,32.44,0,95.9,0,6.19,0,8,0,-68.6,19.26,0,3.24,13.17,0,1.892,0
09/08/2019,13:00, ,0,Fort Matanzas,0,5.8,28.754,0,48.9769,0,31.89,0,95.1,0,6.16,0,8,0,-68.2,16.17,0,3.48,14.16,0,1.963,0
09/08/2019,13:15, ,0,Fort Matanzas,0,5.8,28.632,0,49.0003,0,31.91,0,95.5,0,6.19,0,8.01,0,-69.3,17.42,0,3.77,15.35,0,2.032,0
09/08/2019,13:30, ,0,Fort Matanzas,0,5.8,28.602,0,49.2467,0,32.09,0,96.5,0,6.25,0,8.02,0,-69.7,16.42,0,4.42,17.99,0,2.105,0
09/08/2019,13:45, ,0,Fort Matanzas,0,5.8,28.615,0,49.4156,0,32.21,0,97.7,0,6.33,0,8.04,0,-70.6,12.42,0,3.15,12.84,0,2.167,0
09/08/2019,14:00, ,0,Fort Matanzas,0,5.8,28.641,0,49.4714,0,32.25,0,98,0,6.34,0,8.04,0,-70.7,12.51,0,5.84,23.72,0,2.23,0
09/08/2019,14:15, ,0,Fort Matanzas,0,5.8,28.707,0,49.4696,0,32.25,0,99,0,6.4,0,8.04,0,-70.9,15.56,0,4.58,18.61,0,2.298,0
09/08/2019,14:30, ,0,Fort Matanzas,0,5.8,28.802,0,50.4278,0,32.95,0,100.3,0,6.45,0,8.05,0,-71.3,12.55,0,5.59,22.71,0,2.365,0
09/08/2019,14:45, ,0,Fort Matanzas,0,5.8,28.862,0,50.4694,0,32.98,0,100.2,0,6.44,0,8.05,0,-71.3,10.87,0,3.19,12.97,0,2.428,0
09/08/2019,15:00, ,0,Fort Matanzas,0,5.8,29.016,0,48.4648,0,31.5,0,103.1,0,6.66,0,8.06,0,-72.3,11.17,0,2.85,11.61,0,2.49,0
09/08/2019,15:15, ,0,Fort Matanzas,0,5.8,29.068,0,50.5477,0,33.03,0,103.4,0,6.62,0,8.07,0,-73,11.27,0,4.16,16.9,0,2.547,0
09/08/2019,15:30, ,0,Fort Matanzas,0,5.8,29.061,0,50.4881,0,32.98,0,102.4,0,6.56,0,8.08,0,-73.3,8.19,0,3.06,12.47,0,2.605,0
09/08/2019,15:45, ,0,Fort Matanzas,0,5.8,29.086,0,50.693,0,33.13,0,95.8,0,6.13,0,8.04,0,-71.2,16.71,0,3.77,15.34,0,2.65,0
09/08/2019,16:00, ,0,Fort Matanzas,0,5.8,29.106,0,51.005,0,33.36,0,92.4,0,5.9,0,8.04,0,-70.7,18.21,0,5.53,22.49,0,2.687,0
09/08/2019,16:15, ,0,Fort Matanzas,0,5.8,29.086,0,49.9796,0,32.61,0,102.9,0,6.6,0,8.07,0,-72.7,10.97,0,4.05,16.47,0,2.723,0
09/08/2019,16:30, ,0,Fort Matanzas,0,5.8,29.045,0,52.7841,0,34.68,0,103.4,0,6.56,0,8.06,0,-72.2,8.58,0,3.82,15.54,0,2.749,0
09/08/2019,16:45, ,0,Fort Matanzas,0,5.8,28.83,0,52.0805,0,34.16,0,101,0,6.45,0,8.05,0,-71.3,8.12,0,3.17,12.89,0,2.772,0
09/08/2019,17:00, ,0,Fort Matanzas,0,5.8,28.93,0,52.3123,0,34.33,0,103.5,0,6.59,0,8.05,0,-71.3,859.52,0,4.37,17.76,0,2.781,0
09/08/2019,17:15, ,0,Fort Matanzas,0,5.8,28.916,0,52.1399,0,34.2,0,100.5,0,6.41,0,8.03,0,-70.4,8.93,0,4.18,16.99,0,2.785,0
09/08/2019,17:30, ,0,Fort Matanzas,0,5.8,29.162,0,51.6132,0,33.81,0,102,0,6.49,0,8,0,-68.8,11.23,0,5.26,21.37,0,2.783,0
09/08/2019,17:45, ,0,Fort Matanzas,0,5.8,29.303,0,51.1109,0,33.43,0,93.4,0,5.94,0,7.93,0,-64.5,12.21,0,3.82,15.52,0,2.771,0
09/08/2019,18:00, ,0,Fort Matanzas,0,5.8,29.417,0,50.6565,0,33.1,0,91,0,5.79,0,7.9,0,-62.5,9.94,0,2.64,10.77,0,2.745,0
09/08/2019,18:15, ,0,Fort Matanzas,0,5.8,29.469,0,50.4793,0,32.96,0,91.5,0,5.82,0,7.89,0,-61.9,9.57,0,2.9,11.8,0,2.711,0
09/08/2019,18:30, ,0,Fort Matanzas,0,5.8,29.521,0,50.4276,0,32.92,0,91.9,0,5.84,0,7.89,0,-61.8,9.61,0,2.55,10.38,0,2.674,0
09/08/2019,18:45, ,0,Fort Matanzas,0,5.8,29.601,0,48.8136,0,31.74,0,92.4,0,5.9,0,7.88,0,-61.7,10.76,0,2.74,11.17,0,2.633,0
09/08/2019,19:00, ,0,Fort Matanzas,0,5.8,29.676,0,47.8026,0,31,0,92.6,0,5.94,0,7.87,0,-61.1,13.05,0,2.78,11.34,0,2.597,0
09/08/2019,19:15, ,0,Fort Matanzas,0,5.8,29.764,0,47.6593,0,30.9,0,93.2,0,5.97,0,7.86,0,-60.5,13.29,0,3.02,12.28,0,2.547,0
09/08/2019,19:30, ,0,Fort Matanzas,0,5.8,29.804,0,47.1011,0,30.49,0,93.2,0,5.98,0,7.86,0,-60.2,15.05,0,3.34,13.58,0,2.493,0
09/08/2019,19:45, ,0,Fort Matanzas,0,5.8,29.837,0,47.4776,0,30.76,0,93.2,0,5.97,0,7.86,0,-60.2,18.22,0,3.63,14.78,0,2.44,0
09/08/2019,20:00, ,0,Fort Matanzas,0,5.8,29.855,0,47.1782,0,30.54,0,93.4,0,5.98,0,7.85,0,-59.9,13.51,0,3.11,12.68,0,2.395,0
09/08/2019,20:15, ,0,Fort Matanzas,0,5.8,29.815,0,47.197,0,30.56,0,91.8,0,5.89,0,7.85,0,-59.6,11.89,0,2.75,11.21,0,2.346,0
09/08/2019,20:30, ,0,Fort Matanzas,0,5.8,29.694,0,48.191,0,31.28,0,89.7,0,5.74,0,7.86,0,-60.4,11.01,0,2.87,11.68,0,2.3,0
09/08/2019,20:45, ,0,Fort Matanzas,0,5.8,29.498,0,47.4143,0,30.73,0,88.2,0,5.68,0,7.87,0,-60.8,8.81,0,2.2,8.96,0,2.255,0
09/08/2019,21:00, ,0,Fort Matanzas,0,5.8,29.272,0,47.7113,0,30.95,0,82.2,0,5.3,0,7.86,0,-60.1,8.64,0,1.91,7.8,0,2.208,0
09/08/2019,21:15, ,0,Fort Matanzas,0,5.8,29.663,0,47.5351,0,30.81,0,87.4,0,5.61,0,7.87,0,-60.8,6.71,0,2.41,9.83,0,2.165,0
09/08/2019,21:30, ,0,Fort Matanzas,0,5.8,29.655,0,47.8641,0,31.05,0,86.6,0,5.55,0,7.87,0,-60.7,6.81,0,1.77,7.2,0,2.121,0
09/08/2019,21:45, ,0,Fort Matanzas,0,5.8,29.679,0,48.8308,0,31.75,0,86.7,0,5.53,0,7.87,0,-60.7,6.03,0,1.95,7.96,0,2.075,0
09/08/2019,22:00, ,0,Fort Matanzas,0,5.8,29.656,0,48.9686,0,31.85,0,89.3,0,5.69,0,7.87,0,-60.6,6.23,0,1.96,7.99,0,2.035,0
09/08/2019,22:15, ,0,Fort Matanzas,0,5.8,29.676,0,50.3414,0,32.86,0,89.5,0,5.67,0,7.87,0,-61.1,6.13,0,2.35,9.58,0,1.993,0
09/08/2019,22:30, ,0,Fort Matanzas,0,5.8,29.708,0,50.4571,0,32.94,0,89.7,0,5.68,0,7.88,0,-61.6,6.79,0,1.98,8.08,0,1.955,0
09/08/2019,22:45, ,0,Fort Matanzas,0,5.8,29.859,0,46.0555,0,29.73,0,91.3,0,5.88,0,7.9,0,-62.7,7.15,0,2.09,8.54,0,1.923,0
09/08/2019,23:00, ,0,Fort Matanzas,0,5.8,29.86,0,47.9516,0,31.1,0,87.5,0,5.59,0,7.9,0,-62.5,6.78,0,1.8,7.36,0,1.888,0
09/08/2019,23:15, ,0,Fort Matanzas,0,5.8,29.808,0,47.7111,0,30.93,0,88.8,0,5.68,0,7.91,0,-63.2,6.22,0,1.81,7.37,0,1.857,0
09/08/2019,23:30, ,0,Fort Matanzas,0,5.8,29.686,0,48.5391,0,31.54,0,90.4,0,5.78,0,7.92,0,-63.7,6.69,0,1.85,7.55,0,1.831,0
09/08/2019,23:45, ,0,Fort Matanzas,0,5.8,29.728,0,48.5363,0,31.53,0,86.8,0,5.54,0,7.91,0,-63.6,6.2,0,1.6,6.55,0,1.807,0
09/09/2019,00:00, ,0,Fort Matanzas,0,5.8,29.712,0,49.9712,0,32.58,0,83.7,0,5.31,0,7.91,0,-63.2,7.94,0,1.66,6.78,0,1.793,0
