Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,Depth,F_Depth
09/11/2019,14:00, ,0,Fort Matanzas,0,5.8,29.859,0,53.2663,0,35.01,0,95.4,0,5.96,0,7.93,0,-79.2,9.92,0,1.669,0
09/11/2019,14:15, ,0,Fort Matanzas,0,5.8,29.965,0,53.7982,0,35.4,0,105.3,0,6.56,0,8,0,-83.5,17.96,0,1.693,0
09/11/2019,14:30, ,0,Fort Matanzas,0,5.8,29.776,0,53.7498,0,35.37,0,110.9,0,6.93,0,8.04,0,-85.9,10.35,0,1.724,0
09/11/2019,14:45, ,0,Fort Matanzas,0,5.8,29.745,0,53.8481,0,35.44,0,112.9,0,7.05,0,8.05,0,-86.8,8.5,0,1.76,0
09/11/2019,15:00, ,0,Fort Matanzas,0,5.8,29.707,0,53.5781,0,35.24,0,112.1,0,7.01,0,8.04,0,-86,8.92,0,1.807,0
09/11/2019,15:15, ,0,Fort Matanzas,0,5.8,29.75,0,53.8168,0,35.42,0,113.4,0,7.09,0,8.06,0,-86.9,7.9,0,1.866,0
09/11/2019,15:30, ,0,Fort Matanzas,0,5.8,29.699,0,53.7139,0,35.34,0,112.7,0,7.05,0,8.05,0,-86.6,7.98,0,1.93,0
09/11/2019,15:45, ,0,Fort Matanzas,0,5.8,29.687,0,53.8023,0,35.41,0,112.7,0,7.05,0,8.05,0,-86.8,7.01,0,1.998,0
09/11/2019,16:00, ,0,Fort Matanzas,0,5.8,29.71,0,53.7834,0,35.4,0,112.8,0,7.05,0,8.05,0,-86.7,6.51,0,2.065,0
09/11/2019,16:15, ,0,Fort Matanzas,0,5.8,29.742,0,53.7217,0,35.35,0,112.7,0,7.04,0,8.05,0,-86.6,6.68,0,2.135,0
09/11/2019,16:30, ,0,Fort Matanzas,0,5.8,29.771,0,53.8166,0,35.42,0,113.9,0,7.12,0,8.06,0,-86.9,6.21,0,2.201,0
09/11/2019,16:45, ,0,Fort Matanzas,0,5.8,29.816,0,53.8499,0,35.44,0,114,0,7.12,0,8.06,0,-86.9,5.87,0,2.267,0
09/11/2019,17:00, ,0,Fort Matanzas,0,5.8,29.855,0,53.9784,0,35.54,0,113,0,7.05,0,8.06,0,-87.3,5.81,0,2.333,0
09/11/2019,17:15, ,0,Fort Matanzas,0,5.8,29.868,0,54.068,0,35.6,0,111.3,0,6.93,0,8.06,0,-87,5.24,0,2.4,0
09/11/2019,17:30, ,0,Fort Matanzas,0,5.8,29.827,0,54.1063,0,35.63,0,110.1,0,6.86,0,8.06,0,-87,5.25,0,2.468,0
09/11/2019,17:45, ,0,Fort Matanzas,0,5.8,29.761,0,54.1766,0,35.69,0,108.3,0,6.76,0,8.06,0,-87.3,4.43,0,2.528,0
09/11/2019,18:00, ,0,Fort Matanzas,0,5.8,29.635,0,54.2417,0,35.74,0,106.7,0,6.67,0,8.07,0,-87.5,3.55,0,2.588,0
09/11/2019,18:15, ,0,Fort Matanzas,0,5.8,29.602,0,54.2559,0,35.75,0,104.7,0,6.54,0,8.07,0,-87.5,3.86,0,2.642,0
09/11/2019,18:30, ,0,Fort Matanzas,0,5.8,29.583,0,54.2678,0,35.76,0,99.9,0,6.25,0,8.05,0,-86.6,2.98,0,2.682,0
09/11/2019,18:45, ,0,Fort Matanzas,0,5.8,29.59,0,54.2533,0,35.75,0,87.6,0,5.47,0,8.01,0,-84.4,3.54,0,2.723,0
09/11/2019,19:00, ,0,Fort Matanzas,0,5.8,29.602,0,54.2317,0,35.73,0,102,0,6.38,0,8.05,0,-86.3,2.51,0,2.755,0
09/11/2019,19:15, ,0,Fort Matanzas,0,5.8,29.709,0,54.0389,0,35.59,0,108.8,0,6.79,0,8.05,0,-86.7,3.19,0,2.778,0
09/11/2019,19:30, ,0,Fort Matanzas,0,5.8,29.76,0,54.0653,0,35.6,0,109.3,0,6.82,0,8.05,0,-86.7,3.68,0,2.796,0
09/11/2019,19:45, ,0,Fort Matanzas,0,5.8,29.691,0,53.717,0,35.35,0,109.2,0,6.83,0,8.03,0,-85.5,5.6,0,2.804,0
09/11/2019,20:00, ,0,Fort Matanzas,0,5.8,29.714,0,53.5604,0,35.23,0,110.1,0,6.89,0,8.03,0,-85.3,4.58,0,2.801,0
09/11/2019,20:15, ,0,Fort Matanzas,0,5.8,29.828,0,53.3704,0,35.09,0,104.5,0,6.53,0,7.98,0,-82.4,5.41,0,2.783,0
09/11/2019,20:30, ,0,Fort Matanzas,0,5.8,29.96,0,53.0961,0,34.88,0,101.3,0,6.33,0,7.95,0,-80.4,6.15,0,2.748,0
09/11/2019,20:45, ,0,Fort Matanzas,0,5.8,30.079,0,52.9022,0,34.73,0,100.6,0,6.27,0,7.93,0,-79.6,7.18,0,2.705,0
09/11/2019,21:00, ,0,Fort Matanzas,0,5.8,30.174,0,52.6994,0,34.58,0,100.1,0,6.24,0,7.92,0,-78.8,8.45,0,2.668,0
09/11/2019,21:15, ,0,Fort Matanzas,0,5.8,30.253,0,52.4197,0,34.37,0,100.7,0,6.28,0,7.91,0,-78,8.52,0,2.615,0
09/11/2019,21:30, ,0,Fort Matanzas,0,5.8,30.307,0,52.1878,0,34.19,0,100.4,0,6.26,0,7.9,0,-77.5,9.95,0,2.569,0
09/11/2019,21:45, ,0,Fort Matanzas,0,5.8,30.35,0,51.9825,0,34.04,0,100.7,0,6.28,0,7.89,0,-77,9.96,0,2.52,0
09/11/2019,22:00, ,0,Fort Matanzas,0,5.8,30.309,0,51.8689,0,33.96,0,100,0,6.24,0,7.88,0,-76.5,8.88,0,2.459,0
09/11/2019,22:15, ,0,Fort Matanzas,0,5.8,30.266,0,51.841,0,33.94,0,99.1,0,6.19,0,7.88,0,-76.4,8.88,0,2.406,0
09/11/2019,22:30, ,0,Fort Matanzas,0,5.8,30.22,0,51.8242,0,33.93,0,98.2,0,6.14,0,7.87,0,-76,8.1,0,2.351,0
09/11/2019,22:45, ,0,Fort Matanzas,0,5.8,30.088,0,51.9858,0,34.05,0,95.4,0,5.98,0,7.88,0,-76.6,7.52,0,2.298,0
09/11/2019,23:00, ,0,Fort Matanzas,0,5.8,30.003,0,52.0389,0,34.09,0,95.6,0,5.99,0,7.88,0,-76.3,7.3,0,2.254,0
09/11/2019,23:15, ,0,Fort Matanzas,0,5.8,29.962,0,52.2076,0,34.22,0,92.2,0,5.78,0,7.87,0,-76,6.79,0,2.204,0
09/11/2019,23:30, ,0,Fort Matanzas,0,5.8,29.872,0,52.2149,0,34.23,0,91.8,0,5.76,0,7.87,0,-75.6,5.56,0,2.156,0
09/11/2019,23:45, ,0,Fort Matanzas,0,5.8,29.836,0,52.2897,0,34.29,0,90,0,5.65,0,7.87,0,-76,5.46,0,2.108,0
09/12/2019,00:00, ,0,Fort Matanzas,0,5.8,29.837,0,52.4115,0,34.38,0,92.2,0,5.79,0,7.89,0,-76.7,5.22,0,2.063,0
09/12/2019,00:15, ,0,Fort Matanzas,0,5.8,29.833,0,52.2831,0,34.28,0,91.9,0,5.77,0,7.88,0,-76.2,4.78,0,2.016,0
09/12/2019,00:30, ,0,Fort Matanzas,0,5.8,29.852,0,52.343,0,34.32,0,90.5,0,5.68,0,7.88,0,-76.2,4.93,0,1.972,0
09/12/2019,00:45, ,0,Fort Matanzas,0,5.8,29.852,0,52.3968,0,34.36,0,90,0,5.64,0,7.87,0,-76,5.84,0,1.929,0
09/12/2019,01:00, ,0,Fort Matanzas,0,5.8,29.838,0,52.3536,0,34.33,0,92,0,5.77,0,7.88,0,-76.6,5.66,0,1.888,0
09/12/2019,01:15, ,0,Fort Matanzas,0,5.8,29.776,0,52.4395,0,34.4,0,90.5,0,5.68,0,7.88,0,-76.3,5.57,0,1.85,0
09/12/2019,01:30, ,0,Fort Matanzas,0,5.8,29.639,0,52.6342,0,34.55,0,86.1,0,5.41,0,7.87,0,-75.4,5.27,0,1.815,0
09/12/2019,01:45, ,0,Fort Matanzas,0,5.8,29.559,0,52.691,0,34.59,0,86.6,0,5.45,0,7.88,0,-76.4,4.81,0,1.786,0
09/12/2019,02:00, ,0,Fort Matanzas,0,5.8,29.425,0,52.8209,0,34.69,0,84.1,0,5.31,0,7.86,0,-75.3,5.38,0,1.762,0
09/12/2019,02:15, ,0,Fort Matanzas,0,5.8,29.392,0,52.8824,0,34.74,0,87.4,0,5.52,0,7.89,0,-76.7,4.73,0,1.74,0
09/12/2019,02:30, ,0,Fort Matanzas,0,5.8,29.249,0,53.2024,0,34.98,0,80.6,0,5.09,0,7.87,0,-75.5,5.55,0,1.73,0
09/12/2019,02:45, ,0,Fort Matanzas,0,5.8,29.125,0,53.4238,0,35.15,0,77.9,0,4.92,0,7.86,0,-75,7.95,0,1.732,0
09/12/2019,03:00, ,0,Fort Matanzas,0,5.8,28.918,0,53.6207,0,35.3,0,83.4,0,5.29,0,7.92,0,-78.4,12.46,0,1.759,0
09/12/2019,03:15, ,0,Fort Matanzas,0,5.7,28.577,0,53.9191,0,35.53,0,83.8,0,5.33,0,7.94,0,-79.7,8.51,0,1.786,0
09/12/2019,03:30, ,0,Fort Matanzas,0,5.7,28.617,0,54.0466,0,35.63,0,90.7,0,5.77,0,8,0,-83.2,5.8,0,1.823,0
09/12/2019,03:45, ,0,Fort Matanzas,0,5.7,28.679,0,53.9348,0,35.54,0,91.5,0,5.81,0,8,0,-83.5,6.7,0,1.864,0
09/12/2019,04:00, ,0,Fort Matanzas,0,5.7,28.646,0,54.0943,0,35.66,0,91.8,0,5.83,0,8.01,0,-84,6.13,0,1.917,0
09/12/2019,04:15, ,0,Fort Matanzas,0,5.7,28.641,0,54.0063,0,35.6,0,90.9,0,5.78,0,8,0,-83.6,5.9,0,1.98,0
09/12/2019,04:30, ,0,Fort Matanzas,0,5.7,28.636,0,54.0662,0,35.64,0,90.6,0,5.75,0,8.01,0,-83.7,5.54,0,2.053,0
09/12/2019,04:45, ,0,Fort Matanzas,0,5.7,28.625,0,54.0886,0,35.66,0,89.4,0,5.68,0,8,0,-83.5,5.11,0,2.124,0
09/12/2019,05:00, ,0,Fort Matanzas,0,5.7,28.621,0,54.1233,0,35.68,0,90.4,0,5.74,0,8.01,0,-83.8,4.59,0,2.194,0
09/12/2019,05:15, ,0,Fort Matanzas,0,5.7,28.595,0,54.1158,0,35.68,0,90.1,0,5.73,0,8.01,0,-83.6,4.64,0,2.258,0
09/12/2019,05:30, ,0,Fort Matanzas,0,5.7,28.558,0,54.1054,0,35.67,0,89.6,0,5.7,0,8,0,-83.3,4.29,0,2.328,0
09/12/2019,05:45, ,0,Fort Matanzas,0,5.7,28.557,0,54.0904,0,35.66,0,89.2,0,5.68,0,8,0,-83.2,4.35,0,2.385,0
09/12/2019,06:00, ,0,Fort Matanzas,0,5.7,28.569,0,54.0777,0,35.65,0,85.8,0,5.46,0,7.99,0,-82.5,3.55,0,2.445,0
09/12/2019,06:15, ,0,Fort Matanzas,0,5.7,28.572,0,54.0753,0,35.65,0,69.8,0,4.44,0,7.94,0,-79.6,3.51,0,2.494,0
09/12/2019,06:30, ,0,Fort Matanzas,0,5.7,28.577,0,54.0811,0,35.65,0,73.3,0,4.66,0,7.96,0,-80.6,3.25,0,2.537,0
09/12/2019,06:45, ,0,Fort Matanzas,0,5.7,28.587,0,54.086,0,35.66,0,82.3,0,5.23,0,7.99,0,-82.8,4.79,0,2.578,0
09/12/2019,07:00, ,0,Fort Matanzas,0,5.7,28.555,0,54.084,0,35.66,0,84.6,0,5.38,0,7.99,0,-82.9,2.78,0,2.614,0
09/12/2019,07:15, ,0,Fort Matanzas,0,5.7,28.57,0,54.0797,0,35.65,0,90.9,0,5.78,0,8.01,0,-83.6,4.25,0,2.643,0
09/12/2019,07:30, ,0,Fort Matanzas,0,5.7,28.572,0,54.0702,0,35.65,0,89,0,5.66,0,8,0,-83.3,3.63,0,2.666,0
09/12/2019,07:45, ,0,Fort Matanzas,0,5.7,28.543,0,54.0555,0,35.64,0,89.1,0,5.67,0,8,0,-83.3,3.93,0,2.68,0
09/12/2019,08:00, ,0,Fort Matanzas,0,5.7,28.543,0,54.0586,0,35.64,0,90.2,0,5.74,0,8,0,-83.5,3.92,0,2.686,0
09/12/2019,08:15, ,0,Fort Matanzas,0,5.7,28.559,0,54.0121,0,35.6,0,88.9,0,5.66,0,8,0,-83.2,4.51,0,2.69,0
09/12/2019,08:30, ,0,Fort Matanzas,0,5.7,28.581,0,53.9527,0,35.56,0,89.2,0,5.68,0,7.99,0,-82.8,4.65,0,2.678,0
09/12/2019,08:45, ,0,Fort Matanzas,0,5.7,28.692,0,53.7,0,35.37,0,87.4,0,5.56,0,7.96,0,-80.8,4.97,0,2.656,0
09/12/2019,09:00, ,0,Fort Matanzas,0,5.7,28.893,0,53.3454,0,35.1,0,85.5,0,5.43,0,7.92,0,-78.4,5.47,0,2.618,0
09/12/2019,09:15, ,0,Fort Matanzas,0,5.7,29.009,0,53.1204,0,34.93,0,85.3,0,5.41,0,7.9,0,-77.5,5.79,0,2.576,0
09/12/2019,09:30, ,0,Fort Matanzas,0,5.7,29.064,0,52.9843,0,34.82,0,84.6,0,5.36,0,7.89,0,-76.8,6.56,0,2.535,0
09/12/2019,09:45, ,0,Fort Matanzas,0,5.7,29.085,0,52.8721,0,34.74,0,84.2,0,5.34,0,7.88,0,-76.2,7.24,0,2.491,0
09/12/2019,10:00, ,0,Fort Matanzas,0,5.7,29.139,0,52.6867,0,34.6,0,84.2,0,5.33,0,7.87,0,-75.4,7.94,0,2.447,0
09/12/2019,10:15, ,0,Fort Matanzas,0,5.7,29.194,0,52.5132,0,34.47,0,84.5,0,5.35,0,7.85,0,-74.7,9.62,0,2.396,0
09/12/2019,10:30, ,0,Fort Matanzas,0,5.7,29.255,0,52.3902,0,34.38,0,84.6,0,5.36,0,7.85,0,-74.3,8.38,0,2.337,0
09/12/2019,10:45, ,0,Fort Matanzas,0,5.7,29.29,0,52.3092,0,34.32,0,85.5,0,5.41,0,7.85,0,-74.3,7.39,0,2.286,0
09/12/2019,11:00, ,0,Fort Matanzas,0,5.7,29.32,0,52.3056,0,34.31,0,85.5,0,5.41,0,7.85,0,-74.3,7.03,0,2.233,0
09/12/2019,11:15, ,0,Fort Matanzas,0,5.7,29.358,0,52.6642,0,34.58,0,86.5,0,5.46,0,7.87,0,-75.6,6.43,0,2.182,0
09/12/2019,11:30, ,0,Fort Matanzas,0,5.7,29.407,0,52.7844,0,34.67,0,88.8,0,5.6,0,7.88,0,-76.1,7.19,0,2.134,0
09/12/2019,11:45, ,0,Fort Matanzas,0,5.7,29.514,0,53.2002,0,34.97,0,91.1,0,5.73,0,7.91,0,-78.4,7.94,0,2.081,0
09/12/2019,12:00, ,0,Fort Matanzas,0,5.7,29.333,0,52.7768,0,34.66,0,88.4,0,5.58,0,7.88,0,-76.3,5.86,0,2.038,0
09/12/2019,12:15, ,0,Fort Matanzas,0,5.6,29.267,0,52.6949,0,34.6,0,88.8,0,5.61,0,7.86,0,-75.1,6.12,0,1.989,0
09/12/2019,12:30, ,0,Fort Matanzas,0,5.7,29.17,0,52.7618,0,34.66,0,86.9,0,5.51,0,7.86,0,-75,5.63,0,1.946,0
09/12/2019,12:45, ,0,Fort Matanzas,0,5.7,29.176,0,52.7396,0,34.64,0,86.9,0,5.5,0,7.86,0,-75.1,5.81,0,1.906,0
09/12/2019,13:00, ,0,Fort Matanzas,0,5.7,29.133,0,52.8264,0,34.71,0,86.3,0,5.47,0,7.86,0,-75,6.25,0,1.868,0
09/12/2019,13:15, ,0,Fort Matanzas,0,5.7,29.371,0,52.9032,0,34.75,0,90.8,0,5.73,0,7.87,0,-75.9,5.78,0,1.825,0
09/12/2019,13:30, ,0,Fort Matanzas,0,5.7,29.374,0,53.0414,0,34.86,0,91.5,0,5.77,0,7.88,0,-76.3,6.23,0,1.788,0
09/12/2019,13:45, ,0,Fort Matanzas,0,5.7,29.578,0,53.2008,0,34.97,0,93.2,0,5.85,0,7.88,0,-76.5,6.42,0,1.753,0
09/12/2019,14:00, ,0,Fort Matanzas,0,5.7,29.672,0,53.3526,0,35.08,0,93.5,0,5.86,0,7.88,0,-76.5,10.28,0,1.724,0
09/12/2019,14:15, ,0,Fort Matanzas,0,5.7,29.527,0,53.2993,0,35.04,0,92,0,5.78,0,7.89,0,-76.9,6.52,0,1.699,0
09/12/2019,14:30, ,0,Fort Matanzas,0,5.7,29.509,0,53.3485,0,35.08,0,93.2,0,5.86,0,7.9,0,-77.5,7.65,0,1.683,0
09/12/2019,14:45, ,0,Fort Matanzas,0,5.7,29.519,0,53.5044,0,35.2,0,93.9,0,5.9,0,7.91,0,-78,8.78,0,1.698,0
09/12/2019,15:00, ,0,Fort Matanzas,0,5.7,29.847,0,53.9272,0,35.5,0,102.9,0,6.42,0,7.97,0,-81.6,11.81,0,1.712,0
09/12/2019,15:15, ,0,Fort Matanzas,0,5.7,29.977,0,54.0424,0,35.58,0,108.4,0,6.74,0,8,0,-83.9,12.65,0,1.741,0
09/12/2019,15:30, ,0,Fort Matanzas,0,5.7,29.659,0,53.9492,0,35.52,0,109.9,0,6.87,0,8.03,0,-85.1,8.54,0,1.78,0
09/12/2019,15:45, ,0,Fort Matanzas,0,5.7,29.583,0,53.8997,0,35.49,0,110.8,0,6.94,0,8.04,0,-85.8,7.69,0,1.815,0
09/12/2019,16:00, ,0,Fort Matanzas,0,5.7,29.614,0,54.0561,0,35.6,0,111.6,0,6.98,0,8.05,0,-86.5,214.22,0,1.855,0
09/12/2019,16:15, ,0,Fort Matanzas,0,5.7,29.584,0,53.9679,0,35.54,0,110.8,0,6.94,0,8.04,0,-86.1,7.43,0,1.918,0
09/12/2019,16:30, ,0,Fort Matanzas,0,5.7,29.528,0,54.0299,0,35.59,0,109.9,0,6.89,0,8.04,0,-86,6.88,0,1.984,0
09/12/2019,16:45, ,0,Fort Matanzas,0,5.7,29.508,0,54.0954,0,35.63,0,109.2,0,6.84,0,8.05,0,-86.2,5.87,0,2.062,0
09/12/2019,17:00, ,0,Fort Matanzas,0,5.7,29.537,0,54.1108,0,35.64,0,109,0,6.82,0,8.04,0,-86,5.56,0,2.145,0
09/12/2019,17:15, ,0,Fort Matanzas,0,5.7,29.576,0,54.1013,0,35.64,0,108.6,0,6.8,0,8.04,0,-86.1,5.3,0,2.216,0
09/12/2019,17:30, ,0,Fort Matanzas,0,5.7,29.634,0,54.0928,0,35.63,0,108.1,0,6.76,0,8.04,0,-86,5.53,0,2.289,0
09/12/2019,17:45, ,0,Fort Matanzas,0,5.7,29.466,0,54.1111,0,35.65,0,106.2,0,6.66,0,8.05,0,-86.3,7.06,0,2.354,0
09/12/2019,18:00, ,0,Fort Matanzas,0,5.7,29.399,0,54.1163,0,35.65,0,105.5,0,6.62,0,8.05,0,-86.2,6.67,0,2.423,0
09/12/2019,18:15, ,0,Fort Matanzas,0,5.7,29.37,0,54.1142,0,35.65,0,104.1,0,6.54,0,8.04,0,-86,4.75,0,2.478,0
09/12/2019,18:30, ,0,Fort Matanzas,0,5.6,29.308,0,54.112,0,35.65,0,103.3,0,6.49,0,8.04,0,-86.1,4.8,0,2.539,0
09/12/2019,18:45, ,0,Fort Matanzas,0,5.7,29.283,0,54.1125,0,35.65,0,102.7,0,6.46,0,8.04,0,-85.9,4.11,0,2.591,0
09/12/2019,19:00, ,0,Fort Matanzas,0,5.7,29.266,0,54.1136,0,35.66,0,97.7,0,6.14,0,8.03,0,-85.3,3.57,0,2.641,0
09/12/2019,19:15, ,0,Fort Matanzas,0,5.7,29.252,0,54.1163,0,35.66,0,94,0,5.91,0,8.02,0,-84.4,5.28,0,2.684,0
09/12/2019,19:30, ,0,Fort Matanzas,0,5.7,29.249,0,54.1187,0,35.66,0,75.2,0,4.73,0,7.97,0,-81.8,3.08,0,2.72,0
09/12/2019,19:45, ,0,Fort Matanzas,0,5.6,29.233,0,54.1141,0,35.66,0,74,0,4.65,0,7.97,0,-81.8,2.56,0,2.752,0
09/12/2019,20:00, ,0,Fort Matanzas,0,5.7,29.241,0,54.105,0,35.65,0,99.6,0,6.26,0,8.03,0,-85.4,4.15,0,2.778,0
09/12/2019,20:15, ,0,Fort Matanzas,0,5.7,29.317,0,54.0864,0,35.63,0,102.4,0,6.43,0,8.04,0,-85.7,3.77,0,2.795,0
09/12/2019,20:30, ,0,Fort Matanzas,0,5.6,29.4,0,54.0478,0,35.6,0,103.3,0,6.48,0,8.03,0,-85.4,4.39,0,2.799,0
09/12/2019,20:45, ,0,Fort Matanzas,0,5.6,29.457,0,53.9891,0,35.56,0,105.4,0,6.61,0,8.03,0,-85.2,4.35,0,2.788,0
09/12/2019,21:00, ,0,Fort Matanzas,0,5.6,29.48,0,53.9245,0,35.51,0,105.7,0,6.63,0,8.02,0,-84.9,4.79,0,2.772,0
09/12/2019,21:15, ,0,Fort Matanzas,0,5.6,29.548,0,53.5938,0,35.26,0,100.9,0,6.33,0,7.96,0,-81.3,5.64,0,2.736,0
09/12/2019,21:30, ,0,Fort Matanzas,0,5.6,29.62,0,53.3359,0,35.07,0,98.8,0,6.2,0,7.94,0,-79.7,6.44,0,2.694,0
09/12/2019,21:45, ,0,Fort Matanzas,0,5.6,29.67,0,53.1134,0,34.9,0,98,0,6.15,0,7.92,0,-78.6,6.67,0,2.647,0
09/12/2019,22:00, ,0,Fort Matanzas,0,5.6,29.685,0,52.885,0,34.73,0,97.8,0,6.14,0,7.91,0,-77.9,7.47,0,2.603,0
09/12/2019,22:15, ,0,Fort Matanzas,0,5.6,29.705,0,52.7038,0,34.6,0,97.3,0,6.11,0,7.9,0,-77.3,7.74,0,2.553,0
09/12/2019,22:30, ,0,Fort Matanzas,0,5.6,29.703,0,52.5238,0,34.46,0,96.9,0,6.09,0,7.88,0,-76.6,8.36,0,2.496,0
09/12/2019,22:45, ,0,Fort Matanzas,0,5.6,29.678,0,52.3499,0,34.34,0,96.5,0,6.07,0,7.88,0,-76.3,8.8,0,2.44,0
09/12/2019,23:00, ,0,Fort Matanzas,0,5.6,29.662,0,52.2632,0,34.27,0,96.1,0,6.05,0,7.87,0,-75.6,8.24,0,2.387,0
09/12/2019,23:15, ,0,Fort Matanzas,0,5.6,29.657,0,52.2614,0,34.27,0,95.3,0,6,0,7.87,0,-75.9,8.14,0,2.337,0
09/12/2019,23:30, ,0,Fort Matanzas,0,5.6,29.601,0,52.2624,0,34.27,0,94.7,0,5.97,0,7.87,0,-75.8,7.82,0,2.288,0
09/12/2019,23:45, ,0,Fort Matanzas,0,5.6,29.495,0,52.4264,0,34.4,0,92,0,5.81,0,7.88,0,-76.1,6.36,0,2.233,0
09/13/2019,00:00, ,0,Fort Matanzas,0,5.6,29.323,0,52.6531,0,34.57,0,90.2,0,5.7,0,7.89,0,-76.8,6,0,2.184,0
09/13/2019,00:15, ,0,Fort Matanzas,0,5.6,29.339,0,52.5234,0,34.47,0,89.9,0,5.68,0,7.88,0,-76.2,5.59,0,2.136,0
